id,SB0CC14R,SI0CC14R,S30CC14R,SE0CC14R,SF0CC14R,SH0CC14R,SM0CC14R,S20CC14R,S40CC14R,SA0CC14R,SW0CC14R,SB0CT14R,SI0CT14R,SW0CT14R,SH0CT14R,S30CT14R,S40CT14R,S20CT14R,SE0CT14R,SM0CT14R,SF0CT14R,SA0CT14R,SB0CAA14R,SI0CAA14R,S30CAA14R,SE0CAA14R,SF0CAA14R,SH0CAA14R,SM0CAA14R,S20CAA14R,S40CAA14R,SA0CAA14R,SW0CAA14R,SB0CAM14R,SI0CAM14R,S30CAM14R,SE0CAM14R,SF0CAM14R,SH0CAM14R,SM0CAM14R,S20CAM14R,S40CAM14R,SA0CAM14R,SW0CAM14R,SB0CAE14R,SI0CAE14R,S30CAE14R,SE0CAE14R,SF0CAE14R,SH0CAE14R,SM0CAE14R,S20CAE14R,S40CAE14R,SA0CAE14R,SW0CAE14R,SB0CAC14R,SI0CAC14R,S30CAC14R,SE0CAC14R,SF0CAC14R,SH0CAC14R,SM0CAC14R,S20CAC14R,S40CAC14R,SA0CAC14R,SW0CAC14R,SB0CSA14R,SI0CSA14R,S30CSA14R,SE0CSA14R,SF0CSA14R,SH0CSA14R,SM0CSA14R,S20CSA14R,S40CSA14R,SA0CSA14R,SW0CSA14R,SB0CSM14R,SI0CSM14R,S30CSM14R,SE0CSM14R,SF0CSM14R,SH0CSM14R,SM0CSM14R,S20CSM14R,S40CSM14R,SA0CSM14R,SW0CSM14R,SB0CSE14R,SI0CSE14R,S30CSE14R,SE0CSE14R,SF0CSE14R,SH0CSE14R,SM0CSE14R,S20CSE14R,S40CSE14R,SA0CSE14R,SW0CSE14R,SE0CT13R,SF0CT13R,SM0CT13R,SB0CT13R,SI0CT13R,S30CT13R,SH0CT13R,S20CT13R,S40CT13R,SW0CT13R,SA0CT13R,SE0CC13R,SF0CC13R,SM0CC13R,SB0CC13R,SI0CC13R,S30CC13R,SH0CC13R,S20CC13R,S40CC13R,SW0CC13R,SA0CC13R,SB0CAA13R,SI0CAA13R,S30CAA13R,SE0CAA13R,SF0CAA13R,SH0CAA13R,SM0CAA13R,S20CAA13R,S40CAA13R,SA0CAA13R,SW0CAA13R,SB0CAM13R,SI0CAM13R,S30CAM13R,SE0CAM13R,SF0CAM13R,SH0CAM13R,SM0CAM13R,S20CAM13R,S40CAM13R,SA0CAM13R,SW0CAM13R,SB0CAE13R,SI0CAE13R,S30CAE13R,SE0CAE13R,SF0CAE13R,SH0CAE13R,SM0CAE13R,S20CAE13R,S40CAE13R,SA0CAE13R,SW0CAE13R,SB0CAC13R,SI0CAC13R,S30CAC13R,SE0CAC13R,SF0CAC13R,SH0CAC13R,SM0CAC13R,S20CAC13R,S40CAC13R,SA0CAC13R,SW0CAC13R,SB0CSA13R,SI0CSA13R,S30CSA13R,SE0CSA13R,SF0CSA13R,SH0CSA13R,SM0CSA13R,S20CSA13R,S40CSA13R,SA0CSA13R,SW0CSA13R,SB0CSM13R,SI0CSM13R,S30CSM13R,SE0CSM13R,SF0CSM13R,SH0CSM13R,SM0CSM13R,S20CSM13R,S40CSM13R,SA0CSM13R,SW0CSM13R,SB0CSE13R,SI0CSE13R,S30CSE13R,SE0CSE13R,SF0CSE13R,SH0CSE13R,SM0CSE13R,S20CSE13R,S40CSE13R,SA0CSE13R,SW0CSE13R
1,8.4,24,54.1,9.8,22.7,11.9,27.7,35.8,24,25.1,41.9,69.7,61.6,69.1,60.9,91.7,70.6,71,59.1,61.7,71,66.3,17.5,20.8,25,18,20.4,18.5,20.9,22.3,20.6,20.6,23.1,18.2,21.2,26.4,18.9,20.7,19.3,21.8,22.5,21.3,21.2,23.3,16.8,20.4,24.3,17.2,20.1,17.6,20,22,20.1,20,22.9,17.8,20.9,24.6,18.4,20.3,18.8,21.3,22.3,20.5,20.7,23,1255,1417,1650,1273,1408,1306,1427,1524,1404,1417,1557,430,488,588,444,480,455,504,524,490,491,536,824,929,1062,829,928,851,922,1000,914,925,1020,55.6,68.4,59.2,66.7,58.9,90.2,57.2,70.2,61.7,68.2,63.8,9.9,23.3,27.8,8.2,25.2,53.6,12.3,36.3,23.5,41.5,25.4,17.5,20.7,25,18,20.4,18.5,20.8,22.3,20.9,20.6,23,18.2,21.2,26.5,19,20.8,19.5,21.8,22.6,21.9,21.3,23.3,16.7,20,24.2,17.1,20.1,17.6,19.8,21.9,20,20,22.7,17.8,20.9,24.5,18.5,20.2,18.9,21.2,22.2,21.4,20.7,22.8,1254,1425,1633,1281,1414,1317,1432,1516,1378,1422,1558,432,494,585,450,484,462,509,523,487,496,539,821,932,1047,831,930,855,923,992,891,927,1019
