SPSTTOFC,SPSUTOFC,SPSSTOFC,SPSCTOFC,SPSETOFC,SPSTTOST,SPSUTOST,SPSSTOST,SPSCTOST,SPST00FC,SPST01FC,SPST06FC,SPST11FC,SPST20FC,SPST00ST,SPST01ST,SPST06ST,SPST11ST,SPST20ST,SPSTNOFC,SPSTBAFC,SPSTMSFC,SPSTPHFC,SPSPCOFC,SPSECOFC,SPSPTOFC,SPSXTOFC,SPSATOFC,SPSOTOFC,SPSTINFC,SPSTPIFC,SPSTASFC,SPSTBLFC,SPSTHIFC,SPSTWHFC,SPSTTWFC,SPSTMAFC,SPSTFEFC,SPSXCOFC,SPSTREFC,SPSTVOFC,SPSTBIFC,SPSTCOFC,SPSTGIFC,SPSTSPFC,SPSTOPFC,SPSTURNN,SPSTURND,SPSTURNR,SPSTTENA,SPSTEXPA,SPSAMIFC,SPCTSOCS,SPCTSOCC,SPCTSCIS,SPCTSCIC,SPCTMATS,SPCTMATC,SPCTG06S,SPCTG06C,SPCTG05S,SPCTG05C,SPCTG04S,SPCTG04C,SPCTG03S,SPCTG03C,SPCTG02S,SPCTG02C,SPCTG01S,SPCTG01C,SPCTGMES,SPCTGMEC,SPCTGKGS,SPCTGKGC,SPCTFLAS,SPCTFLAC,SPCTENGS,SPCTENGC,SPCTSOCA,SPCTSCIA,SPCTMATA,SPCTGMEA,SPCTGKGA,SPCTG06A,SPCTG05A,SPCTG04A,SPCTG03A,SPCTG02A,SPCTG01A,SPCTFLAA,SPCTENGA,SPSPTOFP,SPSTTOFP,SPSUTOFP,SPSSTOFP,SPSCTOFP,SPSETOFP,SPSXTOFP,SPSAMIFP,SPSTNOFP,SPSTBAFP,SPSTMSFP,SPSTPHFP,SPST00FP,SPST01FP,SPST06FP,SPST11FP,SPST20FP,SPSTREFP,SPSTVOFP,SPSTBIFP,SPSTCOFP,SPSTGIFP,SPSTSPFP,SPSTOPFP,SPSTBLFP,SPSTWHFP,SPSTHIFP,SPSTPIFP,SPSTINFP,SPSTASFP,SPSTTWFP,SPSTMAFP,SPSTFEFP,SPSTKIDR,SPST00SA,SPST01SA,SPST06SA,SPST11SA,SPST20SA,SPSTTOSA,SPSUTOSA,SPSSTOSA,SPSCTOSA,SPFEIERP,SPSAINHP,SA0GR14N,SA0GM14N,SA0GH14N,SA0GF14N,SB0GR14N,SH0GR14N,SW0GR14N,SI0GR14N,S30GR14N,S40GR14N,S20GR14N,SS0GR14N,SA0GR14R,SA0GM14P,SA0GF14P,SB0GR14R,SH0GR14R,SW0GR14R,SI0GR14R,S30GR14R,S40GR14R,S20GR14R,SS0GR14R,SA0GH14P,SPETALLC,SPETSPEC,SPETLEPC,SPETECOC,SPETNEDC,SPETGIFC,SPETVOCC,SPETBILC,SPETRSKC,SPETGEEC,SPETGPKC,SPETGKNC,SPETG01C,SPETG02C,SPETG03C,SPETG04C,SPETG05C,SPETG06C,SPETG07C,SPETG08C,SPETG09C,SPETG10C,SPETG11C,SPETG12C,SPETHISC,SPETBLAC,SPETWHIC,SPETASIC,SPETPCIC,SPETTWOC,SPETINDC,SAPID15D,SAPID15N,SPERRAKR,SPERRA1R,SPERRA2R,SPERRA3R,SPERRA4R,SPERRA5R,SPERRA6R,SPERRA7R,SPERRA8R,SPERSAKR,SPERSA1R,SPERSA2R,SPERSA3R,SPERSA4R,SPERSA5R,SPERSA6R,SPERSA7R,SPERSA8R,SAUND14R,SAUND14D,SAUND14C,SPETDISD,SPETDISC,SPETDISP,SPETWHIP,SPETBLAP,SPETHISP,SPETINDP,SPETASIP,SPETPCIP,SPETTWOP,SPETECOP,SPETNEDP,SPETRSKP,SPETLEPP,SPETSPEP,SPETVOCP,SPETBILP,SPETGIFP,SPETGEEP,SPETGPKP,SPETGKNP,SPETG01P,SPETG02P,SPETG03P,SPETG04P,SPETG05P,SPETG06P,SPETG07P,SPETG08P,SPETG09P,SPETG10P,SPETG11P,SPETG12P,SAPID15R,SPEMALLC,SPEMALLT,SPEMALLP
342191.8,65119,19679.9,6995.1,64640.8,17354128452,3893516921.1,1462064554.3,677869781.6,29256.4,89247.1,77168.2,91890.7,54629.4,1303093044.7,4156699313.1,3791067676,4837146130.7,3266122287.2,2980.2,257146.2,79997.8,2067.7,1148.2,228.9,433985.7,174513.8,673140.3,2090.1,1244.6,758.8,4890.6,33863.7,87714.8,210044.8,3674.5,79947.9,262243.9,508.3,248541.9,14616.2,20082.5,10485.6,6478.6,30683.6,11303.5,55550,334024.8,16.6,7.5,11,311862.3,2141672,109234,2018652,105907,2210405,122274,288016.1,14153.3,317281.2,15223.7,319280.1,16748.5,321886.3,16893.7,328346.4,17052.5,324561.9,16838.4,27997,1115.7,309732.4,16150.8,913670,48431,2654194,154691,19.6,19.1,18.1,25.1,19.2,20.3,20.8,19.1,19.1,19.3,19.3,18.9,17.2,64.5,50.8,9.7,2.9,1,9.6,25.9,46.3,0.9,75.1,23.4,0.6,8.5,26.1,22.6,26.9,16,72.6,4.3,5.9,3.1,1.9,9,3.3,9.9,61.4,25.6,0.2,0.4,1.4,1.1,23.4,76.6,15.2,44540,46575,49127,52640,59787,50715,59791,74292,96907,63.7,64.6,303109,48435,251154,3520,38046,141907,103764,1278,12420,401,5293,23654,100,16,1.2,12.6,46.8,34.2,0.4,4.1,0.1,1.7,7.8,82.9,5215282,442476,948391,3068820,2146462,397159,1209784,930737,2668590,12201,219225,390276,412144,407896,396108,390351,388101,383487,382838,388190,419715,372988,341724,310038,2714266,659074,1509555,201738,7085,102153,21411,5733815,4688,2,4.3,2.9,2.2,1.2,1.3,0.7,1,1,8.6,8.1,3.9,1.6,0.9,0.9,0.8,1.1,1.4,0.4,2240302,8429,5304145,78821,1.5,28.9,12.6,52,0.4,3.9,0.1,2,58.8,41.2,51.2,18.2,8.5,23.2,17.8,7.6,0.2,4.2,7.5,7.9,7.8,7.6,7.5,7.4,7.4,7.3,7.4,8,7.2,6.6,5.9,0.1,847468,5016544,16.9
