id,SE0BTA14R,SF0BTA14R,SM0BTA14R,SB0BTA14R,SI0BTA14R,S30BTA14R,SH0BTA14R,S20BTA14R,S40BTA14R,SW0BTA14R,SA0BTA14R,SE0BTE14R,SF0BTE14R,SM0BTE14R,SB0BTE14R,SI0BTE14R,S30BTE14R,SH0BTE14R,S20BTE14R,S40BTE14R,SW0BTE14R,SA0BTE14R,SE0BTM14R,SF0BTM14R,SM0BTM14R,SB0BTM14R,SI0BTM14R,S30BTM14R,SH0BTM14R,S20BTM14R,S40BTM14R,SW0BTM14R,SA0BTM14R,SE0BTS14R,SF0BTS14R,SM0BTS14R,SB0BTS14R,SI0BTS14R,S30BTS14R,SH0BTS14R,S20BTS14R,S40BTS14R,SW0BTS14R,SA0BTS14R,SE0BTC14R,SF0BTC14R,SM0BTC14R,SB0BTC14R,SI0BTC14R,S30BTC14R,SH0BTC14R,S20BTC14R,S40BTC14R,SW0BTC14R,SA0BTC14R,SE0BKA14R,SF0BKA14R,SM0BKA14R,SB0BKA14R,SI0BKA14R,S30BKA14R,SH0BKA14R,S20BKA14R,S40BKA14R,SW0BKA14R,SA0BKA14R,SE0BKE14R,SF0BKE14R,SM0BKE14R,SB0BKE14R,SI0BKE14R,S30BKE14R,SH0BKE14R,S20BKE14R,S40BKE14R,SW0BKE14R,SA0BKE14R,SE0BKM14R,SF0BKM14R,SM0BKM14R,SB0BKM14R,SI0BKM14R,S30BKM14R,SH0BKM14R,S20BKM14R,S40BKM14R,SW0BKM14R,SA0BKM14R,SE0BKS14R,SF0BKS14R,SM0BKS14R,SB0BKS14R,SI0BKS14R,S30BKS14R,SH0BKS14R,S20BKS14R,S40BKS14R,SW0BKS14R,SA0BKS14R,SE0BKC14R,SF0BKC14R,SM0BKC14R,SB0BKC14R,SI0BKC14R,S30BKC14R,SH0BKC14R,S20BKC14R,S40BKC14R,SW0BKC14R,SA0BKC14R,SA0BTA13R,SB0BTA13R,SH0BTA13R,SW0BTA13R,SI0BTA13R,S20BTA13R,S30BTA13R,S40BTA13R,SF0BTA13R,SM0BTA13R,SE0BTA13R,SA0BTE13R,SB0BTE13R,SH0BTE13R,SW0BTE13R,SI0BTE13R,S20BTE13R,S30BTE13R,S40BTE13R,SF0BTE13R,SM0BTE13R,SE0BTE13R,SA0BTM13R,SB0BTM13R,SH0BTM13R,SW0BTM13R,SI0BTM13R,S20BTM13R,S30BTM13R,S40BTM13R,SF0BTM13R,SM0BTM13R,SE0BTM13R,SA0BTC13R,SB0BTC13R,SH0BTC13R,SW0BTC13R,SI0BTC13R,S20BTC13R,S30BTC13R,S40BTC13R,SF0BTC13R,SM0BTC13R,SE0BTC13R,SA0BTS13R,SB0BTS13R,SH0BTS13R,SW0BTS13R,SI0BTS13R,S20BTS13R,S30BTS13R,S40BTS13R,SF0BTS13R,SM0BTS13R,SE0BTS13R,SA0BKA13R,SB0BKA13R,SH0BKA13R,SW0BKA13R,SI0BKA13R,S20BKA13R,S30BKA13R,S40BKA13R,SF0BKA13R,SM0BKA13R,SE0BKA13R,SA0BKE13R,SB0BKE13R,SH0BKE13R,SW0BKE13R,SI0BKE13R,S20BKE13R,S30BKE13R,S40BKE13R,SF0BKE13R,SM0BKE13R,SE0BKE13R,SA0BKM13R,SB0BKM13R,SH0BKM13R,SW0BKM13R,SI0BKM13R,S20BKM13R,S30BKM13R,S40BKM13R,SF0BKM13R,SM0BKM13R,SE0BKM13R,SA0BKC13R,SB0BKC13R,SH0BKC13R,SW0BKC13R,SI0BKC13R,S20BKC13R,S30BKC13R,S40BKC13R,SF0BKC13R,SM0BKC13R,SE0BKC13R,SA0BKS13R,SB0BKS13R,SH0BKS13R,SW0BKS13R,SI0BKS13R,S20BKS13R,S30BKS13R,S40BKS13R,SF0BKS13R,SM0BKS13R,SE0BKS13R
1,17.7,26.6,20.5,15.2,19.5,55.9,20.9,27.5,24.5,26.3,23.5,10.7,18.1,12,10.3,12.4,38.2,12.5,18.5,17.6,17.3,15,3.6,6.3,6.6,2.9,5,26.2,4.4,8.6,7.4,8.2,6.5,9.7,15,12.6,8.9,11.7,40.1,11.3,17.2,14.7,15.7,13.8,4.3,6.9,6.8,3.4,4.9,27.8,5.1,9.2,8.6,8.1,6.9,35.1,49.8,53.2,27.8,52.8,73.9,38.3,61.6,47.6,64.6,51.3,21.2,44.1,45.5,25.1,46.5,69.5,24.4,59.8,40.9,62.4,44.7,32.1,50.7,56.2,34.6,53.3,72.9,33.3,62.6,49.3,63.6,53.6,19.6,38.6,45.1,21.8,40.1,65.8,22.2,52.7,35,57.4,41.6,22.6,40.2,51.2,23.2,36.3,65.5,24.5,58.3,38.8,59.3,45.7,22.1,13.7,19.5,24.9,16.4,26.6,53.6,21.8,25.1,19.1,16.7,14,9.4,11.5,16.4,10.3,18.2,36,13.4,16.9,11.1,9.9,5.7,2.6,3.9,7.2,4.4,8.1,23.4,7,5.8,5.7,3.2,6.2,2.8,4.5,7.4,4.2,8.9,26,7.1,6.4,6.1,3.8,12.7,7.6,10.4,14.8,9.1,16.5,38.5,13,13.9,11.7,8.9,50.9,27.3,37.5,64.3,48.9,60.3,72.5,50,49.2,53.1,34.3,45.2,24.1,24.7,62.9,40.6,57.9,68.8,46.9,44.4,46.3,21.2,52.3,32.6,33,61.8,42.9,60.4,71.3,47.5,49.4,55.2,31.4,47.6,25.6,26.4,60.1,40.9,56.4,67.7,46.7,42.3,53.1,24.5,42,23.9,22.3,57.2,39.9,52.7,63.9,33.6,38.8,45.6,19.6
