County Number,County Name,Region Number,Region Name,District Number,District Name,District Type Code,District Type Description,District TEA Accountability Rating,District FAST Rating,Composite Academic Progress Quintile,"Composite Academic Progress Percentile, Three-Year Average","Composite Progress Z-Score, Three-Year Average","Math Progress Z-Score, Three-Year Average","Reading Progress Z-Score, Three-Year Average",Composite Progress Z-Score,Math Progress Z-Score,Reading Progress Z-Score,Cost-Adjusted Core Operating Expenditures Per Student,Spending Index,Reverse Spending Index,"Math Progress Percentile, Three-Year Average","Reading Progress Percentile, Three-Year Average",Index 1: Total Points,Index 1: Cut Point,Index 1: Met Index,Index 2: Total Points,Index 2: Cut Point,Index 2: Met Index,Index 3: Total Points,Index 3: Cut Point,Index 3: Met Index,Index 4: Total Points,Index 4: Cut Point,Index 4: Met Index,Distinction Designation: Postsecondary Readiness,STAAR All Subjects: Level II (Percent),STAAR All Subjects: Level III (Percent),STAAR Reading: Level II (Percent),STAAR Reading: Level III (Percent),STAAR Mathematics: Level II (Percent),STAAR Mathematics: Level III (Percent),STAAR Writing: Level II (Percent),STAAR Writing: Level III (Percent),STAAR Science: Level II (Percent),STAAR Science: Level III (Percent),STAAR Social Studies: Level II (Percent),STAAR Social Studies: Level III (Percent),Total Number of Graduates (Count),Recommended High School Program/Distinguished Achievement Program Graduates (Percent),Minimum High School Program Graduates (Percent),4-Year Completion Rate (Grade 9-12): Graduated (Percent),4-Year Completion Rate (Grade 9-12): Received GED (Percent),4-Year Completion Rate (Grade 9-12): Continued HS (Percent),4-Year Completion Rate (Grade 9-12): Dropped Out (Percent),Annual Dropout Rate (Grade 9-12),Advanced Course/Dual Enrollment Completion (Percent),ACT/SAT: Participation,ACT/SAT: Met Criterion,Average ACT,Average SAT,AP/IB: Participation,AP/IB: Met Criterion,College-Ready Graduates Both Subjects (Percent),College-Ready Graduates English/Language Arts (Percent),College-Ready Graduates Mathematics (Percent),Graduates Enrolled in Texas Colleges (Percent),Graduates Enrolled in Texas Colleges (Count),Graduates in Four-Year Public Universities (Number),Graduates in Four-Year Public Universities (Percent),Four-Year Public Universities: Average GPA - Less than 2.0 (Number),Four-Year Public Universities: Average GPA - Between 2.0 and 2.49 (Number),Four-Year Public Universities: Average GPA - Between 2.5 and 2.99 (Number),Four-Year Public Universities: Average GPA - Between 3.0 and 3.49 (Number),Four-Year Public Universities: Average GPA - Greater than 3.5 (Number),Four-Year Public Universities: Average GPA - Unknown (Number),Four-Year Public Universities: Average GPA - Less than 2.0 (Percent),Four-Year Public Universities: Average GPA - Between 2.0 and 2.49 (Percent),Four-Year Public Universities: Average GPA - Between 2.5 and 2.99 (Percent),Four-Year Public Universities: Average GPA - Between 3.0 and 3.49 (Percent),Four-Year Public Universities: Average GPA - Greater than 3.5 (Percent),Four-Year Public Universities: Average GPA - Unknown (Percent),Graduates in Two-Year Public Colleges (Number),Graduates in Two-Year Public Colleges (Percent),Two-Year Public Colleges: Average GPA - Less than 2.0 (Number),Two-Year Public Colleges: Average GPA - Between 2.0 and 2.49 (Number),Two-Year Public Colleges: Average GPA - Between 2.5 and 2.99 (Number),Two-Year Public Colleges: Average GPA - Between 3.0 and 3.49 (Number),Two-Year Public Colleges: Average GPA - Greater than 3.5 (Number),Two-Year Public Colleges: Average GPA - Unknown (Number),Two-Year Public Colleges: Average GPA - Less than 2.0 (Percent),Two-Year Public Colleges: Average GPA - Between 2.0 and 2.49 (Percent),Two-Year Public Colleges: Average GPA - Between 2.5 and 2.99 (Percent),Two-Year Public Colleges: Average GPA - Between 3.0 and 3.49 (Percent),Two-Year Public Colleges: Average GPA - Greater than 3.5 (Percent),Two-Year Public Colleges: Average GPA - Unknown (Percent),Graduates in Independent Colleges & Universities (Number),Graduates in Independent Colleges & Universities (Percent),Not Trackable Graduates (Number),Not Trackable Graduates (Percent),Not Found Graduates (Number),Not Found Graduates (Percent),Total High School Graduates (THECB),TSI (All Subjects),TSI (Reading),TSI (Math),TSI (Writing),Spending by Object Total Expenditures (All Funds),Spending by Object Total Expenditures (Per Student),Spending by Object Payroll Costs (All Funds),Spending by Object Payroll Costs (Per Student),Spending by Object Payroll Costs (Percent),Spending by Object Other Operating Costs  (All Funds),Spending by Object Other Operating Costs  (Per Student),Spending by Object Other Operating Costs  (percent),Spending by Object Debt Service  (All Funds),Spending by Object Debt Service  (Per Student),Spending by Object Debt Service  (Percent),Spending by Object Capital Outlay  (All Funds),Spending by Object Capital Outlay  (Per Student),Spending by Object Capital Outlay  (Percent),Spending by Function Total Operating Expenditures (All Funds),Spending by Function Total Operating Expenditures (Per Student),Spending by Function Total Operating Expenditures (Percent),Spending by Function Instruction (All Funds),Spending by Function Instruction (Per Student),Spending by Function Instruction (Percent),Spending by Function Instructional Related Services (All Funds),Spending by Function Instructional Related Services (Per Student),Spending by Function Instructional Related Services (Percent),Spending by Function Instructional Leadership (All Funds),Spending by Function Instructional Leadership (Per Student),Spending by Function Instructional Leadership (Percent),Spending by Function School Leadership (All Funds),Spending by Function School Leadership (Per Student),Spending by Function School Leadership (Percent),Spending by Function Student Support Services (All Funds),Spending by Function Student Support Services (Per Student),Spending by Function Student Support Services (Percent),Spending by Function Student Transportation (All Funds),Spending by Function Student Transportation (Per Student),Spending by Function Student Transportation (Percent),Spending by Function Food Service (All Funds),Spending by Function Food Service (Per Student),Spending by Function Food Service (Percent),Spending by Function Cocurricular Activities (All Funds),Spending by Function Cocurricular Activities (Per Student),Spending by Function Cocurricular Activities (Percent),Spending by Function Central Administration (All Funds),Spending by Function Central Administration (Per Student),Spending by Function Central Administration (Percent),Spending by Function Plant Operations and Maintenance (All Funds),Spending by Function Plant Operations and Maintenance (Per Student),Spending by Function Plant Operations and Maintenance (Percent),Spending by Function Security and Monitoring Devices (All Funds),Spending by Function Security and Monitoring Devices (Per Student),Spending by Function Security and Monitoring Devices (Percent),Spending by Function Data Processing Services (All Funds),Spending by Function Data Processing Services (Per Student),Spending by Function Data Processing Services (Percent),Spending by Function Community Services (All Funds),Spending by Function Community Services (Per Student),Spending by Program Total Program Expenditures (Per Student),Spending by Program Total Program Expenditures (All Funds),Spending by Program Total Program Expenditures (Percent),Spending by Program Regular Education (Per Student),Spending by Program Regular Education (All Funds),Spending by Program Regular Education (Percent),Spending by Program Bilingual/ESL Education (Per Student),Spending by Program Bilingual/ESL Education  (All Funds),Spending by Program Bilingual/ESL Education  (Percent),Spending by Program Career And Technical Education (Per Student),Spending by Program Career And Technical Education (All Funds),Spending by Program Career And Technical Education (Percent),Spending by Program Accelerated Education (Per Student),Spending by Program Accelerated Education (All Funds),Spending by Program Accelerated Education (Percent),Spending by Program Gifted/Talented Education (Per Student),Spending by Program Gifted/Talented Education (All Funds),Spending by Program Gifted/Talented Education (Percent),Spending by Program Special Education (Per Student),Spending by Program Special Education (All Funds),Spending by Program Special Education (Percent),Spending by Program Athletics and Related Activities (Per Student),Spending by Program Athletics and Related Activities (All Funds),Spending by Program Athletics and Related Activities (Percent),Spending by Program Pre-K (All Funds),Spending by Program Pre-K (Percent),Spending by Program Pre-K (Per Student),Spending by Program Other (All Funds),Spending by Program Other (Percent),Spending by Program Other (Per Student),Spending by Program High School Allotment (All Funds),Spending by Program High School Allotment (Percent),Spending by Program High School Allotment (Per Student),Average Actual Salary Teachers,Average Actual Salary Professional Support,Average Actual Salary Campus Administration (School Leadership),Average Actual Salary Central Administration,Average Teacher Salary No Experience,Average Teacher Salary 1-5 Years Experience,Average Teacher Salary 6-10 Years Experience,Average Teacher Salary  11-20 Years Experience,Average Teacher Salary More Than 20 Years Experience,Superintendent,Annual Base Salary,Full-Time Equivalent,Full-Time Equivalent Pay,Revenue Total Revenues (All Funds),Revenue Total Revenues (Per Student),Revenue Local Tax (All Funds),Revenue Local Tax (Per Student),Revenue Other Local & Intermediate (All Funds),Revenue Other Local & Intermediate (Per Student),Revenue State (All Funds),Revenue State (Per Student),Revenue Federal (All Funds),Revenue Federal (Per Student),Revenue Equity Transfers (All Funds),Revenue Equity Transfers (Per Student),Adopted Tax Total Rate,Adopted Tax Rate Maintenance And Operations,Adopted Tax Rate Interest And Sinking Fund,Total Taxable Property Value,Total Taxable Property Value (Per Student),Tax Value by Category Business (Amount),Tax Value by Category Business (Percent),Tax Value by Category Residential (Amount),Tax Value by Category Residential (Percent),Tax Value by Category Land (Amount),Tax Value by Category Land (Percent),Tax Value by Category Oil And Gas (Amount),Tax Value by Category Oil And Gas (Percent),Tax Value by Category Other (Amount),Tax Value by Category Other (Percent),Fund Balance,Total Debt Outstanding ,Debt Outstanding Per Student,Total Debt Service ,Debt Service Per Student,Total Enrollment (Count),Students Early Childhood Education (Count),Students Early Childhood Education (Percent),Students Pre-Kindergarten (Count),Students Pre-Kindergarten (Percent),Students Kindergarten (Count),Students Kindergarten (Percent),Students Grade 1 (Count),Students Grade 1 (Percent),Students Grade 2 (Count),Students Grade 2 (Percent),Students Grade 3 (Count),Students Grade 3 (Percent),Students Grade 4 (Count),Students Grade 4 (Percent),Students Grade 5 (Count),Students Grade 5 (Percent),Students Grade 6 (Count),Students Grade 6 (Percent),Students Grade 7 (Count),Students Grade 7 (Percent),Students Grade 8 (Count),Students Grade 8 (Percent),Students Grade 9 (Count),Students Grade 9 (Percent),Students Grade 10 (Count),Students Grade 10 (Percent),Students Grade 11 (Count),Students Grade 11 (Percent),Students Grade 12 (Count),Students Grade 12 (Percent),Student Enrollment By Program - Bilingual/ESL (Count),Student Enrollment By Program - Bilingual/ESL (Percent),Student Enrollment By Program - Career and Technical (Count),Student Enrollment By Program - Career and Technical (Percent),Student Enrollment By Program - Gifted and Talented (Count),Student Enrollment By Program - Gifted and Talented (Percent),Student Enrollment By Program - Special Education (Count),Student Enrollment By Program - Special Education (Percent),Students African American (Count),Students African American (Percent),Students Hispanic  (Count),Students Hispanic (Percent),Students White  (Count),Students White (Percent),Students American Indian (Count),Students American Indian (Percent),Students Pacific Islander  (Count),Students Pacific Islander (Percent),Students Asian (Count),Students Asian (Percent),Students Two Or More Races (Count),Students Two Or More Races (Percent),Students Economically Disadvantaged (Count),Students Economically Disadvantaged (Percent),Students Limited English Proficient (LEP) (Count),Students Limited English Proficient (LEP) (Percent),Students At-Risk (Count),Students At-Risk (Percent),Disciplinary Placements (Count),Disciplinary Placements (Percent),Students Per Teacher,Class Size by Subject - ELA,Class Size by Subject - Math,Class Size by Subject - Foreign Language,Class Size by Subject - Science,Class Size by Subject - Social Studies,Class Size by Grade - Kindergarten,Class Size by Grade - Grade 1,Class Size by Grade - Grade 2,Class Size by Grade - Grade 3,Class Size by Grade - Grade 4,Class Size by Grade - Grade 5,Class Size by Grade - Grade 6,Class Size by Grade - Mixed Grades,FITNESSGRAM: BMI Total Students Tested (Count),FITNESSGRAM: BMI Students at Healthy Fitness Zone (Count),FITNESSGRAM: Student BMI at Healthy Fitness Zone (Percent),FITNESSGRAM: BMI Students at Low Risk (Count),FITNESSGRAM: Student BMI at Low Risk (Percent),FITNESSGRAM: BMI Students at High Risk (Count),FITNESSGRAM: Student BMI at High Risk (Percent),Total Staff (Count),Teachers (Count),Teachers (Percent),Professional Support (Count),Professional Support (Percent),Campus Administration (School Leadership) (Count),Campus Administration (School Leadership) (Percent),Central Administration (Count),Central Administration (Percent),Educational Aides (Count),Educational Aides (Percent),Auxiliary Staff (Count),Auxiliary Staff (Percent),Teachers by Program - Bilingual/ESL (Count),Teachers by Program - Bilingual/ESL (Percent),Teachers by Program - Career and Technical (Count),Teachers by Program - Career and Technical (Percent),Teachers by Program - Gifted and Talented (Count),Teachers by Program - Gifted and Talented (Percent),Teachers by Program - Regular Education (Count),Teachers by Program - Regular Education (Percent),Teachers by Program - Compensatory Education (Count),Teachers by Program - Compensatory Education (Percent),Teachers by Program - Special Education (Count),Teachers by Program - Special Education (Percent),Teachers by Program - Other (Count),Teachers by Program - Other (Percent),Teacher African American (Count),Teacher African American (Percent),Teacher Hispanic (Count),Teacher Hispanic (Percent),Teacher White (Count),Teacher White (Percent),Teacher  American Indian(Count),Teacher  American Indian (Percent),Teacher Asian (Count),Teacher Asian (Percent),Teacher Pacific Islander (Count),Teacher Pacific Islander (Percent),Teacher Two or More Races (Count),Teacher Two or More Races (Percent),Teacher Male (Percent),Teacher Male (Count),Teacher Female (Percent),Teacher Female (Count),Average Years Experience Of Teachers,Average Years Experience Of Teachers With District,No Experience Teachers (Count),No Experience Teachers (Percent),Teacher 1-5 Years Experience (Count),Teacher 1-5 Years Experience (Percent),Teacher 6-10 Years Experience (Count),Teacher 6-10 Years Experience (Percent),Teacher 11-20 Years Experience (Count),Teacher 11-20 Years Experience (Percent),Teacher Over 20 Years Experience (Count),Teacher More Than 20 Years Experience (Percent),Teachers by Degree Bachelors (Count),Teachers by Degree Bachelors (Percent),Teachers by Degree Masters (Count),Teachers by Degree Masters (Percent),Teachers by Degree Doctorate (Count),Teachers by Degree Doctorate (Percent),Teachers by Degree No Degree (Count),Teachers by Degree No Degree (Percent),Teacher Turnover Rate
1,Anderson,7,Kilgore,1902,Cayuga ISD,H,RURAL,Met Standard,3,3,56,0.13574145,0.1402159,0.13126699,0.33628807,0.4090766,0.1815843,10960,Average,5,56,55,87,50,Y,28,21,Y,85,55,Y,88,75,Y,  ,87,12,89,17,93,16,82,6,90,7,76,10,37,81.09999847,18.89999962,92.09999847,2.599999905,2.599999905,2.599999905,0.5,23.10000038,56.79999924,19,20.20000076,1483,  ,  ,82,89,86,45.95,17,3,8.108108521,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,19,51.35135269,2,3,4,4,4,2,10.52631569,15.78947353,21.05263138,21.05263138,21.05263138,10.52631569,1,2.702702761,0,0,14,37.83783722,37,94.12,94.12,100,100,8888321,14938,6072736,10206,68.32,2181549,3666,24.54,0,0,0,634036,1066,7.13,8254285,13873,100,4598965,7729,55.72,85905,144.3781513,1.040732177,275557,463,3.34,280028,471,3.39,851825,1431.638655,10.31979148,263010,442,3.19,291695,490,3.53,415892,699,5.04,276186,464.1781513,3.345971214,758917,1275,9.19,0,0,0,156305,263,1.89,0,0,10944,6511891,100,4819,2867351,44.03,5,2687,4.0000000000000001E-,296,175935,2.7,518.1109244,308276,4.734047299,26,15282,0.23,4649,2766163,42.48,523,311431,4.78,  ,  ,  ,5577,8.5643325418069807E-,9.373109244,59189,0.91,99,45082.05469,53006.40625,65818,76732,30875,38785.60938,40045.4375,46458.6875,50580.47266,"WEBB, RICHARD A",93862,100,93862,8080536,13581,3003539,5048,455565,766,2737249,4600,1884183,3167,0,0,1.04,1.04,0,286098151,480837.2286,185697682,57.44094956,22648724,7.005818269,88380422,27.33828074,21444122,6.633204664,5113542,1.581746767,1492107,0,0,0,0,595,4,0.699999988,11,1.799999952,40,6.699999809,42,7.099999905,39,6.599999905,36,6.099999905,42,7.099999905,29,4.900000095,43,7.199999809,50,8.399999619,53,8.899999619,51,8.600000381,66,11.10000038,39,6.599999905,50,8.399999619,5,0.800000012,180,30.29999924,53,8.899999619,73,12.30000019,34,5.699999809,45,7.599999905,482,81,0,0,0,0,4,0.699999988,30,5,227,38.20000076,5,0.800000012,162,27.20000076,  ,  ,10.97370911,14.10000038,11.69999981,9,13,13.10000038,13.30000019,21,19.5,12,13.60000038,9.600000381,13.60000038,  ,383,228,59.5,55,14.4,100,26.1,105.9718018,54.22050095,51.16502762,7.013100147,6.617892742,3,2.830941916,1.5,1.415470958,11.5,10.85194397,28.73819923,27.11872482,0.358900011,0.661926746,3.121900082,5.75778532,0,0,45.38579941,83.70597839,0,0,5.353899956,9.87430954,0,0,2.000299931,3.689195156,3.000099897,5.533146858,49.2201004,90.77765656,0,0,0,0,0,0,0,0,23.76057053,12.88309956,76.23943329,41.33739853,14.95918369,7.272109032,0.999899983,1.844136477,6.000500202,11.0668478,11.88490009,21.91956902,20.00119972,36.88862991,15.33399963,28.28081703,47.38679886,87.39646149,6.83370018,12.60353565,0,0,0,0,9.782492638
1,Anderson,7,Kilgore,1903,Elkhart ISD,G,NON-METROPOLITAN STABLE,Met Standard,4,4,70,0.45859009,0.33152159,0.58565859,0.41590816,0.2919637,0.438543,8944,Low,8,63,72,82,50,Y,34,21,Y,67,55,Y,86,75,Y,  ,82,10,87,18,83,12,78,3,82,5,71,4,74,73,27,98.59999847,0,0,1.399999976,0.300000012,13.5,50,16.20000076,-1,1417,11.39999962,61.09999847,57,67,75,27.03,20,2,2.702702761,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,23,31.08108139,6,3,2,5,5,2,26.08695602,13.04347801,8.695652008,21.73913002,21.73913002,8.695652008,1,1.35135138,0,0,48,64.86486816,74,70,90,80,90,10624474,8596,7070153,5720,66.55,2522981,2041,23.75,1026044,830,9.66,5296,4,5.0000000000000003E-,9592545,7761,100,5395349,4365,56.25,208785,168.9199029,2.176533965,68473,55,0.71,551678,446,5.75,212566,171.9789644,2.21594999,383018,310,3.99,400780,324,4.18,563169,456,5.87,448333,362.7289644,4.673764887,1210772,980,12.62,0,0,0,149622,121,1.56,589,0,5572,6886941,100,3505,4332665,62.91,0,0,0,359,444064,6.45,506.9805825,626628,9.098785658,8,9936,0.14,814,1006117,14.61,313,386734,5.62,  ,  ,  ,0,0,0,80797,1.17,65,40535.98438,45384.48047,60167,78268.33594,36340.86719,30190.93945,35850.01172,43717.77344,48106.19141,"DESPAIN, RAYMOND EARL",109350,100,109350,11749935,9506,4007491,3242,302393,245,6891967,5576,548084,443,0,0,1.36,1.17,0.19,258931526,209491.5259,52606037,16.93043216,85487857,27.51293285,134110810,43.16147158,29764670,9.579294601,8749434,2.81586881,3072731,15510000,12548.54369,1026044,830,1236,1,0.100000001,105,8.5,59,4.800000191,80,6.5,82,6.599999905,80,6.5,91,7.400000095,105,8.5,92,7.400000095,91,7.400000095,101,8.199999809,98,7.900000095,76,6.099999905,96,7.800000191,79,6.400000095,16,1.299999952,315,25.5,52,4.199999809,113,9.100000381,54,4.400000095,112,9.100000381,1009,81.59999847,2,0.200000003,2,0.200000003,10,0.800000012,47,3.799999952,636,51.5,16,1.299999952,344,27.79999924,  ,  ,12.79748154,12,14.69999981,18.70000076,15.19999981,12.80000019,14.80000019,20,20.5,15.69999981,17.89999962,20.60000038,14.80000019,  ,852,473,55.5,127,14.9,252,29.6,155.8498993,96.58149719,61.97084427,7.66050005,4.915306568,5,3.208214998,3,1.924929023,15.68280029,10.0627594,27.92510033,17.91794586,0,0,5.360899925,5.550649166,1.909999967,1.977604389,77.14250183,79.87295532,0.56190002,0.581788421,11.60620022,12.01700115,0,0,1.00030005,1.035705566,3.0006001,3.106806278,91.58029938,94.82178497,0,0,0,0,0,0,1.00030005,1.035705566,15.53175259,15.00080013,84.46824646,81.58070374,12.67828274,9.394369125,14.1619997,14.66326332,9.077599525,9.398900986,21.00049973,21.74381256,32.9294014,34.09493637,19.41200066,20.09908676,81.13050079,84.00211334,13.45119953,13.92730522,0,0,1.999799967,2.070582867,19.68786812
1,Anderson,7,Kilgore,1904,Frankston ISD,H,RURAL,Met Standard,3,3,44,-0.10593329,-0.29366371,8.1797140000000004E-,-0.1031446,-0.1209595,-6.0205099999999998E,10480,Average,6,38,53,81,50,Y,35,21,Y,73,55,Y,96,75,Y,  ,81,10,86,17,84,10,64,4,81,9,78,3,56,89.30000305,10.69999981,100,0,0,0,0,25.70000076,50,25,18.29999924,1312,6.800000191,0,53,65,64,48.21,27,6,10.71428585,1,1,0,2,2,0,16.66666603,16.66666603,0,33.33333206,33.33333206,0,23,41.07143021,10,3,5,1,4,0,43.47826004,13.04347801,21.73913002,4.347826004,17.39130402,0,3,5.357142925,1,1.785714269,23,41.07143021,56,62.96,77.78,70.37,77.78,17440953,23224,4943873,6583,28.35,1430101,1904,8.2,947865,1262,5.43,10119114,13474,58.02,6335441,8436,100,3457246,4604,54.57,207119,275.7909454,3.269212041,0,0,0,391029,521,6.17,215688,287.2010652,3.404467029,38599,51,0.61,438608,584,6.92,430905,574,6.8,329963,439.3648469,5.208208868,647139,862,10.21,4714,6,7.0000000000000007E-,174431,232,2.75,0,0,6080,4565810,100,3567,2678785,58.67,15,11445,0.25,435,326620,7.15,676.976032,508409,11.13513265,23,17218,0.38,818,614046,13.45,314,235649,5.16,  ,  ,  ,7238,0.158526088,9.637816245,69103,1.51,92,42427.15234,50488.95313,69740,81325,29730,32090.11523,37487.16016,46285.57813,48996.60547,"MURPHY, KEITH EVANS",92000,100,92000,7994003,10644,3994971,5320,457577,609,3047695,4058,493760,657,0,0,1.47,1.04,0.43,300830205,400572.8429,51750281,14.61924189,131519446,37.15370347,86408902,24.41016001,77477321,21.88702506,6831496,1.929869569,1192473,16996274.9,22631.5245,947865,1262,751,2,0.300000012,37,4.900000095,55,7.300000191,58,7.699999809,64,8.5,53,7.099999905,53,7.099999905,50,6.699999809,52,6.900000095,58,7.699999809,59,7.900000095,54,7.199999809,46,6.099999905,61,8.100000381,49,6.5,14,1.899999976,264,35.20000076,26,3.5,81,10.80000019,79,10.5,79,10.5,557,74.19999695,2,0.300000012,0,0,2,0.300000012,32,4.300000191,443,59,14,1.899999976,238,31.70000076,  ,  ,13.44069195,14,14.19999981,16.29999924,15.30000019,15.19999981,18.29999924,19.39999962,19.70000076,16.79999924,17.70000076,17,17.89999962,  ,0,0,0,0,0,0,0,104.614502,55.87509918,53.41047287,5.124199867,4.898173809,3,2.867671251,2,1.911780834,10,9.558904648,28.61520004,27.35299683,0,0,8.083200455,14.46655083,0,0,42.38140106,75.85024261,0.629899979,1.127335787,3.931999922,7.03712368,0.84859997,1.518744469,0.999800026,1.789348006,0.999899983,1.789526939,52.87549973,94.63159943,0.999899983,1.789526939,0,0,0,0,0,0,23.26617813,13,76.73382568,42.87509918,14.22222233,8.25,1.99969995,3.578875065,10.99960041,19.68605042,6.999700069,12.52740479,22.87479973,40.93916702,13.00129986,23.2685051,49.87540054,89.26229858,5.999700069,10.73769855,0,0,0,0,30.93022346
1,Anderson,7,Kilgore,1906,Neches ISD,H,RURAL,Met Standard,3,3,41,-0.16714972,0.14165205,-0.47595148,-0.35109722,-5.7194399999999999E,-0.5594774,9939,Average,5,57,31,87,50,Y,34,21,Y,78,55,Y,89,75,Y,  ,87,14,89,20,90,19,72,3,95,10,80,5,18,77.80000305,22.20000076,100,0,0,0,0,18.79999924,77.80000305,14.30000019,19.89999962,1284,  ,  ,56,71,69,38.89,7,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,57.14,85.71,57.14,85.71,4126791,10165,2755445,6787,66.77,856857,2110,20.76,334170,823,8.1,180319,444,4.37,3612302,8897,100,1986807,4894,55,26787,65.97783251,0.741549295,6910,17,0.19,255216,629,7.07,105185,259.0763547,2.9118551,136274,336,3.77,275369,678,7.62,149255,368,4.13,171407,422.1847291,4.745090527,401844,990,11.12,0,0,0,97248,240,2.69,0,0,5943,2412898,100,3902,1584040,65.65,3,1300,5.0000000000000003E-,324,131457,5.45,596.9630542,242367,10.04464341,27,11150,0.46,992,402854,16.7,0,0,0,  ,  ,  ,6630,0.274773322,16.33004926,33100,1.37,82,41691.375,44119.5,65000,87150,29398,32110.49805,39327.20313,45152.16797,53036.26953,"SNIDER, RANDY L",87150,100,87150,4432430,10917,1701941,4192,150188,370,2350661,5790,229640,566,0,0,1.3641,1.04,0.3241,110950852,273277.9606,35340399,27.92315555,24799108,19.59427086,45058586,35.60168933,19430790,15.35265552,1934173,1.528228743,708090,4865000,11982.75862,334170,823,406,1,0.200000003,0,0,27,6.699999809,31,7.599999905,31,7.599999905,33,8.100000381,26,6.400000095,38,9.399999619,37,9.100000381,33,8.100000381,25,6.199999809,29,7.099999905,36,8.899999619,39,9.600000381,20,4.900000095,4,1,155,38.20000076,27,6.699999809,45,11.10000038,24,5.900000095,39,9.600000381,335,82.5,0,0,0,0,2,0.5,6,1.5,170,41.90000153,4,1,168,41.40000153,  ,  ,11.94110584,9.699999809,11.30000019,15.80000019,13.60000038,10.60000038,13.5,14.5,15.5,16.10000038,12.10000038,18.20000076,18.29999924,9.800000191,273,155,56.8,35,12.8,83,30.4,59.72740173,34.00019836,56.92563248,2,3.348546982,2,3.348546982,1,1.674273491,5.962600231,9.98302269,14.7645998,24.71997833,0,0,2.796200037,8.224069595,0.529399991,1.557049632,27.27560043,80.22187805,0.470600009,1.384109497,2.92840004,8.612890244,0,0,1,2.941159248,0,0,33.00019836,97.05883789,0,0,0,0,0,0,0,0,26.47160912,9.00039959,73.52838898,24.99979973,12,4.75,1.999899983,5.882024288,8.00039959,23.53044891,5.000500202,14.70726681,12.9993,38.23300934,6.000100136,17.64724922,33.00019836,97.05883789,1,2.941159248,0,0,0,0,12.11928368
