SPSTTOFC,SPSUTOFC,SPSSTOFC,SPSCTOFC,SPSETOFC,SPSTTOST,SPSUTOST,SPSSTOST,SPSCTOST,SPST00FC,SPST01FC,SPST06FC,SPST11FC,SPST20FC,SPST00ST,SPST01ST,SPST06ST,SPST11ST,SPST20ST,SPSTNOFC,SPSTBAFC,SPSTMSFC,SPSTPHFC,SPSPCOFC,SPSECOFC,SPSPTOFC,SPSXTOFC,SPSATOFC,SPSOTOFC,SPSTINFC,SPSTPIFC,SPSTASFC,SPSTBLFC,SPSTHIFC,SPSTWHFC,SPSTTWFC,SPSTMAFC,SPSTFEFC,SPSXCOFC,SPSTREFC,SPSTVOFC,SPSTBIFC,SPSTCOFC,SPSTGIFC,SPSTSPFC,SPSTOPFC,SPSTURNN,SPSTURND,SPSTURNR,SPSTTENA,SPSTEXPA,SPSAMIFC,SPCTSOCS,SPCTSOCC,SPCTSCIS,SPCTSCIC,SPCTMATS,SPCTMATC,SPCTG06S,SPCTG06C,SPCTG05S,SPCTG05C,SPCTG04S,SPCTG04C,SPCTG03S,SPCTG03C,SPCTG02S,SPCTG02C,SPCTG01S,SPCTG01C,SPCTGMES,SPCTGMEC,SPCTGKGS,SPCTGKGC,SPCTFLAS,SPCTFLAC,SPCTENGS,SPCTENGC,SPCTSOCA,SPCTSCIA,SPCTMATA,SPCTGMEA,SPCTGKGA,SPCTG06A,SPCTG05A,SPCTG04A,SPCTG03A,SPCTG02A,SPCTG01A,SPCTFLAA,SPCTENGA,SPSPTOFP,SPSTTOFP,SPSUTOFP,SPSSTOFP,SPSCTOFP,SPSETOFP,SPSXTOFP,SPSAMIFP,SPSTNOFP,SPSTBAFP,SPSTMSFP,SPSTPHFP,SPST00FP,SPST01FP,SPST06FP,SPST11FP,SPST20FP,SPSTREFP,SPSTVOFP,SPSTBIFP,SPSTCOFP,SPSTGIFP,SPSTSPFP,SPSTOPFP,SPSTBLFP,SPSTWHFP,SPSTHIFP,SPSTPIFP,SPSTINFP,SPSTASFP,SPSTTWFP,SPSTMAFP,SPSTFEFP,SPSTKIDR,SPST00SA,SPST01SA,SPST06SA,SPST11SA,SPST20SA,SPSTTOSA,SPSUTOSA,SPSSTOSA,SPSCTOSA,SPSAINHP,SPFEIERP,SPETALLC,SPETSPEC,SPETLEPC,SPETECOC,SPETNEDC,SPETGIFC,SPETVOCC,SPETBILC,SPETRSKC,SPETGEEC,SPETGPKC,SPETGKNC,SPETG01C,SPETG02C,SPETG03C,SPETG04C,SPETG05C,SPETG06C,SPETG07C,SPETG08C,SPETG09C,SPETG10C,SPETG11C,SPETG12C,SPETHISC,SPETBLAC,SPETWHIC,SPETASIC,SPETPCIC,SPETTWOC,SPETINDC,SAPID13D,SAPID13N,SPERRAKR,SPERRA1R,SPERRA2R,SPERRA3R,SPERRA4R,SPERRA5R,SPERRA6R,SPERRA7R,SPERRA8R,SPERSAKR,SPERSA1R,SPERSA2R,SPERSA3R,SPERSA4R,SPERSA5R,SPERSA6R,SPERSA7R,SPERSA8R,SA0GH12N,SA0GR12N,SA0GM12N,SB0GR12N,SH0GR12N,SW0GR12N,SI0GR12N,S30GR12N,S40GR12N,S20GR12N,SS0GR12N,SA0GR12R,SB0GR12R,SH0GR12R,SW0GR12R,SI0GR12R,S30GR12R,S40GR12R,S20GR12R,SS0GR12R,SA0GH12R,SA0GM12R,SAUND12R,SAUND12D,SAUND12C,SPETDISD,SPETDISC,SPETDISP,SPETWHIP,SPETBLAP,SPETHISP,SPETINDP,SPETASIP,SPETPCIP,SPETTWOP,SPETECOP,SPETNEDP,SPETRSKP,SPETLEPP,SPETSPEP,SPETVOCP,SPETBILP,SPETGIFP,SPETGEEP,SPETGPKP,SPETGKNP,SPETG01P,SPETG02P,SPETG03P,SPETG04P,SPETG05P,SPETG06P,SPETG07P,SPETG08P,SPETG09P,SPETG10P,SPETG11P,SPETG12P,SAPID13R,SPEMALLC,SPEMALLT,SPEMALLP
327419.4,57943.6,18711.2,6552.8,60039.4,15984946761,3317441673.2,1333333290.8,602809113.8,22758.2,85476,74433,88182,56570.2,953062190.6,3791230279,3482291187,4460825229,3297537875.8,2956.8,246934.8,75715.2,1812.4,1154,224.2,410627,171517.8,642184.2,1556.8,1256.2,255.6,4441.4,30708.2,81501,205514.6,3742.6,75928,251491.4,608.6,239612,13453,17422.4,9490,6417.4,30185.4,10839.4,49715.2,324094,15.4,8,11.4,289868,2075391,105608,1983015,104315,2132644,118648,291775.6,13853.6,316757.2,14812.2,314827.2,16137.2,312323.4,16150.4,305800.4,15794.8,313256.8,16055,23846.4,970,294469.2,14985.8,880002,46396,2516224,144231,19.8,19,18,24.6,19.6,21.2,21.4,19.6,19.4,19.4,19.6,19,17.4,64,51,9,3,1,9.4,26.8,45.2,1,75.4,23.2,0.6,7,26.2,22.8,27,17.2,73.2,4.2,5.4,2.8,2,9.2,3.4,9.4,62.8,24.8,0,0.4,1.4,1.2,23.2,76.8,15.4,41877.6,44354.4,46784.2,50586.6,58291,48821,57253,71258.8,91993.2,64.2,64.2,5058939,431041,863974,3054741,2004198,387578,1110812,840072,2260864,13416,226772,390300,396661,388982,382780,378526,376252,380055,377084,366690,402264,350372,327540,301245,2597524,644357,1515859,183395,6618,89470,21716,5571890,3784,2.1,4.4,2.9,2.1,1,0.5,0.6,1,0.7,9.7,8.2,3.9,1.6,1,0.7,1,1.4,1.5,235626,292636,57010,38213,131106,105767,1427,10871,396,4856,25213,100,13.1,44.8,36.1,0.5,3.7,0.1,1.7,8.6,80.5,19.5,0.4,2153060,7620,5145310,87292,1.7,30,12.7,51.3,0.4,3.6,0.1,1.8,60.4,39.6,44.7,17.1,8.5,22,16.6,7.7,0.3,4.5,7.7,7.8,7.7,7.6,7.5,7.4,7.5,7.5,7.2,8,6.9,6.5,6,0.1,873357,4884800,17.9
