SPSTTOFC,SPSUTOFC,SPSSTOFC,SPSCTOFC,SPSETOFC,SPSTTOST,SPSUTOST,SPSSTOST,SPSCTOST,SPST00FC,SPST01FC,SPST06FC,SPST11FC,SPST21FC,SPST30FC,SPST00ST,SPST01ST,SPST06ST,SPST11ST,SPST21ST,SPST30ST,SPSTNOFC,SPSTBAFC,SPSTMSFC,SPSTPHFC,SPSPCOFC,SPSECOFC,SPSPTOFC,SPSRTOPC,SPSRTOFC,SPSBTOPC,SPSBTOFC,SPSXTOFC,SPSATOFC,SPSOTOFC,SPSTINFC,SPSTPIFC,SPSTASFC,SPSTBLFC,SPSTHIFC,SPSTWHFC,SPSTTWFC,SPSTMAFC,SPSTFEFC,SPSXCOFC,SPSTREFC,SPSTVOFC,SPSTBIFC,SPSTCOFC,SPSTGIFC,SPSTSPFC,SPSTOPFC,SPSTURNN,SPSTURND,SPSTURNR,SPSTFTEC,SPSTTENA,SPSTEXPA,SPSAMIFC,SPSTEXPT,SPSTTENT,SPSPTOFP,SPSTTOFP,SPSUTOFP,SPSSTOFP,SPSCTOFP,SPSETOFP,SPSXTOFP,SPSAMIFP,SPSTNOFP,SPSTBAFP,SPSTMSFP,SPSTPHFP,SPST00FP,SPST01FP,SPST06FP,SPST11FP,SPST21FP,SPST30FP,SPSTREFP,SPSTVOFP,SPSTBIFP,SPSTCOFP,SPSTGIFP,SPSTSPFP,SPSTOPFP,SPSTBLFP,SPSTWHFP,SPSTHIFP,SPSTPIFP,SPSTINFP,SPSTASFP,SPSTTWFP,SPSTMAFP,SPSTFEFP,SPSTKIDR,SPST00SA,SPST01SA,SPST06SA,SPST11SA,SPST21SA,SPST30SA,SPSTTOSA,SPSUTOSA,SPSSTOSA,SPSCTOSA,SPSHEXPA,SPSHTENA,SPSLEXPA,SPSLTENA,SPSHEXPT,SPSHTENT,SPSLEXPT,SPSLTENT,SPSHFTEC,SPSLFTEC,SPFEIERP,SPSAINHP,SPETALLC,SPETSPEC,SPETLEPC,SPETECOC,SPETNEDC,SPETGIFC,SPETBILC,SPETRSKC,SPETDSLC,SPET504C,SPETTT1C,SPETHOMC,SPETIMMC,SPETFOSC,SPETMIGC,SPETMLCC,SPETGEEC,SPETGPKC,SPETGKNC,SPETG01C,SPETG02C,SPETG03C,SPETG04C,SPETG05C,SPETG06C,SPETG07C,SPETG08C,SPETG09C,SPETG10C,SPETG11C,SPETG12C,SPETHISC,SPETBLAC,SPETWHIC,SPETASIC,SPETPCIC,SPETTWOC,SPETINDC,SPETMALC,SPETFEMC,SPERRAKR,SPERRA1R,SPERRA2R,SPERRA3R,SPERRA4R,SPERRA5R,SPERRA6R,SPERRA7R,SPERRA8R,SPERRA9R,SPERSAKR,SPERSA1R,SPERSA2R,SPERSA3R,SPERSA4R,SPERSA5R,SPERSA6R,SPERSA7R,SPERSA8R,SPERSA9R,SPETSIMC,SPETSINC,SPETSPHC,SPETSBHC,SPETSAUC,SPETSNOC,SPETSINP,SPETSPHP,SPETSBHP,SPETSAUP,SPETSNOP,SAUND20D,SAUND20C,SAUND20R,SPETDISD,SPETDISC,SPETDISP,SPETWHIP,SPETBLAP,SPETHISP,SPETINDP,SPETASIP,SPETPCIP,SPETTWOP,SPETECOP,SPETNEDP,SPETRSKP,SPETLEPP,SPETSPEP,SPETBILP,SPETGIFP,SPETDSLP,SPET504P,SPETTT1P,SPETHOMP,SPETIMMP,SPETFOSP,SPETMIGP,SPETMLCP,SPETGEEP,SPETGPKP,SPETGKNP,SPETG01P,SPETG02P,SPETG03P,SPETG04P,SPETG05P,SPETG06P,SPETG07P,SPETG08P,SPETG09P,SPETG10P,SPETG11P,SPETG12P,SPETMALP,SPETFEMP,SPNTALLC,SPNTALLP,SPNTGEEC,SPNTGEEP,SPNTGPKC,SPNTGPKP,SPNTGKNC,SPNTGKNP,SPNTG01C,SPNTG01P,SPNTG02C,SPNTG02P,SPNTG03C,SPNTG03P,SPNTG04C,SPNTG04P,SPNTG05C,SPNTG05P,SPNTG06C,SPNTG06P,SPNTG07C,SPNTG07P,SPNTG08C,SPNTG08P,SPNTG09C,SPNTG09P,SPNTG10C,SPNTG10P,SPNTG11C,SPNTG11P,SPNTG12C,SPNTG12P,SPNTBLAC,SPNTBLAP,SPNTHISC,SPNTHISP,SPNTWHIC,SPNTWHIP,SPNTINDC,SPNTINDP,SPNTASIC,SPNTASIP,SPNTPCIC,SPNTPCIP,SPNTTWOC,SPNTTWOP,SPNTFEMC,SPNTFEMP,SPNTMALC,SPNTMALP,SPNTECOC,SPNTECOP,SPNTNEDC,SPNTNEDP,SPNT504C,SPNT504P,SPNTLEPC,SPNTLEPP,SPNTDSLC,SPNTDSLP,SPNTFOSC,SPNTFOSP,SPNTHOMC,SPNTHOMP,SPNTIMMC,SPNTIMMP,SPNTMIGC,SPNTMIGP,SPNTTT1C,SPNTTT1P,SPNTMLCC,SPNTMLCP,SPNTRSKC,SPNTRSKP,SPNTBILC,SPNTBILP,SPNTGIFC,SPNTGIFP,SPNTSPEC,SPNTSPEP,SPETATTC,SPETATTD,SPETATTP,SPEMALLT,SPEMECOT,SPEMLEPT,SPEMSPET,SPEMALLC,SPEMINDC,SPEMPCIC,SPEMASIC,SPEMBLAC,SPEMHISC,SPEMWHIC,SPEMTWOC,SPEMECOC,SPEMLEPC,SPEMSPEC,SPEMALLP,SPEMINDP,SPEMASIP,SPEMPCIP,SPEMTWOP,SPEMBLAP,SPEMHISP,SPEMWHIP,SPEMECOP,SPEMLEPP,SPEMSPEP,SPCTSOCS,SPCTSOCC,SPCTSCIS,SPCTSCIC,SPCTMATS,SPCTMATC,SPCTG06S,SPCTG06C,SPCTG05S,SPCTG05C,SPCTG04S,SPCTG04C,SPCTG03S,SPCTG03C,SPCTG02S,SPCTG02C,SPCTG01S,SPCTG01C,SPCTGMES,SPCTGMEC,SPCTGKGS,SPCTGKGC,SPCTFLAS,SPCTFLAC,SPCTENGS,SPCTENGC,SPCTSOCA,SPCTSCIA,SPCTMATA,SPCTGMEA,SPCTGKGA,SPCTG06A,SPCTG05A,SPCTG04A,SPCTG03A,SPCTG02A,SPCTG01A,SPCTFLAA,SPCTENGA,SA0GR20N,SA0GM20N,SA0GH20N,SA0GE20N,SA0GA20N,SA0GN20N,SB0GR20N,SH0GR20N,SW0GR20N,SI0GR20N,S30GR20N,S40GR20N,S20GR20N,SE0GR20N,SS0GR20N,SL0GR20N,SR0GR20N,SA0GH20P,SA0GN20P,SA0GE20P,SA0GA20P,SA0GR20R,SB0GR20R,SH0GR20R,SW0GR20R,SI0GR20R,S30GR20R,S40GR20R,S20GR20R,SE0GR20R,SS0GR20R,SL0GR20R,SR0GR20R,SA0GM20P
369395.4,78787.8,22378.5,8657.4,79348.7,21292212796,5359962870.1,1866896363.9,949389151,24880.4,102753.7,74854.8,107653.1,47975.4,11278,1265130195.8,5475581248.5,4212969638.4,6448394493.3,3100974483.7,789162736.3,4422.7,269818,92432.5,2722.3,1136.9,194.8,479219.1,1126,13211,582,4290,186748.5,745316.3,5731.4,1261,618.8,6656.1,41186.3,104985,210367.3,4320.9,88006.1,281389.3,397.5,262447.1,18987.7,22870.6,10226.9,6558.4,34862.5,13442.2,51896.4,363155.6,14.3,405055.4,7.2,11.2,384122.4,4522752.1,2922315.4,64.3,49.6,10.6,3,1.2,10.6,25.1,51.5,1.2,73,25,0.7,6.7,27.8,20.3,29.1,13,3.1,71,5.1,6.2,2.8,1.8,9.4,3.6,11.1,56.9,28.4,0.2,0.3,1.8,1.2,23.8,76.2,14.5,50849,53288,56282,59900,64637,69974,57641,68030,83424,109662,6.4,5.5,5.5,4.8,56870,49116,72288,63638,8890,13175,63.8,64.6,5359040,595885,1108207,3229178,2129862,443781,1123936,2634284,241070,387490,3457855,57709,108025,17033,16657,144596,13855,196560,360865,380973,379725,380802,385090,395436,414197,421222,422386,436396,420502,388143,362888,2835771,680285,1418789,253856,8259,143368,18712,2738801,2620239,1.4,1.9,1,0.5,0.3,0.2,0.2,0.3,0.2,4.7,4.8,3.2,1.4,0.6,0.4,0.3,0.3,0.3,0.4,7.8,595885,253352,127106,122624,83737,9066,42.5,21.3,20.6,14.1,1.5,2481728,6039,0.2,5632741,66833,1.2,26.5,12.7,52.9,0.3,4.7,0.2,2.7,60.3,39.7,49.2,20.7,11.1,21,8.3,4.5,7.2,64.5,1.1,2,0.3,0.3,2.7,0.3,3.7,6.7,7.1,7.1,7.1,7.2,7.4,7.7,7.9,7.9,8.1,7.8,7.2,6.8,51.1,48.9,5371586,100,20991,0.4,197093,3.7,361349,6.7,381403,7.1,380122,7.1,381135,7.1,385364,7.2,395649,7.4,414357,7.7,421347,7.8,422505,7.9,436523,8.1,420705,7.8,388443,7.2,364600,6.8,681401,12.7,2840982,52.9,1424251,26.5,18755,0.3,254163,4.7,8271,0.2,143763,2.7,2624722,48.9,2746864,51.1,3233417,60.2,2138169,39.8,387622,7.2,1108883,20.6,241197,4.5,17090,0.3,57811,1.1,108092,2,16733,0.3,3464887,64.5,144683,2.7,2636849,49.1,1124413,20.9,443849,8.3,605043,11.3,700130,4208245,16.6,5242866,3177284,1007474,619759,726083,2944,1484,18370,148832,372491,160748,21214,508900,137410,102036,13.8,0.1,0.4,0,0.4,2.8,7.1,3.1,16,13.6,16.5,2330839,127274,2386439,133274,2377071,140349,288396.3,14881.4,304852.1,15423.4,291781.3,15926.2,286178.8,15762.3,283755.1,15787.1,278113.7,15440.2,35232.4,1444.5,282862.8,15952.5,975814,54878,2630635,167209,18.3,17.9,16.9,24.4,17.7,19.4,19.8,18.3,18.2,18,18,17.8,15.7,360220,1512,952,15689,292532,49535,44729,184060,105215,1226,17126,557,7307,187187,29018,29639,148836,0.3,13.8,4.4,81.2,100,12.4,51.1,29.2,0.3,4.8,0.2,2,52,8.1,8.2,41.3,0.4
