SPSTTOFC,SPSUTOFC,SPSSTOFC,SPSCTOFC,SPSETOFC,SPSTTOST,SPSUTOST,SPSSTOST,SPSCTOST,SPST00FC,SPST01FC,SPST06FC,SPST11FC,SPST20FC,SPST00ST,SPST01ST,SPST06ST,SPST11ST,SPST20ST,SPSTNOFC,SPSTBAFC,SPSTMSFC,SPSTPHFC,SPSPCOFC,SPSECOFC,SPSPTOFC,SPSXTOFC,SPSATOFC,SPSOTOFC,SPSTINFC,SPSTPIFC,SPSTASFC,SPSTBLFC,SPSTHIFC,SPSTWHFC,SPSTTWFC,SPSTMAFC,SPSTFEFC,SPSXCOFC,SPSTREFC,SPSTVOFC,SPSTBIFC,SPSTCOFC,SPSTGIFC,SPSTSPFC,SPSTOPFC,SPSTURNN,SPSTURND,SPSTURNR,SPSTFTEC,SPSTTENA,SPSTEXPA,SPSHFTEC,SPSHTENA,SPSHEXPA,SPSLFTEC,SPSLTENA,SPSLEXPA,SPSAMIFC,SPSTEXPT,SPSTTENT,SPSHEXPT,SPSHTENT,SPSLEXPT,SPSLTENT,SPCTSOCS,SPCTSOCC,SPCTSCIS,SPCTSCIC,SPCTMATS,SPCTMATC,SPCTG06S,SPCTG06C,SPCTG05S,SPCTG05C,SPCTG04S,SPCTG04C,SPCTG03S,SPCTG03C,SPCTG02S,SPCTG02C,SPCTG01S,SPCTG01C,SPCTGMES,SPCTGMEC,SPCTGKGS,SPCTGKGC,SPCTFLAS,SPCTFLAC,SPCTENGS,SPCTENGC,SPCTSOCA,SPCTSCIA,SPCTMATA,SPCTGMEA,SPCTGKGA,SPCTG06A,SPCTG05A,SPCTG04A,SPCTG03A,SPCTG02A,SPCTG01A,SPCTFLAA,SPCTENGA,SPSPTOFP,SPSTTOFP,SPSUTOFP,SPSSTOFP,SPSCTOFP,SPSETOFP,SPSXTOFP,SPSAMIFP,SPSTNOFP,SPSTBAFP,SPSTMSFP,SPSTPHFP,SPST00FP,SPST01FP,SPST06FP,SPST11FP,SPST20FP,SPSTREFP,SPSTVOFP,SPSTBIFP,SPSTCOFP,SPSTGIFP,SPSTSPFP,SPSTOPFP,SPSTBLFP,SPSTWHFP,SPSTHIFP,SPSTPIFP,SPSTINFP,SPSTASFP,SPSTTWFP,SPSTMAFP,SPSTFEFP,SPSTKIDR,SPST00SA,SPST01SA,SPST06SA,SPST11SA,SPST20SA,SPSTTOSA,SPSUTOSA,SPSSTOSA,SPSCTOSA,SPFEIERP,SPSAINHP,SA0GR16N,SA0GM16N,SA0GH16N,SA0GE16N,SA0GA16N,SA0GN16N,SB0GR16N,SH0GR16N,SW0GR16N,SI0GR16N,S30GR16N,S40GR16N,S20GR16N,SE0GR16N,SS0GR16N,SL0GR16N,SR0GR16N,SA0GH16P,SA0GN16P,SA0GE16P,SA0GA16P,SA0GR16R,SB0GR16R,SH0GR16R,SW0GR16R,SI0GR16R,S30GR16R,S40GR16R,S20GR16R,SE0GR16R,SS0GR16R,SL0GR16R,SR0GR16R,SA0GM16P,SPETALLC,SPETSPEC,SPETLEPC,SPETECOC,SPETNEDC,SPETGIFC,SPETVOCC,SPETBILC,SPETRSKC,SPETGEEC,SPETGPKC,SPETGKNC,SPETG01C,SPETG02C,SPETG03C,SPETG04C,SPETG05C,SPETG06C,SPETG07C,SPETG08C,SPETG09C,SPETG10C,SPETG11C,SPETG12C,SPETHISC,SPETBLAC,SPETWHIC,SPETASIC,SPETPCIC,SPETTWOC,SPETINDC,SPERRAKR,SPERRA1R,SPERRA2R,SPERRA3R,SPERRA4R,SPERRA5R,SPERRA6R,SPERRA7R,SPERRA8R,SPERSAKR,SPERSA1R,SPERSA2R,SPERSA3R,SPERSA4R,SPERSA5R,SPERSA6R,SPERSA7R,SPERSA8R,SAUND16R,SAUND16D,SAUND16C,SPETDISD,SPETDISC,SPETDISP,SPETSIMC,SPETSINC,SPETSINP,SPETSPHC,SPETSPHP,SPETSBHC,SPETSBHP,SPETSAUC,SPETSAUP,SPETSNOC,SPETSNOP,SPETWHIP,SPETBLAP,SPETHISP,SPETINDP,SPETASIP,SPETPCIP,SPETTWOP,SPETECOP,SPETNEDP,SPETRSKP,SPETLEPP,SPETSPEP,SPETVOCP,SPETBILP,SPETGIFP,SPETGEEP,SPETGPKP,SPETGKNP,SPETG01P,SPETG02P,SPETG03P,SPETG04P,SPETG05P,SPETG06P,SPETG07P,SPETG08P,SPETG09P,SPETG10P,SPETG11P,SPETG12P,SPEMALLC,SPEMALLT,SPEMALLP
352756.1,70392.1,20492.1,7613.2,67934,18528428722,4345158723.7,1567048830,764339959.2,27413,98846.9,73646,98156.2,54694,1266442465.1,4821618551.9,3769491330.1,5339326228.4,3331550146,4333.3,262745,83426.6,2251.2,1112.5,216.4,451253.5,185820.3,705007.9,2110.5,1243.7,1521.6,5383.5,35986.3,93694.5,211028.1,3898.4,83544.8,269211.3,454.3,256918.3,15992.3,21143.9,9777,6556.8,30361.9,12005.8,56827.8,347024.4,16.4,379500,7.2,10.9,8452.9,12.2,19.5,11529.5,10.1,15.7,346378.5,4150274.1,2750482.2,165050.1,103516.5,180618.6,116598.4,2207022,113996,2081255,109549,2263513,125589,295343.6,14511.2,326036.2,15600.9,332793.3,17488.6,331851.4,17499.1,326862.1,17283.2,311837.5,16545.4,34757.3,1311.5,301808.4,16064,951135,50762,2684507,160028,19.4,19,18,26.5,18.8,20.4,20.9,19,19,18.9,18.8,18.7,16.8,64,50,10,2.9,1.1,9.6,26.4,49.1,1.2,74.5,23.6,0.6,7.8,28,20.9,27.8,15.5,72.8,4.5,6,2.8,1.9,8.6,3.4,10.2,59.8,26.6,0.4,0.4,1.5,1.1,23.7,76.3,15.1,46199,48779,51184,54396,60913,52525,61728,76471,100397,63.6,64.6,324311,42804,254625,1501,13904,11477,41084,157633,104551,1280,13481,449,5833,153543,23325,15400,133718,78.5,3.5,0.5,4.3,100,12.7,48.6,32.2,0.4,4.2,0.1,1.8,47.3,7.2,4.7,41.2,13.2,5343834,467611,1010168,3155117,2188717,415641,1336684,1005219,2685789,13821,223833,371682,395568,408582,412581,410882,400016,398017,396001,392231,431486,395057,363655,330422,2802180,673291,1499559,224834,7687,115582,20701,1.8,3.8,2.4,1.6,0.8,0.4,0.6,0.7,0.5,7.7,6.8,3.1,1.2,0.7,0.7,0.7,0.8,0.9,0.3,2332232,6686,5454255,74803,1.4,467611,207935,44.5,102283,21.9,93082,19.9,58444,12.5,5867,1.3,28.1,12.6,52.4,0.4,4.2,0.1,2.2,59,41,50.3,18.9,8.8,25,18.8,7.8,0.3,4.2,7,7.4,7.6,7.7,7.7,7.5,7.4,7.4,7.3,8.1,7.4,6.8,6.2,836386,5173832,16.2
