STATE,SPETALLC,SPETSPEC,SPETLEPC,SPETECOC,SPETNEDC,SPETGIFC,SPETVOCC,SPETBILC,SPETRSKC,SPETGEEC,SPETGPKC,SPETGKNC,SPETG01C,SPETG02C,SPETG03C,SPETG04C,SPETG05C,SPETG06C,SPETG07C,SPETG08C,SPETG09C,SPETG10C,SPETG11C,SPETG12C,SPETHISC,SPETBLAC,SPETWHIC,SPETASIC,SPETPCIC,SPETTWOC,SPETINDC,SPETMALC,SPETFEMC,SPETDSLC,SPET504C,SPETTT1C,SPETHOMC,SPETIMMC,SPETMIGC,SPETMLCC,SPETFOSC,SPETVHSC,SPERRAKR,SPERRA1R,SPERRA2R,SPERRA3R,SPERRA4R,SPERRA5R,SPERRA6R,SPERRA7R,SPERRA8R,SPERRA9R,SPERSAKR,SPERSA1R,SPERSA2R,SPERSA3R,SPERSA4R,SPERSA5R,SPERSA6R,SPERSA7R,SPERSA8R,SPERSA9R,SPETSIMC,SPETSINC,SPETSPHC,SPETSBHC,SPETSAUC,SPETSNOC,SPETSINP,SPETSPHP,SPETSBHP,SPETSAUP,SPETSNOP,SPEMALLC,SPEMALLT,SPEMALLP,SAUND23D,SAUND23C,SAUND23R,SPETDISD,SPETDISC,SPETDISP,SPETATTC,SPETATTD,SPETATTP,SPETWHIP,SPETBLAP,SPETHISP,SPETINDP,SPETASIP,SPETPCIP,SPETTWOP,SPETECOP,SPETNEDP,SPETRSKP,SPETLEPP,SPETSPEP,SPETVOCP,SPETBILP,SPETGIFP,SPET504P,SPETDSLP,SPETTT1P,SPETHOMP,SPETIMMP,SPETMIGP,SPETMLCP,SPETFOSP,SPETGEEP,SPETGPKP,SPETGKNP,SPETG01P,SPETG02P,SPETG03P,SPETG04P,SPETG05P,SPETG06P,SPETG07P,SPETG08P,SPETG09P,SPETG10P,SPETG11P,SPETG12P,SPETMALP,SPETFEMP,SPETVHSP,SPNTALLC,SPNTALLP,SPNTGEEC,SPNTGEEP,SPNTGPKC,SPNTGPKP,SPNTGKNC,SPNTGKNP,SPNTG01C,SPNTG01P,SPNTG02C,SPNTG02P,SPNTG03C,SPNTG03P,SPNTG04C,SPNTG04P,SPNTG05C,SPNTG05P,SPNTG06C,SPNTG06P,SPNTG07C,SPNTG07P,SPNTG08C,SPNTG08P,SPNTG09C,SPNTG09P,SPNTG10C,SPNTG10P,SPNTG11C,SPNTG11P,SPNTG12C,SPNTG12P,SPNTBLAC,SPNTBLAP,SPNTHISC,SPNTHISP,SPNTWHIC,SPNTWHIP,SPNTINDC,SPNTINDP,SPNTASIC,SPNTASIP,SPNTPCIC,SPNTPCIP,SPNTTWOC,SPNTTWOP,SPNTFEMC,SPNTFEMP,SPNTMALC,SPNTMALP,SPNTECOC,SPNTECOP,SPNTNEDC,SPNTNEDP,SPNT504C,SPNT504P,SPNTLEPC,SPNTLEPP,SPNTDSLC,SPNTDSLP,SPNTFOSC,SPNTFOSP,SPNTHOMC,SPNTHOMP,SPNTIMMC,SPNTIMMP,SPNTMIGC,SPNTMIGP,SPNTTT1C,SPNTTT1P,SPNTMLCC,SPNTMLCP,SPNTRSKC,SPNTRSKP,SPNTBILC,SPNTBILP,SPNTGIFC,SPNTGIFP,SPNTSPEC,SPNTSPEP,SPCTSOCS,SPCTSOCC,SPCTSOCA,SPCTSCIS,SPCTSCIC,SPCTSCIA,SPCTMATS,SPCTMATC,SPCTMATA,SPCTGMES,SPCTGMEC,SPCTGMEA,SPCTGKGS,SPCTGKGC,SPCTGKGA,SPCTG06S,SPCTG06C,SPCTG06A,SPCTG05S,SPCTG05C,SPCTG05A,SPCTG04S,SPCTG04C,SPCTG04A,SPCTG03S,SPCTG03C,SPCTG03A,SPCTG02S,SPCTG02C,SPCTG02A,SPCTG01S,SPCTG01C,SPCTG01A,SPCTFLAS,SPCTFLAC,SPCTFLAA,SPCTENGS,SPCTENGC,SPCTENGA,SPEMECOT,SPEMLEPT,SPEMSPET,SPEMINDC,SPEMPCIC,SPEMASIC,SPEMBLAC,SPEMHISC,SPEMWHIC,SPEMTWOC,SPEMECOC,SPEMLEPC,SPEMSPEC,SPEMINDP,SPEMASIP,SPEMPCIP,SPEMTWOP,SPEMBLAP,SPEMHISP,SPEMWHIP,SPEMECOP,SPEMLEPP,SPEMSPEP,SPSTTOFC,SPSUTOFC,SPSSTOFC,SPSCTOFC,SPSETOFC,SPSTTOST,SPSUTOST,SPSSTOST,SPSCTOST,SPST00FC,SPST01FC,SPST06FC,SPST11FC,SPST21FC,SPST30FC,SPST00ST,SPST01ST,SPST06ST,SPST11ST,SPST21ST,SPST30ST,SPSTNOFC,SPSTBAFC,SPSTMSFC,SPSTPHFC,SPSPCOFC,SPSECOFC,SPSPTOFC,SPSRTOPC,SPSRTOFC,SPSBTOPC,SPSBTOFC,SPSXTOFC,SPSATOFC,SPSOTOFC,SPSTINFC,SPSTPIFC,SPSTASFC,SPSTBLFC,SPSTHIFC,SPSTWHFC,SPSTTWFC,SPSTMAFC,SPSTFEFC,SPSXCOFC,SPSTREFC,SPSTVOFC,SPSTBIFC,SPSTCOFC,SPSTGIFC,SPSTSPFC,SPSTOPFC,SPSTURNN,SPSTURND,SPSTURNR,SPSTFTEC,SPSTTENA,SPSTEXPA,SPSAMIFC,SPSTEXPT,SPSTTENT,SPSPTOFP,SPSTTOFP,SPSUTOFP,SPSSTOFP,SPSCTOFP,SPSETOFP,SPSXTOFP,SPSAMIFP,SPSTNOFP,SPSTBAFP,SPSTMSFP,SPSTPHFP,SPST00FP,SPST01FP,SPST06FP,SPST11FP,SPST21FP,SPST30FP,SPSTREFP,SPSTVOFP,SPSTBIFP,SPSTCOFP,SPSTGIFP,SPSTSPFP,SPSTOPFP,SPSTBLFP,SPSTWHFP,SPSTHIFP,SPSTPIFP,SPSTINFP,SPSTASFP,SPSTTWFP,SPSTMAFP,SPSTFEFP,SPSTKIDR,SPST00SA,SPST01SA,SPST06SA,SPST11SA,SPST21SA,SPST30SA,SPSTTOSA,SPSUTOSA,SPSSTOSA,SPSCTOSA,SPSHEXPA,SPSHTENA,SPSLEXPA,SPSLTENA,SPSHEXPT,SPSHTENT,SPSLEXPT,SPSLTENT,SPSHFTEC,SPSLFTEC,SA0GR23N,SA0GM23N,SA0GH23N,SA0GN23N,SA0GE23N,SA0GA23N,SB0GR23N,SH0GR23N,SW0GR23N,SI0GR23N,S30GR23N,S40GR23N,S20GR23N,SE0GR23N,SS0GR23N,SL0GR23N,SR0GR23N,SA0GH23P,SA0GN23P,SA0GE23P,SA0GA23P,SA0GR23R,SB0GR23R,SH0GR23R,SW0GR23R,SI0GR23R,S30GR23R,S40GR23R,S20GR23R,SE0GR23R,SS0GR23R,SL0GR23R,SR0GR23R,SA0GM23P
"Texas",5517464,764858,1344804,3434955,2082509,469054,1485646,1350113,2937834,18968,247979,361329,385096,402233,399869,399137,399200,400347,405118,414033,472595,439091,406681,365788,2936051,706235,1379090,295946,8831,173425,17886,2822146,2695318,329004,399808,3624288,77809,158717,13481,212919,12418,1234615,1.3,2.1,1.3,0.7,0.4,0.2,0.3,0.5,0.4,7.9,3.9,3.3,1.6,0.7,0.5,0.3,0.3,0.4,0.5,11.9,764858,349307,144191,134373,124254,12733,45.7,18.9,17.6,16.2,1.7,864058,5368800,16.1,2579289,5974,0.2,5704230,105976,1.9,767390,4232197,18.1,25,12.8,53.2,0.3,5.4,0.2,3.1,62.3,37.7,53.2,24.4,13.9,26.9,24.5,8.5,7.2,6,65.7,1.4,2.9,0.2,3.9,0.2,0.3,4.5,6.5,7,7.3,7.2,7.2,7.2,7.3,7.3,7.5,8.6,8,7.4,6.6,51.1,48.9,73.3,5531236,100,26847,0.5,248576,4.5,361799,6.5,385471,7,402576,7.3,400181,7.2,399422,7.2,399419,7.2,400511,7.2,405298,7.3,414195,7.5,472783,8.5,439298,7.9,406966,7.4,367894,6.7,707609,12.8,2942144,53.2,1384437,25,17939,0.3,296367,5.4,8844,0.2,173896,3.1,2700356,48.8,2830880,51.2,3439856,62.2,2091380,37.8,400078,7.2,1345917,24.3,329228,6,12469,0.2,77942,1.4,158832,2.9,13528,0.2,3632539,65.7,213035,3.9,2941204,53.2,1350920,24.4,469170,8.5,774489,14,2390394,127091,18.8,2400067,129677,18.5,2419362,138472,17.5,40200.3,1645,24.4,274587.2,14933.5,18.4,268075.9,13969,19.2,308738.3,14774.5,20.9,305683.2,15770.8,19.4,304598.6,15675.5,19.4,298802.2,15610,19.1,282049.4,15015.5,18.8,965369,51224,18.8,2578511,158505,16.3,3349861,1204834,779228,3184,1840,27631,181855,455070,165204,29274,622582,196918,137466,0.1,0.5,0,0.5,3.4,8.5,3.1,18.6,16.3,17.6,374799.9,86026.7,25836.1,9488.3,88200.6,23415208107,6347323969.1,2240978416.2,1100910987.7,32507.6,102619.4,75585.4,101415.3,51471.9,11200.2,1764267758.4,5970931743.6,4648034580.6,6614221641.7,3588780038.9,828972343.9,9453.8,268886.4,93414.7,3044.9,1284.6,181.6,496151,1172,13870,651,4187,191530.9,775882.5,1970.1,1286.9,490.9,7914.7,47341.1,112921.8,200118,4726.6,91815.2,282984.6,373.8,261452.4,20454.1,22656,11626.3,6181.4,38736.9,13749.8,71053.4,371643.8,19.1,403460.5,6.9,11.1,421896.4,4459512.9,2796996.1,63.9,48.3,11.1,3.3,1.2,11.4,24.7,54.4,2.5,71.7,24.9,0.8,8.7,27.4,20.2,27.1,13.7,3,69.8,5.5,6,3.1,1.6,10.3,3.7,12.6,53.4,30.1,0.1,0.3,2.1,1.3,24.5,75.5,14.7,54272,58185,61494,65219,69723,74014,62474,73783,86738,116028,6,5.1,5.1,4.3,53863,46506,71445,60459,9045,14136,377367,433,270,49278,16475,310689,46822,197333,103009,1181,19151,574,9297,206367,34589,50229,168430,0.1,13.1,4.4,82.3,100,12.4,52.3,27.3,0.3,5.1,0.2,2.5,54.7,9.2,13.3,44.6,0.1
