SPSTTOFC,SPSUTOFC,SPSSTOFC,SPSCTOFC,SPSETOFC,SPSTTOST,SPSUTOST,SPSSTOST,SPSCTOST,SPST00FC,SPST01FC,SPST06FC,SPST11FC,SPST20FC,SPST00ST,SPST01ST,SPST06ST,SPST11ST,SPST20ST,SPSRTOPC,SPSRTOFC,SPSBTOPC,SPSBTOFC,SPSTNOFC,SPSTBAFC,SPSTMSFC,SPSTPHFC,SPSPCOFC,SPSECOFC,SPSPTOFC,SPSXTOFC,SPSATOFC,SPSOTOFC,SPSTINFC,SPSTPIFC,SPSTASFC,SPSTBLFC,SPSTHIFC,SPSTWHFC,SPSTTWFC,SPSTMAFC,SPSTFEFC,SPSXCOFC,SPSTREFC,SPSTVOFC,SPSTBIFC,SPSTCOFC,SPSTGIFC,SPSTSPFC,SPSTOPFC,SPSTURNN,SPSTURND,SPSTURNR,SPSTFTEC,SPSTTENA,SPSTEXPA,SPSAMIFC,SPSTEXPT,SPSTTENT,SPCTSOCS,SPCTSOCC,SPCTSCIS,SPCTSCIC,SPCTMATS,SPCTMATC,SPCTG06S,SPCTG06C,SPCTG05S,SPCTG05C,SPCTG04S,SPCTG04C,SPCTG03S,SPCTG03C,SPCTG02S,SPCTG02C,SPCTG01S,SPCTG01C,SPCTGMES,SPCTGMEC,SPCTGKGS,SPCTGKGC,SPCTFLAS,SPCTFLAC,SPCTENGS,SPCTENGC,SPCTSOCA,SPCTSCIA,SPCTMATA,SPCTGMEA,SPCTGKGA,SPCTG06A,SPCTG05A,SPCTG04A,SPCTG03A,SPCTG02A,SPCTG01A,SPCTFLAA,SPCTENGA,SPSPTOFP,SPSTTOFP,SPSUTOFP,SPSSTOFP,SPSCTOFP,SPSETOFP,SPSXTOFP,SPSAMIFP,SPSTNOFP,SPSTBAFP,SPSTMSFP,SPSTPHFP,SPST00FP,SPST01FP,SPST06FP,SPST11FP,SPST20FP,SPSTREFP,SPSTVOFP,SPSTBIFP,SPSTCOFP,SPSTGIFP,SPSTSPFP,SPSTOPFP,SPSTBLFP,SPSTWHFP,SPSTHIFP,SPSTPIFP,SPSTINFP,SPSTASFP,SPSTTWFP,SPSTMAFP,SPSTFEFP,SPSTKIDR,SPST00SA,SPST01SA,SPST06SA,SPST11SA,SPST20SA,SPSTTOSA,SPSUTOSA,SPSSTOSA,SPSCTOSA,SPSHEXPA,SPSHTENA,SPSLEXPA,SPSLTENA,SPSHEXPT,SPSHTENT,SPSLEXPT,SPSLTENT,SPSHFTEC,SPSLFTEC,SPFEIERP,SPSAINHP,SPETALLC,SPETSPEC,SPETLEPC,SPETECOC,SPETNEDC,SPETGIFC,SPETVOCC,SPETBILC,SPETRSKC,SPETGEEC,SPETGPKC,SPETGKNC,SPETG01C,SPETG02C,SPETG03C,SPETG04C,SPETG05C,SPETG06C,SPETG07C,SPETG08C,SPETG09C,SPETG10C,SPETG11C,SPETG12C,SPETHISC,SPETBLAC,SPETWHIC,SPETASIC,SPETPCIC,SPETTWOC,SPETINDC,SPERRAKR,SPERRA1R,SPERRA2R,SPERRA3R,SPERRA4R,SPERRA5R,SPERRA6R,SPERRA7R,SPERRA8R,SPERRA9R,SPERSAKR,SPERSA1R,SPERSA2R,SPERSA3R,SPERSA4R,SPERSA5R,SPERSA6R,SPERSA7R,SPERSA8R,SPERSA9R,SPETSIMC,SPETSINC,SPETSPHC,SPETSBHC,SPETSAUC,SPETSNOC,SPETSINP,SPETSPHP,SPETSBHP,SPETSAUP,SPETSNOP,SPEMALLC,SPEMALLT,SPEMALLP,SAUND17D,SAUND17C,SAUND17R,SPETDISD,SPETDISC,SPETDISP,SPETWHIP,SPETBLAP,SPETHISP,SPETINDP,SPETASIP,SPETPCIP,SPETTWOP,SPETECOP,SPETNEDP,SPETRSKP,SPETLEPP,SPETSPEP,SPETVOCP,SPETBILP,SPETGIFP,SPETGEEP,SPETGPKP,SPETGKNP,SPETG01P,SPETG02P,SPETG03P,SPETG04P,SPETG05P,SPETG06P,SPETG07P,SPETG08P,SPETG09P,SPETG10P,SPETG11P,SPETG12P,SA0GR17N,SA0GM17N,SA0GH17N,SA0GE17N,SA0GA17N,SA0GN17N,SB0GR17N,SH0GR17N,SW0GR17N,SI0GR17N,S30GR17N,S40GR17N,S20GR17N,SE0GR17N,SS0GR17N,SL0GR17N,SR0GR17N,SA0GH17P,SA0GN17P,SA0GE17P,SA0GA17P,SA0GR17R,SB0GR17R,SH0GR17R,SW0GR17R,SI0GR17R,S30GR17R,S40GR17R,S20GR17R,SE0GR17R,SS0GR17R,SL0GR17R,SR0GR17R,SA0GM17P
356838.1,69681.8,21435,8102.4,71858.8,19031722674,4401423312.7,1665755601.9,828869927.3,29351.3,103862.8,68263.7,100698.4,54661.9,1399090705.2,5158157788.5,3553533096.3,5563192336.7,3357748746.9,1148,12131,578,4429,5127,264252.5,85077.3,2381.2,1070.9,208.7,456057.2,183852,711768,6218.9,1247.6,1278.4,5714.6,37167.9,97091.5,210286.3,4051.8,84692.8,272145.3,384.2,257851.7,16795.1,21647.8,9854.5,6501.2,31950.9,12237,58642.7,352628.1,16.6,383246.6,7.1,10.9,355077.7,4163150,2731803.9,2237665,115780,2100732,110622,2274567,126914,295943.5,14575.1,334754.6,15805.8,333514.9,17346.6,326940.5,17198.6,311499.7,16590.9,303250.8,16116.7,31133.2,1187.7,301137.4,16071.1,961158,51590,2669738,160334,19.3,19,17.9,26.2,18.7,20.3,21.2,19.2,19,18.8,18.8,18.6,16.7,64.1,50.1,9.8,3,1.1,10.1,25.8,49.9,1.4,74.1,23.8,0.7,8.2,29.1,19.1,28.2,15.3,72.3,4.7,6.1,2.8,1.8,9,3.4,10.4,58.9,27.2,0.4,0.3,1.6,1.1,23.7,76.3,15.1,47667,49663,52056,55246,61428,53334,63165,77712,102300,6.3,5.4,5.2,4.6,53795,46398,63339,56246,8587,12131,63.1,64.4,5385012,488463,1014830,3164349,2220663,426953,1391689,1015456,2736547,14684,231297,371145,388362,394137,409763,413654,414218,402451,402350,398479,432724,396968,371606,343174,2821189,679472,1498643,235095,8008,122084,20521,1.8,3.4,2.1,1.3,0.6,0.7,0.5,0.7,0.6,8,6.9,6.2,2.6,1,0.5,0.6,0.6,0.6,0.8,13.5,488463,211650,107029,98927,64238,6619,43.3,21.9,20.3,13.2,1.4,835738,5229896,16,2377978,5588,0.2,5514267,73713,1.3,27.8,12.6,52.4,0.4,4.4,0.1,2.3,58.8,41.2,50.8,18.8,9.1,25.8,18.9,7.9,0.3,4.3,6.9,7.2,7.3,7.6,7.7,7.7,7.5,7.5,7.4,8,7.4,6.9,6.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
