SPSTTOFC,SPSUTOFC,SPSSTOFC,SPSCTOFC,SPSETOFC,SPSTTOST,SPSUTOST,SPSSTOST,SPSCTOST,SPST00FC,SPST01FC,SPST06FC,SPST11FC,SPST21FC,SPST30FC,SPST00ST,SPST01ST,SPST06ST,SPST11ST,SPST21ST,SPST30ST,SPSTNOFC,SPSTBAFC,SPSTMSFC,SPSTPHFC,SPSPCOFC,SPSECOFC,SPSPTOFC,SPSRTOPC,SPSRTOFC,SPSBTOPC,SPSBTOFC,SPSXTOFC,SPSATOFC,SPSOTOFC,SPSTINFC,SPSTPIFC,SPSTASFC,SPSTBLFC,SPSTHIFC,SPSTWHFC,SPSTTWFC,SPSTMAFC,SPSTFEFC,SPSXCOFC,SPSTREFC,SPSTVOFC,SPSTBIFC,SPSTCOFC,SPSTGIFC,SPSTSPFC,SPSTOPFC,SPSTURNN,SPSTURND,SPSTURNR,SPSTFTEC,SPSTTENA,SPSTEXPA,SPSAMIFC,SPSTEXPT,SPSTTENT,SPSPTOFP,SPSTTOFP,SPSUTOFP,SPSSTOFP,SPSCTOFP,SPSETOFP,SPSXTOFP,SPSAMIFP,SPSTNOFP,SPSTBAFP,SPSTMSFP,SPSTPHFP,SPST00FP,SPST01FP,SPST06FP,SPST11FP,SPST21FP,SPST30FP,SPSTREFP,SPSTVOFP,SPSTBIFP,SPSTCOFP,SPSTGIFP,SPSTSPFP,SPSTOPFP,SPSTBLFP,SPSTWHFP,SPSTHIFP,SPSTPIFP,SPSTINFP,SPSTASFP,SPSTTWFP,SPSTMAFP,SPSTFEFP,SPSTKIDR,SPST00SA,SPST01SA,SPST06SA,SPST11SA,SPST21SA,SPST30SA,SPSTTOSA,SPSUTOSA,SPSSTOSA,SPSCTOSA,SPSHEXPA,SPSHTENA,SPSLEXPA,SPSLTENA,SPSHEXPT,SPSHTENT,SPSLEXPT,SPSLTENT,SPSHFTEC,SPSLFTEC,SPFEIERP,SPSAINHP,SPETALLC,SPETSPEC,SPETLEPC,SPETECOC,SPETNEDC,SPETGIFC,SPETBILC,SPETRSKC,SPETDSLC,SPET504C,SPETTT1C,SPETHOMC,SPETIMMC,SPETFOSC,SPETMIGC,SPETMLCC,SPETGEEC,SPETGPKC,SPETGKNC,SPETG01C,SPETG02C,SPETG03C,SPETG04C,SPETG05C,SPETG06C,SPETG07C,SPETG08C,SPETG09C,SPETG10C,SPETG11C,SPETG12C,SPETHISC,SPETBLAC,SPETWHIC,SPETASIC,SPETPCIC,SPETTWOC,SPETINDC,SPETMALC,SPETFEMC,SPERRAKR,SPERRA1R,SPERRA2R,SPERRA3R,SPERRA4R,SPERRA5R,SPERRA6R,SPERRA7R,SPERRA8R,SPERRA9R,SPERSAKR,SPERSA1R,SPERSA2R,SPERSA3R,SPERSA4R,SPERSA5R,SPERSA6R,SPERSA7R,SPERSA8R,SPERSA9R,SPETSIMC,SPETSINC,SPETSPHC,SPETSBHC,SPETSAUC,SPETSNOC,SPETSINP,SPETSPHP,SPETSBHP,SPETSAUP,SPETSNOP,SAUND22D,SAUND22C,SAUND22R,SPETDISD,SPETDISC,SPETDISP,SPETATTC,SPETATTD,SPETATTP,SPETWHIP,SPETBLAP,SPETHISP,SPETINDP,SPETASIP,SPETPCIP,SPETTWOP,SPETECOP,SPETNEDP,SPETRSKP,SPETLEPP,SPETSPEP,SPETBILP,SPETGIFP,SPETDSLP,SPET504P,SPETTT1P,SPETHOMP,SPETIMMP,SPETFOSP,SPETMIGP,SPETMLCP,SPETGEEP,SPETGPKP,SPETGKNP,SPETG01P,SPETG02P,SPETG03P,SPETG04P,SPETG05P,SPETG06P,SPETG07P,SPETG08P,SPETG09P,SPETG10P,SPETG11P,SPETG12P,SPETMALP,SPETFEMP,SPNTALLC,SPNTALLP,SPNTGEEC,SPNTGEEP,SPNTGPKC,SPNTGPKP,SPNTGKNC,SPNTGKNP,SPNTG01C,SPNTG01P,SPNTG02C,SPNTG02P,SPNTG03C,SPNTG03P,SPNTG04C,SPNTG04P,SPNTG05C,SPNTG05P,SPNTG06C,SPNTG06P,SPNTG07C,SPNTG07P,SPNTG08C,SPNTG08P,SPNTG09C,SPNTG09P,SPNTG10C,SPNTG10P,SPNTG11C,SPNTG11P,SPNTG12C,SPNTG12P,SPNTBLAC,SPNTBLAP,SPNTHISC,SPNTHISP,SPNTWHIC,SPNTWHIP,SPNTINDC,SPNTINDP,SPNTASIC,SPNTASIP,SPNTPCIC,SPNTPCIP,SPNTTWOC,SPNTTWOP,SPNTFEMC,SPNTFEMP,SPNTMALC,SPNTMALP,SPNTECOC,SPNTECOP,SPNTNEDC,SPNTNEDP,SPNT504C,SPNT504P,SPNTLEPC,SPNTLEPP,SPNTDSLC,SPNTDSLP,SPNTFOSC,SPNTFOSP,SPNTHOMC,SPNTHOMP,SPNTIMMC,SPNTIMMP,SPNTMIGC,SPNTMIGP,SPNTTT1C,SPNTTT1P,SPNTMLCC,SPNTMLCP,SPNTRSKC,SPNTRSKP,SPNTBILC,SPNTBILP,SPNTGIFC,SPNTGIFP,SPNTSPEC,SPNTSPEP,SPEMALLT,SPEMECOT,SPEMLEPT,SPEMSPET,SPEMALLC,SPEMINDC,SPEMPCIC,SPEMASIC,SPEMBLAC,SPEMHISC,SPEMWHIC,SPEMTWOC,SPEMECOC,SPEMLEPC,SPEMSPEC,SPEMALLP,SPEMINDP,SPEMASIP,SPEMPCIP,SPEMTWOP,SPEMBLAP,SPEMHISP,SPEMWHIP,SPEMECOP,SPEMLEPP,SPEMSPEP,SPCTSOCS,SPCTSOCC,SPCTSCIS,SPCTSCIC,SPCTMATS,SPCTMATC,SPCTG06S,SPCTG06C,SPCTG05S,SPCTG05C,SPCTG04S,SPCTG04C,SPCTG03S,SPCTG03C,SPCTG02S,SPCTG02C,SPCTG01S,SPCTG01C,SPCTGMES,SPCTGMEC,SPCTGKGS,SPCTGKGC,SPCTFLAS,SPCTFLAC,SPCTENGS,SPCTENGC,SPCTSOCA,SPCTSCIA,SPCTMATA,SPCTGMEA,SPCTGKGA,SPCTG06A,SPCTG05A,SPCTG04A,SPCTG03A,SPCTG02A,SPCTG01A,SPCTFLAA,SPCTENGA,SA0GR22N,SA0GM22N,SA0GH22N,SA0GE22N,SA0GA22N,SA0GN22N,SB0GR22N,SH0GR22N,SW0GR22N,SI0GR22N,S30GR22N,S40GR22N,S20GR22N,SE0GR22N,SS0GR22N,SL0GR22N,SR0GR22N,SA0GH22P,SA0GN22P,SA0GE22P,SA0GA22P,SA0GR22R,SB0GR22R,SH0GR22R,SW0GR22R,SI0GR22R,S30GR22R,S40GR22R,S20GR22R,SE0GR22R,SS0GR22R,SL0GR22R,SR0GR22R,SA0GM22P
371646.7,82878.8,25300.5,9500.8,86185.9,22565264200,5969111889.3,2154763284.3,1070761753.1,36179.6,97667,76209.5,101173.2,49550,10867.4,1928364757.4,5519716215.9,4552122882.5,6413284089.9,3363234713.7,788541540.6,7591.2,268238.6,92878.9,2938,1277.2,171.8,489326.8,1240,13815,646,4258,188216.7,763729.4,2105.4,1274.2,514.6,7310,44033.4,110015.9,203967.5,4531.1,90752.5,280894.2,389.8,262398.5,19907.7,22050.2,11928.5,6181.8,36110.2,13069.7,79033.2,369708.8,21.4,401036.2,6.9,11,406630.8,4401757,2787077.1,64.1,48.7,10.9,3.3,1.2,11.3,24.6,53.2,2,72.2,25,0.8,9.7,26.3,20.5,27.2,13.3,2.9,70.6,5.4,5.9,3.2,1.7,9.7,3.5,11.8,54.9,29.6,0.1,0.3,2,1.2,24.4,75.6,14.8,53300,56516,59732,63389,67876,72560,60717,72022,85167,112702,6.1,5.3,5.2,4.4,55139,47873,70863,60576,8971,13735,63,65.1,5504150,693061,1269408,3415987,2088163,453585,1278846,2935164,302409,407619,3555650,72534,122390,13415,13769,199203,17201,243493,367180,399048,395639,393583,393765,395111,399341,409362,425589,477875,436752,385894,364317,2915219,705310,1410571,280306,8696,166128,17920,2815654,2688496,1.5,2.5,1.6,0.8,0.5,0.3,0.3,0.4,0.4,8.7,4.5,3.6,2,0.9,0.5,0.4,0.4,0.5,0.5,12.6,693060,305800,138820,130018,107586,10836,44.1,20,18.8,15.5,1.6,2562828,7322,0.3,5644503,87162,1.5,751495,4157967,18.1,25.6,12.8,53,0.3,5.1,0.2,3,62.1,37.9,53.3,23.1,12.6,23.2,8.2,5.5,7.4,64.6,1.3,2.2,0.2,0.3,3.6,0.3,4.4,6.7,7.2,7.2,7.2,7.2,7.2,7.3,7.4,7.7,8.7,7.9,7,6.6,51.2,48.8,5518432,100,25110,0.5,244284,4.4,367633,6.7,399419,7.2,395969,7.2,393871,7.1,394020,7.1,395384,7.2,399557,7.2,409566,7.4,425758,7.7,478101,8.7,437002,7.9,386246,7,366512,6.6,706775,12.8,2921416,52.9,1416240,25.7,17976,0.3,280742,5.1,8718,0.2,166565,3,2693780,48.8,2824652,51.2,3421217,62,2097215,38,407904,7.4,1270533,23,302615,5.5,13453,0.2,72654,1.3,122504,2.2,13810,0.3,3563890,64.6,199325,3.6,2938753,53.3,1279697,23.2,453689,8.2,702785,12.7,5318505,3223949,1122036,707695,893031,3221,2067,38716,176665,462284,180620,29458,604295,191469,131925,16.8,0.1,0.7,0,0.6,3.3,8.7,3.4,18.7,17.1,18.6,2376547,125445,2391539,129254,2402282,137242,269886.6,14047.5,303791.2,14571.7,299299.6,15451.7,296170.4,15369.9,293538.5,15334.6,292001.8,15260.8,55702.1,2284,285415.8,15303.4,962514,51190,2582375,159294,18.9,18.5,17.5,24.4,18.7,19.2,20.8,19.4,19.3,19.1,19.1,18.8,16.2,368686,433,134,14179,302917,51023,45227,191125,103171,1159,18794,569,8641,194571,32447,40398,159689,0,13.8,3.8,82.2,100,12.3,51.8,28,0.3,5.1,0.2,2.3,52.8,8.8,11,43.3,0.1
