SPSTTOFC,SPSUTOFC,SPSSTOFC,SPSCTOFC,SPSETOFC,SPSTTOST,SPSUTOST,SPSSTOST,SPSCTOST,SPST00FC,SPST01FC,SPST06FC,SPST11FC,SPST20FC,SPST00ST,SPST01ST,SPST06ST,SPST11ST,SPST20ST,SPSTNOFC,SPSTBAFC,SPSTMSFC,SPSTPHFC,SPSPCOFC,SPSECOFC,SPSPTOFC,SPSRTOPC,SPSRTOFC,SPSBTOPC,SPSBTOFC,SPSXTOFC,SPSATOFC,SPSOTOFC,SPSTINFC,SPSTPIFC,SPSTASFC,SPSTBLFC,SPSTHIFC,SPSTWHFC,SPSTTWFC,SPSTMAFC,SPSTFEFC,SPSXCOFC,SPSTREFC,SPSTVOFC,SPSTBIFC,SPSTCOFC,SPSTGIFC,SPSTSPFC,SPSTOPFC,SPSTURNN,SPSTURND,SPSTURNR,SPSTFTEC,SPSTTENA,SPSTEXPA,SPSAMIFC,SPSTEXPT,SPSTTENT,SPSPTOFP,SPSTTOFP,SPSUTOFP,SPSSTOFP,SPSCTOFP,SPSETOFP,SPSXTOFP,SPSAMIFP,SPSTNOFP,SPSTBAFP,SPSTMSFP,SPSTPHFP,SPST00FP,SPST01FP,SPST06FP,SPST11FP,SPST20FP,SPSTREFP,SPSTVOFP,SPSTBIFP,SPSTCOFP,SPSTGIFP,SPSTSPFP,SPSTOPFP,SPSTBLFP,SPSTWHFP,SPSTHIFP,SPSTPIFP,SPSTINFP,SPSTASFP,SPSTTWFP,SPSTMAFP,SPSTFEFP,SPSTKIDR,SPST00SA,SPST01SA,SPST06SA,SPST11SA,SPST20SA,SPSTTOSA,SPSUTOSA,SPSSTOSA,SPSCTOSA,SPSHEXPA,SPSHTENA,SPSLEXPA,SPSLTENA,SPSHEXPT,SPSHTENT,SPSLEXPT,SPSLTENT,SPSHFTEC,SPSLFTEC,SPFEIERP,SPSAINHP,SPETALLC,SPETSPEC,SPETLEPC,SPETECOC,SPETNEDC,SPETGIFC,SPETVOCC,SPETBILC,SPETRSKC,SPETDSLC,SPET504C,SPETTT1C,SPETHOMC,SPETIMMC,SPETFOSC,SPETMIGC,SPETMLCC,SPETVHSC,SPETGEEC,SPETGPKC,SPETGKNC,SPETG01C,SPETG02C,SPETG03C,SPETG04C,SPETG05C,SPETG06C,SPETG07C,SPETG08C,SPETG09C,SPETG10C,SPETG11C,SPETG12C,SPETG9XC,SPETHISC,SPETBLAC,SPETWHIC,SPETASIC,SPETPCIC,SPETTWOC,SPETINDC,SPETMALC,SPETFEMC,SPERRAKR,SPERRA1R,SPERRA2R,SPERRA3R,SPERRA4R,SPERRA5R,SPERRA6R,SPERRA7R,SPERRA8R,SPERRA9R,SPERSAKR,SPERSA1R,SPERSA2R,SPERSA3R,SPERSA4R,SPERSA5R,SPERSA6R,SPERSA7R,SPERSA8R,SPERSA9R,SPETSIMC,SPETSINC,SPETSPHC,SPETSBHC,SPETSAUC,SPETSNOC,SPETSINP,SPETSPHP,SPETSBHP,SPETSAUP,SPETSNOP,SPEMALLC,SPEMALLT,SPEMALLP,SAUND19D,SAUND19C,SAUND19R,SPETDISD,SPETDISC,SPETDISP,SPETWHIP,SPETBLAP,SPETHISP,SPETINDP,SPETASIP,SPETPCIP,SPETTWOP,SPETECOP,SPETNEDP,SPETRSKP,SPETLEPP,SPETSPEP,SPETVOCP,SPETBILP,SPETGIFP,SPETDSLP,SPET504P,SPETTT1P,SPETHOMP,SPETIMMP,SPETFOSP,SPETMIGP,SPETMLCP,SPETGEEP,SPETGPKP,SPETGKNP,SPETG01P,SPETG02P,SPETG03P,SPETG04P,SPETG05P,SPETG06P,SPETG07P,SPETG08P,SPETG09P,SPETG10P,SPETG11P,SPETG12P,SPETMALP,SPETFEMP,SPETVHSP,SPNTALLC,SPNTALLP,SPNTGEEC,SPNTGEEP,SPNTGPKC,SPNTGPKP,SPNTGKNC,SPNTGKNP,SPNTG01C,SPNTG01P,SPNTG02C,SPNTG02P,SPNTG03C,SPNTG03P,SPNTG04C,SPNTG04P,SPNTG05C,SPNTG05P,SPNTG06C,SPNTG06P,SPNTG07C,SPNTG07P,SPNTG08C,SPNTG08P,SPNTG09C,SPNTG09P,SPNTG10C,SPNTG10P,SPNTG11C,SPNTG11P,SPNTG12C,SPNTG12P,SPNTBLAC,SPNTBLAP,SPNTHISC,SPNTHISP,SPNTWHIC,SPNTWHIP,SPNTINDC,SPNTINDP,SPNTASIC,SPNTASIP,SPNTPCIC,SPNTPCIP,SPNTTWOC,SPNTTWOP,SPNTFEMC,SPNTFEMP,SPNTMALC,SPNTMALP,SPNTECOC,SPNTECOP,SPNTNEDC,SPNTNEDP,SPNT504C,SPNT504P,SPNTLEPC,SPNTLEPP,SPNTDSLC,SPNTDSLP,SPNTFOSC,SPNTFOSP,SPNTHOMC,SPNTHOMP,SPNTIMMC,SPNTIMMP,SPNTMIGC,SPNTMIGP,SPNTTT1C,SPNTTT1P,SPNTMLCC,SPNTMLCP,SPNTRSKC,SPNTRSKP,SPNTBILC,SPNTBILP,SPNTVHSC,SPNTVHSP,SPNTGIFC,SPNTGIFP,SPNTSPEC,SPNTSPEP,SPNTG9XC,SPCTSOCS,SPCTSOCC,SPCTSCIS,SPCTSCIC,SPCTMATS,SPCTMATC,SPCTG06S,SPCTG06C,SPCTG05S,SPCTG05C,SPCTG04S,SPCTG04C,SPCTG03S,SPCTG03C,SPCTG02S,SPCTG02C,SPCTG01S,SPCTG01C,SPCTGMES,SPCTGMEC,SPCTGKGS,SPCTGKGC,SPCTFLAS,SPCTFLAC,SPCTENGS,SPCTENGC,SPCTSOCA,SPCTSCIA,SPCTMATA,SPCTGMEA,SPCTGKGA,SPCTG06A,SPCTG05A,SPCTG04A,SPCTG03A,SPCTG02A,SPCTG01A,SPCTFLAA,SPCTENGA,SA0GR19N,SA0GM19N,SA0GH19N,SA0GE19N,SA0GA19N,SA0GN19N,SB0GR19N,SH0GR19N,SW0GR19N,SI0GR19N,S30GR19N,S40GR19N,S20GR19N,SE0GR19N,SS0GR19N,SL0GR19N,SR0GR19N,SA0GH19P,SA0GN19P,SA0GE19P,SA0GA19P,SA0GR19R,SB0GR19R,SH0GR19R,SW0GR19R,SI0GR19R,S30GR19R,S40GR19R,S20GR19R,SE0GR19R,SS0GR19R,SL0GR19R,SR0GR19R,SA0GM19P
363121.3,74698.8,21960.1,8352.3,78096.8,20730984815,5031093625.8,1811964547.2,905112246.1,26878.7,101305.8,70305.4,106767.7,57863.9,1340395341.2,5351314207.3,3919973600.9,6332149851.9,3787151813.9,4859.9,266596.3,89088.4,2576.8,1122.5,189,468132.4,1103,12901,595,4373,188497.2,734726.4,6309,1239.6,638.2,6393.2,39132.5,102099.7,209453,4165.2,86302.4,276818.8,399.5,257548.7,18120.4,23626,10147.3,7053.3,33620.4,13005.2,60336.2,358482.6,16.8,388600.6,7.2,11.1,375758.9,4328825.6,2803904.8,63.7,49.4,10.2,3,1.1,10.6,25.7,51.1,1.3,73.4,24.5,0.7,7.4,27.9,19.4,29.4,15.9,70.9,5,6.5,2.8,1.9,9.3,3.6,10.8,57.7,28.1,0.2,0.3,1.8,1.1,23.8,76.2,15.1,49868,52823,55756,59308,65449,57091,67352,82512,108367,6.2,5.3,5.3,4.7,54900,47134,68182,59945,8812,12803,62.8,64.6,5479173,577868,1112674,3303974,2175199,444125,1512219,1128904,2773390,224619,376734,3568526,78178,126747,17393,18888,105751,805496,16848,248413,383585,391175,388370,391565,399883,417272,422605,423421,411170,448929,406785,376894,352258,1584866,2892928,691582,1477699,250065,8466,138434,19999,2805903,2673270,1.6,2.9,1.6,0.9,0.5,0.4,0.4,0.5,0.4,7.8,5.5,4.9,2,0.8,0.4,0.5,0.5,0.6,0.6,13.1,577868,245216,123847,120042,79952,8811,42.4,21.4,20.8,13.8,1.5,806375,5264826,15.3,2440503,5686,0.2,5589948,82551,1.5,27,12.6,52.8,0.4,4.6,0.2,2.5,60.3,39.7,50.6,20.3,10.5,27.6,20.6,8.1,4.1,6.9,65.1,1.4,2.3,0.3,0.3,1.9,0.3,4.5,7,7.1,7.1,7.1,7.3,7.6,7.7,7.7,7.5,8.2,7.4,6.9,6.4,51.2,48.8,50.8,5493940,100,25883,0.5,249226,4.5,384114,7,391449,7.1,388675,7.1,391795,7.1,400111,7.3,417444,7.6,422740,7.7,423545,7.7,411272,7.5,449122,8.2,407044,7.4,377208,6.9,354312,6.4,692925,12.6,2899504,52.8,1483688,27,20062,0.4,250463,4.6,8481,0.2,138817,2.5,2678619,48.8,2815321,51.2,3309610,60.2,2184330,39.8,376956,6.9,1113536,20.3,224741,4.1,17451,0.3,78296,1.4,126858,2.3,18992,0.3,3576850,65.1,105787,1.9,2776481,50.5,1129558,20.6,806117,50.8,444196,8.1,587987,10.7,1587686,2286396,118323,2354751,124941,2366104,132729,303456.9,14842.7,331525.7,15850.3,315641.5,16464.5,305841.3,16082.5,296590.7,15781.8,296122.4,15667.9,69645.6,2506.6,302762,15917.3,957708,51083,2645456,161025,19.3,18.8,17.8,27.8,19,20.4,20.9,19.2,19,18.8,18.9,18.7,16.4,355615,2248,1090,15160,285538,51579,43953,180673,105577,1293,16564,537,7018,186364,27598,25189,146432,0.3,14.5,4.3,80.3,100,12.4,50.8,29.7,0.4,4.7,0.2,2,52.4,7.8,7.1,41.2,0.6
