SPSTTOFC,SPSUTOFC,SPSSTOFC,SPSCTOFC,SPSETOFC,SPSTTOST,SPSUTOST,SPSSTOST,SPSCTOST,SPST00FC,SPST01FC,SPST06FC,SPST11FC,SPST20FC,SPST00ST,SPST01ST,SPST06ST,SPST11ST,SPST20ST,SPSTNOFC,SPSTBAFC,SPSTMSFC,SPSTPHFC,SPSPCOFC,SPSECOFC,SPSPTOFC,SPSXTOFC,SPSATOFC,SPSOTOFC,SPSTINFC,SPSTPIFC,SPSTASFC,SPSTBLFC,SPSTHIFC,SPSTWHFC,SPSTTWFC,SPSTMAFC,SPSTFEFC,SPSXCOFC,SPSTREFC,SPSTVOFC,SPSTBIFC,SPSTCOFC,SPSTGIFC,SPSTSPFC,SPSTOPFC,SPSTURNN,SPSTURND,SPSTURNR,SPSTTENA,SPSTEXPA,SPSAMIFC,SPCTSOCS,SPCTSOCC,SPCTSCIS,SPCTSCIC,SPCTMATS,SPCTMATC,SPCTG06S,SPCTG06C,SPCTG05S,SPCTG05C,SPCTG04S,SPCTG04C,SPCTG03S,SPCTG03C,SPCTG02S,SPCTG02C,SPCTG01S,SPCTG01C,SPCTGMES,SPCTGMEC,SPCTGKGS,SPCTGKGC,SPCTFLAS,SPCTFLAC,SPCTENGS,SPCTENGC,SPCTSOCA,SPCTSCIA,SPCTMATA,SPCTGMEA,SPCTGKGA,SPCTG06A,SPCTG05A,SPCTG04A,SPCTG03A,SPCTG02A,SPCTG01A,SPCTFLAA,SPCTENGA,SPSPTOFP,SPSTTOFP,SPSUTOFP,SPSSTOFP,SPSCTOFP,SPSETOFP,SPSXTOFP,SPSAMIFP,SPSTNOFP,SPSTBAFP,SPSTMSFP,SPSTPHFP,SPST00FP,SPST01FP,SPST06FP,SPST11FP,SPST20FP,SPSTREFP,SPSTVOFP,SPSTBIFP,SPSTCOFP,SPSTGIFP,SPSTSPFP,SPSTOPFP,SPSTBLFP,SPSTWHFP,SPSTHIFP,SPSTPIFP,SPSTINFP,SPSTASFP,SPSTTWFP,SPSTMAFP,SPSTFEFP,SPSTKIDR,SPST00SA,SPST01SA,SPST06SA,SPST11SA,SPST20SA,SPSTTOSA,SPSUTOSA,SPSSTOSA,SPSCTOSA,SPFEIERP,SPSAINHP,SA0GR15N,SA0GM15N,SA0GH15N,SA0GE15N,SA0GA15N,SA0GN15N,SB0GR15N,SH0GR15N,SW0GR15N,SI0GR15N,S30GR15N,S40GR15N,S20GR15N,SE0GR15N,SS0GR15N,SL0GR15N,SR0GR15N,SA0GH15P,SA0GN15P,SA0GR15R,SB0GR15R,SH0GR15R,SW0GR15R,SI0GR15R,S30GR15R,S40GR15R,S20GR15R,SE0GR15R,SS0GR15R,SL0GR15R,SR0GR15R,SA0GM15P,SA0GA15P,SA0GE15P,SPETALLC,SPETSPEC,SPETLEPC,SPETECOC,SPETNEDC,SPETGIFC,SPETVOCC,SPETBILC,SPETRSKC,SPETGEEC,SPETGPKC,SPETGKNC,SPETG01C,SPETG02C,SPETG03C,SPETG04C,SPETG05C,SPETG06C,SPETG07C,SPETG08C,SPETG09C,SPETG10C,SPETG11C,SPETG12C,SPETHISC,SPETBLAC,SPETWHIC,SPETASIC,SPETPCIC,SPETTWOC,SPETINDC,SPERRAKR,SPERRA1R,SPERRA2R,SPERRA3R,SPERRA4R,SPERRA5R,SPERRA6R,SPERRA7R,SPERRA8R,SPERSAKR,SPERSA1R,SPERSA2R,SPERSA3R,SPERSA4R,SPERSA5R,SPERSA6R,SPERSA7R,SPERSA8R,SAUND15R,SAUND15D,SAUND15C,SPETDISD,SPETDISC,SPETDISP,SPETWHIP,SPETBLAP,SPETHISP,SPETINDP,SPETASIP,SPETPCIP,SPETTWOP,SPETECOP,SPETNEDP,SPETRSKP,SPETLEPP,SPETSPEP,SPETVOCP,SPETBILP,SPETGIFP,SPETGEEP,SPETGPKP,SPETGKNP,SPETG01P,SPETG02P,SPETG03P,SPETG04P,SPETG05P,SPETG06P,SPETG07P,SPETG08P,SPETG09P,SPETG10P,SPETG11P,SPETG12P,SPEMALLC,SPEMALLT,SPEMALLP
347272.1,67755.2,20170.5,7340.2,65803.2,18020470743,4142890620.8,1525982884.3,727488796.2,27995.4,94786.9,75285.1,94649.7,54555,1273996528.1,4549377679.7,3798815273.3,5091548211.6,3306733050.6,3524,259559.7,82029.5,2158.9,1116.6,230.6,442538,179800.9,688142.2,1914.4,1242.9,819.3,5134.3,34949.8,90214.9,211190.4,3720.6,81756.8,265515.3,493.6,252100.4,15311.2,20650,10066.4,6656.1,30567,11921,56346.8,341181.3,16.5,7.3,10.9,331599.3,2178660,111588,2063520,108280,2248232,123891,289372,14201.7,320164,15375.2,322901.2,17034.4,330582.5,17322.3,330604.7,17338.2,322285.2,16844.4,28422.2,1124.7,298249.1,15742.7,943309,49430,2685683,157344,19.5,19.1,18.1,25.3,18.9,20.4,20.8,19,19.1,19.1,19.1,19.1,17.1,64.3,50.5,9.8,2.9,1.1,9.6,26.1,48.2,1,74.7,23.6,0.6,8.1,27.3,21.7,27.3,15.7,72.6,4.4,5.9,2.9,1.9,8.8,3.4,10.1,60.8,26,0.2,0.4,1.5,1.1,23.5,76.5,15.2,45507,47996,50459,53794,60613,51891,61145,75654,99111,63.8,64.5,313397,46723,251524,523,5645,8982,39692,148966,104377,1335,13090,486,5451,145018,23541,13816,144422,80.3,2.9,100,12.7,47.5,33.3,0.4,4.2,0.2,1.7,46.3,7.5,4.4,46.1,14.9,1.8,0.2,5284252,453955,979868,3118758,2165494,404540,1284748,968569,2645402,13009,220390,376505,409767,411080,409157,396895,393941,390379,389411,386455,428470,386290,351888,320615,2760302,666933,1507225,212973,7392,108572,20855,1.9,4.1,2.7,2,1,0.9,0.6,0.8,0.8,8.2,7.4,3.4,1.6,0.8,1,0.8,0.9,1.3,0.3,2285877,7834,5386575,76611,1.4,28.5,12.6,52.2,0.4,4,0.1,2.1,59,41,50.1,18.5,8.6,24.3,18.3,7.7,0.2,4.2,7.1,7.8,7.8,7.7,7.5,7.5,7.4,7.4,7.3,8.1,7.3,6.7,6.1,840176,5101535,16.5
