Region Code,TEA Region,County Number,County Name,ethnicity,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,enrolled_out_of_state,enrolled_out_of_state_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
03,Victoria,143,LAVACA,White,140,137,0.98,128,0.91,4,0.03,122,0.87,38,0.27,60,0.43,0,0.00,98,0.70,4,0.03,64,0.46
03,Victoria,143,LAVACA,Other Ethnicities,32,31,0.97,28,0.88,2,0.06,29,0.91,6,0.19,9,0.28,0,0.00,15,0.47,0,0.00,9,0.28
03,Victoria,158,MATAGORDA,African American,89,83,0.93,65,0.73,20,0.23,69,0.78,21,0.24,25,0.28,2,0.02,48,0.54,1,0.01,12,0.14
03,Victoria,158,MATAGORDA,Hispanic,244,225,0.92,152,0.62,76,0.31,170,0.70,14,0.06,67,0.28,2,0.01,83,0.34,7,0.03,24,0.10
03,Victoria,158,MATAGORDA,White,308,292,0.95,237,0.77,51,0.17,237,0.77,63,0.21,122,0.40,6,0.02,191,0.62,11,0.04,92,0.30
03,Victoria,158,MATAGORDA,Others,22,21,0.96,17,0.77,2,0.09,16,0.73,6,0.27,5,0.23,0,0.00,11,0.50,1,0.05,4,0.18
03,Victoria,196,REFUGIO,Hispanic,59,53,0.90,43,0.73,14,0.24,43,0.73,11,0.19,22,0.37,0,0.00,33,0.56,2,0.03,11,0.19
03,Victoria,196,REFUGIO,White,49,43,0.88,41,0.84,4,0.08,38,0.78,9,0.18,21,0.43,1,0.02,31,0.63,2,0.04,12,0.25
03,Victoria,196,REFUGIO,Other Ethnicities,10,10,1.00,9,0.90,0,0.00,10,1.00,3,0.30,4,0.40,0,0.00,7,0.70,0,0.00,2,0.20
03,Victoria,235,VICTORIA,African American,85,79,0.93,60,0.71,19,0.22,50,0.59,11,0.13,26,0.31,1,0.01,38,0.45,5,0.06,10,0.12
03,Victoria,235,VICTORIA,Hispanic,567,533,0.94,333,0.59,184,0.33,312,0.55,30,0.05,187,0.33,8,0.01,225,0.40,27,0.05,46,0.08
03,Victoria,235,VICTORIA,White,456,423,0.93,365,0.80,52,0.11,339,0.74,74,0.16,200,0.44,9,0.02,283,0.62,30,0.07,110,0.24
03,Victoria,235,VICTORIA,Others,12,10,0.83,6,0.50,2,0.17,5,0.42,3,0.25,4,0.33,0,0.00,7,0.58,3,0.25,2,0.17
03,Victoria,241,WHARTON,Hispanic,251,235,0.94,209,0.83,23,0.09,173,0.69,10,0.04,96,0.38,0,0.00,106,0.42,6,0.02,29,0.12
03,Victoria,241,WHARTON,White,285,284,1.00,271,0.95,6,0.02,251,0.88,59,0.21,157,0.55,2,0.01,218,0.77,11,0.04,127,0.45
03,Victoria,241,WHARTON,Other Ethnicities,129,122,0.95,110,0.85,10,0.08,96,0.74,14,0.11,44,0.34,2,0.02,60,0.47,5,0.04,14,0.11
04,Houston,020,BRAZORIA,African American,320,307,0.96,249,0.78,59,0.18,248,0.78,78,0.24,108,0.34,12,0.04,198,0.62,12,0.04,54,0.17
04,Houston,020,BRAZORIA,Hispanic,1030,982,0.95,710,0.69,239,0.23,659,0.64,80,0.08,395,0.38,5,0.00,480,0.47,60,0.06,128,0.12
04,Houston,020,BRAZORIA,White,2255,2131,0.95,1786,0.79,289,0.13,1617,0.72,419,0.19,949,0.42,49,0.02,1417,0.63,168,0.07,623,0.28
04,Houston,020,BRAZORIA,Others,81,80,0.99,76,0.94,2,0.02,65,0.80,33,0.41,21,0.26,1,0.01,55,0.68,4,0.05,34,0.42
04,Houston,036,CHAMBERS,African American,38,37,0.97,33,0.87,2,0.05,29,0.76,4,0.11,15,0.40,0,0.00,19,0.50,0,0.00,3,0.08
04,Houston,036,CHAMBERS,White,331,313,0.95,293,0.89,8,0.02,257,0.78,81,0.25,132,0.40,5,0.02,218,0.66,15,0.05,88,0.27
04,Houston,036,CHAMBERS,Other Ethnicities,40,36,0.90,34,0.85,1,0.03,28,0.70,4,0.10,12,0.30,0,0.00,16,0.40,2,0.05,6,0.15
04,Houston,079,FORT BEND,African American,1477,1392,0.94,1273,0.86,136,0.09,1180,0.80,537,0.36,341,0.23,78,0.05,956,0.65,56,0.04,279,0.19
04,Houston,079,FORT BEND,Hispanic,1446,1314,0.91,1049,0.73,274,0.19,971,0.67,193,0.13,419,0.29,13,0.01,625,0.43,46,0.03,205,0.14
04,Houston,079,FORT BEND,White,2353,2191,0.93,2058,0.88,99,0.04,1947,0.83,902,0.38,747,0.32,140,0.06,1789,0.76,124,0.05,947,0.40
04,Houston,079,FORT BEND,Others,782,747,0.96,724,0.93,19,0.02,699,0.89,418,0.54,179,0.23,41,0.05,638,0.82,24,0.03,383,0.49
04,Houston,084,GALVESTON,African American,784,713,0.91,561,0.72,148,0.19,485,0.62,149,0.19,248,0.32,26,0.03,423,0.54,68,0.09,88,0.11
04,Houston,084,GALVESTON,Hispanic,887,808,0.91,610,0.69,167,0.19,528,0.60,89,0.10,320,0.36,9,0.01,418,0.47,69,0.08,156,0.18
04,Houston,084,GALVESTON,White,3235,2934,0.91,2595,0.80,277,0.09,2332,0.72,903,0.28,1175,0.36,146,0.05,2224,0.69,258,0.08,1041,0.32
04,Houston,084,GALVESTON,Others,260,238,0.92,225,0.87,7,0.03,211,0.81,130,0.50,70,0.27,12,0.05,212,0.82,22,0.08,128,0.49
04,Houston,101,HARRIS,African American,10959,9890,0.90,7383,0.67,2445,0.22,6973,0.64,2422,0.22,2344,0.21,339,0.03,5105,0.47,583,0.05,1115,0.10
04,Houston,101,HARRIS,Hispanic,18491,16484,0.89,11863,0.64,4325,0.23,10832,0.59,1483,0.08,4879,0.26,139,0.01,6501,0.35,799,0.04,1662,0.09
04,Houston,101,HARRIS,White,15738,14515,0.92,12887,0.82,1486,0.09,12094,0.77,4226,0.27,5718,0.36,760,0.05,10704,0.68,915,0.06,4777,0.30
04,Houston,101,HARRIS,Others,2239,2074,0.93,1935,0.86,120,0.05,1842,0.82,939,0.42,655,0.29,72,0.03,1666,0.74,113,0.05,883,0.39
04,Houston,146,LIBERTY,Hispanic,153,136,0.89,110,0.72,31,0.20,103,0.67,6,0.04,33,0.22,0,0.00,39,0.26,1,0.01,9,0.06
04,Houston,146,LIBERTY,White,777,689,0.89,587,0.76,83,0.11,520,0.67,121,0.16,231,0.30,10,0.01,362,0.47,36,0.05,114,0.15
04,Houston,146,LIBERTY,Other Ethnicities,140,126,0.90,113,0.81,15,0.11,104,0.74,21,0.15,44,0.31,4,0.03,69,0.49,6,0.04,13,0.09
04,Houston,237,WALLER,White,254,240,0.95,210,0.83,27,0.11,179,0.71,47,0.19,78,0.31,5,0.02,130,0.51,12,0.05,44,0.17
04,Houston,237,WALLER,Other Ethnicities,284,272,0.96,224,0.79,41,0.14,197,0.69,46,0.16,54,0.19,3,0.01,103,0.36,6,0.02,27,0.10
05,Beaumont,084,GALVESTON,All Ethnicities,24,21,0.88,20,0.83,1,0.04,17,0.71,3,0.13,9,0.38,1,0.04,13,0.54,0,0.00,4,0.17
05,Beaumont,100,HARDIN,African American,88,76,0.86,61,0.69,17,0.19,63,0.72,15,0.17,16,0.18,6,0.07,37,0.42,1,0.01,9,0.10
05,Beaumont,100,HARDIN,White,726,671,0.92,599,0.83,69,0.10,573,0.79,217,0.30,130,0.18,9,0.01,356,0.49,18,0.02,155,0.21
05,Beaumont,100,HARDIN,Other Ethnicities,16,15,0.94,11,0.69,3,0.19,13,0.81,5,0.31,4,0.25,0,0.00,9,0.56,1,0.06,5,0.31
05,Beaumont,121,JASPER,African American,117,109,0.93,91,0.78,17,0.15,88,0.75,21,0.18,31,0.27,8,0.07,60,0.51,1,0.01,12,0.10
05,Beaumont,121,JASPER,White,381,348,0.91,304,0.80,34,0.09,267,0.70,81,0.21,98,0.26,6,0.02,185,0.49,12,0.03,55,0.14
05,Beaumont,121,JASPER,Other Ethnicities,25,20,0.80,17,0.68,3,0.12,16,0.64,3,0.12,6,0.24,0,0.00,9,0.36,0,0.00,2,0.08
05,Beaumont,123,JEFFERSON,African American,1552,1468,0.95,1143,0.74,313,0.20,1024,0.66,324,0.21,378,0.24,30,0.02,732,0.47,74,0.05,155,0.10
05,Beaumont,123,JEFFERSON,Hispanic,365,327,0.90,273,0.75,43,0.12,224,0.61,47,0.13,78,0.21,4,0.01,129,0.35,6,0.02,48,0.13
05,Beaumont,123,JEFFERSON,White,1341,1264,0.94,1071,0.80,155,0.12,1007,0.75,466,0.35,302,0.23,33,0.02,801,0.60,49,0.04,381,0.28
05,Beaumont,123,JEFFERSON,Others,129,121,0.94,105,0.81,14,0.11,101,0.78,47,0.36,46,0.36,2,0.02,95,0.74,10,0.08,41,0.32
05,Beaumont,176,NEWTON,All Ethnicities,203,189,0.93,160,0.79,21,0.10,154,0.76,26,0.13,64,0.32,3,0.01,93,0.46,6,0.03,34,0.17
05,Beaumont,181,ORANGE,African American,136,129,0.95,93,0.68,35,0.26,92,0.68,20,0.15,56,0.41,3,0.02,79,0.58,11,0.08,16,0.12
05,Beaumont,181,ORANGE,Hispanic,38,35,0.92,25,0.66,9,0.24,25,0.66,5,0.13,11,0.29,0,0.00,16,0.42,0,0.00,4,0.11
05,Beaumont,181,ORANGE,White,1055,1007,0.96,879,0.83,92,0.09,799,0.76,208,0.20,337,0.32,41,0.04,586,0.56,37,0.04,224,0.21
05,Beaumont,181,ORANGE,Others,16,15,0.94,11,0.69,3,0.19,10,0.63,1,0.06,6,0.38,1,0.06,8,0.50,1,0.06,1,0.06
05,Beaumont,229,TYLER,White,224,205,0.92,185,0.83,15,0.07,169,0.75,55,0.25,48,0.21,2,0.01,105,0.47,6,0.03,34,0.15
05,Beaumont,229,TYLER,Other Ethnicities,51,49,0.96,44,0.86,5,0.10,40,0.78,10,0.20,14,0.28,0,0.00,24,0.47,1,0.02,4,0.08
06,Huntsville,008,AUSTIN,Hispanic,92,85,0.92,72,0.78,13,0.14,68,0.74,5,0.05,18,0.20,1,0.01,24,0.26,1,0.01,9,0.10
06,Huntsville,008,AUSTIN,White,262,252,0.96,244,0.93,3,0.01,225,0.86,63,0.24,103,0.39,3,0.01,169,0.65,6,0.02,96,0.37
06,Huntsville,008,AUSTIN,Other Ethnicities,51,47,0.92,42,0.82,5,0.10,40,0.78,10,0.20,8,0.16,5,0.10,23,0.45,1,0.02,3,0.06
06,Huntsville,021,BRAZOS,African American,281,261,0.93,176,0.63,81,0.29,161,0.57,29,0.10,86,0.31,1,0.00,116,0.41,16,0.06,18,0.06
06,Huntsville,021,BRAZOS,Hispanic,402,358,0.89,219,0.55,133,0.33,222,0.55,23,0.06,102,0.25,3,0.01,128,0.32,17,0.04,29,0.07
06,Huntsville,021,BRAZOS,White,806,762,0.95,684,0.85,64,0.08,650,0.81,249,0.31,297,0.37,27,0.03,573,0.71,30,0.04,285,0.35
06,Huntsville,021,BRAZOS,Others,42,33,0.79,30,0.71,0,0.00,27,0.64,12,0.29,5,0.12,3,0.07,20,0.48,0,0.00,13,0.31
06,Huntsville,026,BURLESON,African American,60,58,0.97,51,0.85,7,0.12,48,0.80,2,0.03,23,0.38,0,0.00,25,0.42,2,0.03,4,0.07
06,Huntsville,026,BURLESON,White,179,167,0.93,146,0.82,18,0.10,132,0.74,31,0.17,64,0.36,0,0.00,95,0.53,3,0.02,54,0.30
06,Huntsville,026,BURLESON,Other Ethnicities,51,43,0.84,38,0.75,7,0.14,30,0.59,4,0.08,5,0.10,0,0.00,9,0.18,0,0.00,3,0.06
06,Huntsville,093,GRIMES,African American,67,62,0.93,55,0.82,11,0.16,46,0.69,7,0.10,21,0.31,2,0.03,30,0.45,2,0.03,7,0.10
06,Huntsville,093,GRIMES,Hispanic,63,57,0.91,44,0.70,12,0.19,39,0.62,5,0.08,6,0.10,0,0.00,11,0.18,0,0.00,6,0.10
06,Huntsville,093,GRIMES,White,185,168,0.91,145,0.78,20,0.11,139,0.75,27,0.15,60,0.32,1,0.01,88,0.48,8,0.04,29,0.16
06,Huntsville,113,HOUSTON,White,172,158,0.92,145,0.84,13,0.08,131,0.76,37,0.22,56,0.33,1,0.01,94,0.55,5,0.03,35,0.20
06,Huntsville,113,HOUSTON,Other Ethnicities,133,127,0.96,110,0.83,15,0.11,95,0.71,27,0.20,25,0.19,1,0.01,53,0.40,5,0.04,16,0.12
06,Huntsville,145,LEON,African American,35,32,0.91,31,0.89,2,0.06,27,0.77,4,0.11,12,0.34,0,0.00,16,0.46,1,0.03,2,0.06
06,Huntsville,145,LEON,White,202,193,0.96,183,0.91,7,0.03,159,0.79,38,0.19,74,0.37,0,0.00,112,0.55,9,0.04,50,0.25
06,Huntsville,145,LEON,Other Ethnicities,25,22,0.88,18,0.72,2,0.08,13,0.52,1,0.04,7,0.28,0,0.00,8,0.32,1,0.04,4,0.16
06,Huntsville,154,MADISON,African American,24,22,0.92,19,0.79,2,0.08,17,0.71,3,0.13,6,0.25,2,0.08,11,0.46,0,0.00,4,0.17
06,Huntsville,154,MADISON,White,122,112,0.92,98,0.80,14,0.12,91,0.75,26,0.21,31,0.25,1,0.01,58,0.48,2,0.02,23,0.19
06,Huntsville,154,MADISON,Other Ethnicities,25,25,1.00,23,0.92,2,0.08,20,0.80,4,0.16,10,0.40,1,0.04,15,0.60,0,0.00,4,0.16
06,Huntsville,166,MILAM,Hispanic,100,93,0.93,73,0.73,19,0.19,60,0.60,7,0.07,21,0.21,1,0.01,29,0.29,2,0.02,9,0.09
06,Huntsville,166,MILAM,White,196,184,0.94,172,0.88,10,0.05,153,0.78,45,0.23,73,0.37,2,0.01,120,0.61,7,0.04,60,0.31
06,Huntsville,166,MILAM,Other Ethnicities,45,45,1.00,38,0.84,7,0.16,37,0.82,5,0.11,20,0.44,0,0.00,25,0.56,1,0.02,6,0.13
06,Huntsville,170,MONTGOMERY,African American,220,208,0.95,157,0.71,35,0.16,151,0.69,36,0.16,67,0.31,9,0.04,112,0.51,10,0.05,19,0.09
06,Huntsville,170,MONTGOMERY,Hispanic,620,564,0.91,420,0.68,130,0.21,402,0.65,38,0.06,181,0.29,11,0.02,230,0.37,23,0.04,47,0.08
06,Huntsville,170,MONTGOMERY,White,3788,3474,0.92,2964,0.78,409,0.11,2734,0.72,854,0.23,1296,0.34,167,0.04,2317,0.61,217,0.06,922,0.24
06,Huntsville,170,MONTGOMERY,Others,69,65,0.94,56,0.81,7,0.10,51,0.74,21,0.30,21,0.30,5,0.07,47,0.68,5,0.07,20,0.29
06,Huntsville,187,POLK,African American,76,74,0.97,68,0.90,7,0.09,58,0.76,15,0.20,12,0.16,1,0.01,28,0.37,1,0.01,6,0.08
06,Huntsville,187,POLK,Hispanic,78,68,0.87,55,0.71,12,0.15,48,0.62,5,0.06,12,0.15,0,0.00,17,0.22,1,0.01,6,0.08
06,Huntsville,187,POLK,White,362,328,0.91,281,0.78,29,0.08,249,0.69,47,0.13,114,0.32,1,0.00,162,0.45,8,0.02,68,0.19
06,Huntsville,187,POLK,Others,11,11,1.00,11,1.00,0,0.00,11,1.00,2,0.18,4,0.36,0,0.00,6,0.55,0,0.00,2,0.18
06,Huntsville,198,ROBERTSON,African American,75,71,0.95,64,0.85,10,0.13,55,0.73,7,0.09,21,0.28,1,0.01,29,0.39,1,0.01,4,0.05
06,Huntsville,198,ROBERTSON,Hispanic,45,39,0.87,23,0.51,12,0.27,24,0.53,0,0.00,9,0.20,0,0.00,9,0.20,1,0.02,3,0.07
06,Huntsville,198,ROBERTSON,White,131,124,0.95,108,0.82,12,0.09,99,0.76,24,0.18,52,0.40,2,0.02,78,0.60,1,0.01,39,0.30
06,Huntsville,204,SAN JACINTO,African American,53,47,0.89,39,0.74,13,0.25,41,0.77,8,0.15,12,0.23,0,0.00,20,0.38,0,0.00,1,0.02
06,Huntsville,204,SAN JACINTO,White,187,163,0.87,114,0.61,52,0.28,110,0.59,22,0.12,51,0.27,2,0.01,75,0.40,6,0.03,17,0.09
06,Huntsville,204,SAN JACINTO,Other Ethnicities,21,18,0.86,16,0.76,4,0.19,15,0.71,2,0.10,8,0.38,0,0.00,10,0.48,1,0.05,3,0.14
06,Huntsville,228,TRINITY,White,163,149,0.91,136,0.83,17,0.10,127,0.78,24,0.15,47,0.29,1,0.01,72,0.44,6,0.04,26,0.16
06,Huntsville,228,TRINITY,Other Ethnicities,44,43,0.98,36,0.82,6,0.14,30,0.68,6,0.14,11,0.25,0,0.00,17,0.39,0,0.00,5,0.11
06,Huntsville,236,WALKER,African American,173,163,0.94,138,0.80,24,0.14,126,0.73,27,0.16,42,0.24,0,0.00,69,0.40,6,0.03,13,0.08
06,Huntsville,236,WALKER,White,312,294,0.94,265,0.85,23,0.07,253,0.81,107,0.34,65,0.21,4,0.01,176,0.56,9,0.03,78,0.25
06,Huntsville,236,WALKER,Other Ethnicities,100,90,0.90,75,0.75,13,0.13,67,0.67,14,0.14,22,0.22,0,0.00,36,0.36,1,0.01,13,0.13
06,Huntsville,239,WASHINGTON,African American,124,120,0.97,93,0.75,24,0.19,70,0.57,12,0.10,39,0.32,1,0.01,52,0.42,10,0.08,13,0.11
06,Huntsville,239,WASHINGTON,Hispanic,47,44,0.94,31,0.66,8,0.17,27,0.57,1,0.02,14,0.30,0,0.00,15,0.32,3,0.06,3,0.06
