SPSTTOFC,SPSUTOFC,SPSSTOFC,SPSCTOFC,SPSETOFC,SPSTTOST,SPSUTOST,SPSSTOST,SPSCTOST,SPST00FC,SPST01FC,SPST06FC,SPST11FC,SPST20FC,SPST00ST,SPST01ST,SPST06ST,SPST11ST,SPST20ST,SPSTNOFC,SPSTBAFC,SPSTMSFC,SPSTPHFC,SPSPCOFC,SPSECOFC,SPSPTOFC,SPSXTOFC,SPSATOFC,SPSOTOFC,SPSTINFC,SPSTPIFC,SPSTASFC,SPSTBLFC,SPSTHIFC,SPSTWHFC,SPSTTWFC,SPSTMAFC,SPSTFEFC,SPSXCOFC,SPSTREFC,SPSTVOFC,SPSTBIFC,SPSTCOFC,SPSTGIFC,SPSTSPFC,SPSTOPFC,SPSTURNN,SPSTURND,SPSTURNR,SPSTTENA,SPSTEXPA,SPSAMIFC,SPCTSOCS,SPCTSOCC,SPCTSCIS,SPCTSCIC,SPCTMATS,SPCTMATC,SPCTG06S,SPCTG06C,SPCTG05S,SPCTG05C,SPCTG04S,SPCTG04C,SPCTG03S,SPCTG03C,SPCTG02S,SPCTG02C,SPCTG01S,SPCTG01C,SPCTGMES,SPCTGMEC,SPCTGKGS,SPCTGKGC,SPCTFLAS,SPCTFLAC,SPCTENGS,SPCTENGC,SPCTSOCA,SPCTSCIA,SPCTMATA,SPCTGMEA,SPCTGKGA,SPCTG06A,SPCTG05A,SPCTG04A,SPCTG03A,SPCTG02A,SPCTG01A,SPCTFLAA,SPCTENGA,SPSPTOFP,SPSTTOFP,SPSUTOFP,SPSSTOFP,SPSCTOFP,SPSETOFP,SPSXTOFP,SPSAMIFP,SPSTNOFP,SPSTBAFP,SPSTMSFP,SPSTPHFP,SPST00FP,SPST01FP,SPST06FP,SPST11FP,SPST20FP,SPSTREFP,SPSTVOFP,SPSTBIFP,SPSTCOFP,SPSTGIFP,SPSTSPFP,SPSTOPFP,SPSTBLFP,SPSTWHFP,SPSTHIFP,SPSTPIFP,SPSTINFP,SPSTASFP,SPSTTWFP,SPSTMAFP,SPSTFEFP,SPSTKIDR,SPST00SA,SPST01SA,SPST06SA,SPST11SA,SPST20SA,SPSTTOSA,SPSUTOSA,SPSSTOSA,SPSCTOSA,SPFEIERP,SPSAINHP,SA0GH13N,SA0GR13N,SA0GM13N,SB0GR13N,SH0GR13N,SW0GR13N,SI0GR13N,S30GR13N,S40GR13N,S20GR13N,SS0GR13N,SA0GR13R,SA0GH13R,SA0GM13R,SB0GR13R,SH0GR13R,SW0GR13R,SI0GR13R,S30GR13R,S40GR13R,S20GR13R,SS0GR13R,SPETALLC,SPETSPEC,SPETLEPC,SPETECOC,SPETNEDC,SPETGIFC,SPETVOCC,SPETBILC,SPETRSKC,SPETGEEC,SPETGPKC,SPETGKNC,SPETG01C,SPETG02C,SPETG03C,SPETG04C,SPETG05C,SPETG06C,SPETG07C,SPETG08C,SPETG09C,SPETG10C,SPETG11C,SPETG12C,SPETHISC,SPETBLAC,SPETWHIC,SPETASIC,SPETPCIC,SPETTWOC,SPETINDC,SAPID14D,SAPID14N,SPERRAKR,SPERRA1R,SPERRA2R,SPERRA3R,SPERRA4R,SPERRA5R,SPERRA6R,SPERRA7R,SPERRA8R,SPERSAKR,SPERSA1R,SPERSA2R,SPERSA3R,SPERSA4R,SPERSA5R,SPERSA6R,SPERSA7R,SPERSA8R,SAUND13R,SAUND13D,SAUND13C,SPETDISD,SPETDISC,SPETDISP,SPETWHIP,SPETBLAP,SPETHISP,SPETINDP,SPETASIP,SPETPCIP,SPETTWOP,SPETECOP,SPETNEDP,SPETRSKP,SPETLEPP,SPETSPEP,SPETVOCP,SPETBILP,SPETGIFP,SPETGEEP,SPETGPKP,SPETGKNP,SPETG01P,SPETG02P,SPETG03P,SPETG04P,SPETG05P,SPETG06P,SPETG07P,SPETG08P,SPETG09P,SPETG10P,SPETG11P,SPETG12P,SAPID14R,SPEMALLC,SPEMALLT,SPEMALLP
334510.4733,61075.199,19207.099,6785.4169,62009.5182,16622530716,3576007619.1,1397588512.4,642105654.48,27783.7651,84723.0981,76407.397,90394.4976,55201.7155,1208045551.4,3844691566.9,3656437822.6,4654666338.1,3258689437.4,2948.2453,252097.5679,77560.5902,1904.0699,1149.3223,230.9764,421578.1882,172953.7239,656541.4303,1984.05,1219.2874,284.5536,4552.4626,32073.4907,84412.8546,208434.7085,3533.1159,77811.4601,256699.0132,565.11449151,243086.568,13981.653,19469.7989,10075.7308,6446.8557,30419.6256,11030.2413,53059.1421,326856.5769,16.233157247,7.6464250103,11.226318133,300229.551,2115911,107894,2012876,105499,2183955,120921,284452.8107,13823.1408,318321.325,15004.7168,317302.252,16437.4675,317284.3878,16444.0427,317388.0731,16412.1683,321655.1049,16505.8574,25419.8066,1037.0915,305190.0285,15743.2606,891285,47119,2600826,149802,19.6,19.1,18.1,24.5,19.4,20.6,21.2,19.3,19.3,19.3,19.5,18.9,17.4,64.211970295,50.950398233,9.3025658673,2.925496871,1.0335093243,9.4448751196,26.343154585,45.728957404,0.8813611338,75.363131508,23.186296511,0.5692108475,8.3057982687,25.327487437,22.841555975,27.022920003,16.502238317,72.669344431,4.1797354989,5.820385445,3.0120823126,1.9272507782,9.0937737464,3.2974277879,9.5881872946,62.310368475,25.23474191,0.0850656774,0.3644990209,1.360932755,1.0562048671,23.261292638,76.738707362,15.353420625,43480.267958,45379.496891,47854.500561,51492.806107,59032.394336,49692.108449,58550.895907,72764.164564,94630.243644,63.7,64.4,246020,301418,55398,38798,139785,104466,1311,11650,394,5014,24744,100,81.6,18.4,12.9,46.4,34.7,0.4,3.9,0.1,1.7,8.2,5135880,434825,899780,3092125,2043755,391932,1140598,878569,2562457,12304,225664,391421,409208,394217,389813,383388,382742,376456,385387,379597,408020,362356,330064,305243,2660463,650919,1511700,189483,6778,96395,20142,5643988,5111,2,4.4,2.9,2.2,1.3,1.5,0.8,1,1.1,8.9,8.3,4,1.8,1,1.2,1,1.1,1.5,0.3,2191558,7351,5220873,82653,1.6,29.4,12.7,51.8,0.4,3.7,0.1,1.9,60.2,39.8,49.9,17.5,8.5,22.2,17.1,7.6,0.2,4.4,7.6,8,7.7,7.6,7.5,7.5,7.3,7.5,7.4,7.9,7.1,6.4,5.9,0.1,845270,4934298,17.1
