REGION,RPETALLC,RPETSPEC,RPETLEPC,RPETECOC,RPETNEDC,RPETGIFC,RPETBILC,RPETRSKC,RPETDSLC,RPET504C,RPETTT1C,RPETHOMC,RPETIMMC,RPETFOSC,RPETMIGC,RPETMLCC,RPETGEEC,RPETGPKC,RPETGKNC,RPETG01C,RPETG02C,RPETG03C,RPETG04C,RPETG05C,RPETG06C,RPETG07C,RPETG08C,RPETG09C,RPETG10C,RPETG11C,RPETG12C,RPETHISC,RPETBLAC,RPETWHIC,RPETINDC,RPETASIC,RPETPCIC,RPETTWOC,RPETMALC,RPETFEMC,RAUND21C,RAUND21D,RAUND21r,RPETATTC,RPETATTD,RPETATTP,RPETDISD,RPETDISC,RPETDISP,RPETSIMC,RPETSINC,RPETSPHC,RPETSBHC,RPETSAUC,RPETSNOC,RPETSINP,RPETSPHP,RPETSBHP,RPETSAUP,RPETSNOP,RPERRAKR,RPERRA1R,RPERRA2R,RPERRA3R,RPERRA4R,RPERRA5R,RPERRA6R,RPERRA7R,RPERRA8R,RPERRA9R,RPERSAKR,RPERSA1R,RPERSA2R,RPERSA3R,RPERSA4R,RPERSA5R,RPERSA6R,RPERSA7R,RPERSA8R,RPERSA9R,RPETWHIP,RPETBLAP,RPETHISP,RPETINDP,RPETASIP,RPETPCIP,RPETTWOP,RPETECOP,RPETNEDP,RPETRSKP,RPETLEPP,RPETSPEP,RPETBILP,RPETGIFP,RPETDSLP,RPET504P,RPETTT1P,RPETHOMP,RPETIMMP,RPETFOSP,RPETMIGP,RPETMLCP,RPETGEEP,RPETGPKP,RPETGKNP,RPETG01P,RPETG02P,RPETG03P,RPETG04P,RPETG05P,RPETG06P,RPETG07P,RPETG08P,RPETG09P,RPETG10P,RPETG11P,RPETG12P,RPETMALP,RPETFEMP,RPNTALLC,RPNTALLP,RPNTGEEC,RPNTGEEP,RPNTGPKC,RPNTGPKP,RPNTGKNC,RPNTGKNP,RPNTG01C,RPNTG01P,RPNTG02C,RPNTG02P,RPNTG03C,RPNTG03P,RPNTG04C,RPNTG04P,RPNTG05C,RPNTG05P,RPNTG06C,RPNTG06P,RPNTG07C,RPNTG07P,RPNTG08C,RPNTG08P,RPNTG09C,RPNTG09P,RPNTG10C,RPNTG10P,RPNTG11C,RPNTG11P,RPNTG12C,RPNTG12P,RPNTBLAC,RPNTBLAP,RPNTHISC,RPNTHISP,RPNTWHIC,RPNTWHIP,RPNTINDC,RPNTINDP,RPNTASIC,RPNTASIP,RPNTPCIC,RPNTPCIP,RPNTTWOC,RPNTTWOP,RPNTFEMC,RPNTFEMP,RPNTMALC,RPNTMALP,RPNTECOC,RPNTECOP,RPNTNEDC,RPNTNEDP,RPNT504C,RPNT504P,RPNTLEPC,RPNTLEPP,RPNTDSLC,RPNTDSLP,RPNTFOSC,RPNTFOSP,RPNTHOMC,RPNTHOMP,RPNTIMMC,RPNTIMMP,RPNTMIGC,RPNTMIGP,RPNTTT1C,RPNTTT1P,RPNTMLCC,RPNTMLCP,RPNTRSKC,RPNTRSKP,RPNTBILC,RPNTBILP,RPNTGIFC,RPNTGIFP,RPNTSPEC,RPNTSPEP,RPEMALLT,RPEMECOT,RPEMLEPT,RPEMSPET,RPEMALLC,RPEMINDC,RPEMPCIC,RPEMASIC,RPEMBLAC,RPEMHISC,RPEMWHIC,RPEMTWOC,RPEMECOC,RPEMLEPC,RPEMSPEC,RPEMALLP,RPEMINDP,RPEMASIP,RPEMPCIP,RPEMTWOP,RPEMBLAP,RPEMHISP,RPEMWHIP,RPEMECOP,RPEMLEPP,RPEMSPEP,RPCTSOCS,RPCTSOCC,RPCTSCIS,RPCTSCIC,RPCTMATS,RPCTMATC,RPCTG06S,RPCTG06C,RPCTG05S,RPCTG05C,RPCTG04S,RPCTG04C,RPCTG03S,RPCTG03C,RPCTG02S,RPCTG02C,RPCTG01S,RPCTG01C,RPCTGMES,RPCTGMEC,RPCTGKGS,RPCTGKGC,RPCTFLAS,RPCTFLAC,RPCTENGS,RPCTENGC,RPCTSOCA,RPCTSCIA,RPCTMATA,RPCTGMEA,RPCTGKGA,RPCTG06A,RPCTG05A,RPCTG04A,RPCTG03A,RPCTG02A,RPCTG01A,RPCTFLAA,RPCTENGA,RPSTTOFC,RPSUTOFC,RPSSTOFC,RPSCTOFC,RPSETOFC,RPSTTOST,RPSUTOST,RPSSTOST,RPSCTOST,RPST00FC,RPST01FC,RPST06FC,RPST11FC,RPST21FC,RPST30FC,RPST00ST,RPST01ST,RPST06ST,RPST11ST,RPST21ST,RPST30ST,RPSTNOFC,RPSTBAFC,RPSTMSFC,RPSTPHFC,RPSPCOFC,RPSECOFC,RPSPTOFC,RPSRTOPC,RPSRTOFC,RPSBTOPC,RPSBTOFC,RPSXTOFC,RPSATOFC,RPSOTOFC,RPSTINFC,RPSTPIFC,RPSTASFC,RPSTBLFC,RPSTHIFC,RPSTWHFC,RPSTTWFC,RPSTMAFC,RPSTFEFC,RPSXCOFC,RPSTREFC,RPSTVOFC,RPSTBIFC,RPSTCOFC,RPSTGIFC,RPSTSPFC,RPSTOPFC,RPSTURNN,RPSTURND,RPSTURNR,RPSTFTEC,RPSTTENA,RPSTEXPA,RPSAMIFC,RPSTEXPT,RPSTTENT,RPSPTOFP,RPSTTOFP,RPSUTOFP,RPSSTOFP,RPSCTOFP,RPSETOFP,RPSXTOFP,RPSAMIFP,RPSTNOFP,RPSTBAFP,RPSTMSFP,RPSTPHFP,RPST00FP,RPST01FP,RPST06FP,RPST11FP,RPST21FP,RPST30FP,RPSTREFP,RPSTVOFP,RPSTBIFP,RPSTCOFP,RPSTGIFP,RPSTSPFP,RPSTOPFP,RPSTBLFP,RPSTWHFP,RPSTHIFP,RPSTPIFP,RPSTINFP,RPSTASFP,RPSTTWFP,RPSTMAFP,RPSTFEFP,RPSTKIDR,RPST00SA,RPST01SA,RPST06SA,RPST11SA,RPST21SA,RPST30SA,RPSTTOSA,RPSUTOSA,RPSSTOSA,RPSCTOSA,RPSHEXPA,RPSHTENA,RPSLEXPA,RPSLTENA,RPSHEXPT,RPSHTENT,RPSLEXPT,RPSLTENT,RPSHFTEC,RPSLFTEC,RPFEIERP,RPSAINHP,RA0GR21N,RA0GM21N,RA0GH21N,RA0GE21N,RA0GA21N,RA0GN21N,RB0GR21N,RH0GR21N,RW0GR21N,RI0GR21N,R30GR21N,R40GR21N,R20GR21N,RE0GR21N,RS0GR21N,RL0GR21N,RR0GR21N,RA0GH21P,RA0GN21P,RA0GE21P,RA0GA21P,RA0GR21R,RB0GR21R,RH0GR21R,RW0GR21R,RI0GR21R,R30GR21R,R40GR21R,R20GR21R,RE0GR21R,RS0GR21R,RL0GR21R,RR0GR21R,RA0GM21P
1,422049,43524,167796,357200,64849,34230,169327,295316,15153,24628,411994,4141,4815,614,7948,3908,321,23965,27353,30237,30017,29315,29192,29025,31028,33006,32802,36397,31138,29699,28554,404584,5440,9075,222,1968,117,643,214756,207293,1165,202168,0.6,64912,347162,18.7,452449,593,0.1,43524,20823,7246,8769,6102,584,47.8,16.6,20.1,14.0,1.3,1.4,3.5,2.1,1.2,0.8,0.5,0.7,1.2,0.9,11.0,3.0,4.2,3.0,1.0,0.7,0.7,0.8,1.2,1.1,13.3,2.2,1.3,95.9,0.1,0.5,0.0,0.2,84.6,15.4,70.0,39.8,10.3,40.1,8.1,3.6,5.8,97.6,1.0,1.1,0.1,1.9,0.9,0.1,5.7,6.5,7.2,7.1,6.9,6.9,6.9,7.4,7.8,7.8,8.6,7.4,7.0,6.8,50.9,49.1,422858,100,561,0.1,24007,5.7,27379,6.5,30265,7.2,30042,7.1,29338,6.9,29237,6.9,29073,6.9,31060,7.3,33033,7.8,32830,7.8,36437,8.6,31181,7.4,29735,7.0,28680,6.8,5441,1.3,405363,95.9,9102,2.2,222,0.1,1970,0.5,117,0.0,643,0.2,207632,49.1,215226,50.9,357838,84.6,65020,15.4,24674,5.8,168007,39.7,15182,3.6,617,0.1,4148,1.0,4820,1.1,7976,1.9,412772,97.6,3915,0.9,295752,69.9,169507,40.1,34250,8.1,43942,10.4,401573,342055,150833,45693,35435,30,25,110,595,33364,1191,120,30761,14416,4933,8.8,0.0,0.0,0.0,0.0,0.1,8.3,0.3,9.0,9.6,10.8,184665,10359,181840,10438,188597,11007,23680.5,1257.7,16576.7,831.7,15608.8,826.6,15942.2,833.0,17948.8,907.3,18013.6,906.4,2905.6,114.1,18177.6,921.8,76257,4454,212745,13357,17.8,17.4,17.1,25.5,19.7,18.8,19.9,18.9,19.1,19.8,19.9,17.1,15.9,28858.7,6408.6,1847.4,664.0,7180.8,1701620745.3,452160215.3,157160495.0,72042659.0,2179.9,6459.3,5327.5,9747.7,4177.0,967.3,112806680.7,348133487.1,302130450.7,589849265.9,277342276.1,71358584.7,532.9,22150.9,6095.8,79.2,139.0,8.0,37778.6,65,1261,27,456,21213.6,66173.1,22.9,17.4,15.7,198.2,470.7,26194.6,1908.0,54.1,8436.8,20421.9,30.0,20263.3,1647.4,2846.4,306.6,1006.8,2427.7,360.4,3350.6,28368.9,11.8,31453.0,10.1,12.2,62863.2,384160.8,318459.4,57.1,43.6,9.7,2.8,1.0,10.9,32.1,95.0,1.8,76.8,21.1,0.3,7.6,22.4,18.5,33.8,14.5,3.4,70.2,5.7,9.9,1.1,3.5,8.4,1.2,1.6,6.6,90.8,0.1,0.1,0.7,0.2,29.2,70.8,14.6,51750,53897,56711,60512,66397,73769,58964,70555,85073,108505,6.7,6.2,6.1,5.7,4582,4264,7231,6778,685,1190,61.9,58.7,28957,76,43,427,26254,2157,73,28273,434,7,141,4,25,23610,2400,5484,14644,0.1,7.4,1.5,90.7,100,0.3,97.6,1.5,0.0,0.5,0.0,0.1,81.5,8.3,18.9,50.6,0.3
2,94596,11012,4805,65766,28830,4755,4647,48958,4652,8088,77362,1163,177,248,327,2226,153,3500,6414,6827,6949,6699,6644,6734,6886,7356,7623,8284,7199,6888,6440,71068,2102,18725,137,1145,88,1331,48718,45878,402,47472,0.8,13476,72287,18.6,102231,883,0.9,11012,4357,2581,2447,1489,138,39.6,23.4,22.2,13.5,1.3,2.1,3.7,2.4,1.3,1.0,0.8,0.8,1.0,0.9,10.6,6.9,4.4,1.9,1.4,1.0,1.5,0.9,1.2,1.8,13.0,19.8,2.2,75.1,0.1,1.2,0.1,1.4,69.5,30.5,51.8,5.1,11.6,4.9,5.0,4.9,8.6,81.8,1.2,0.2,0.3,0.3,2.4,0.2,3.7,6.8,7.2,7.3,7.1,7.0,7.1,7.3,7.8,8.1,8.8,7.6,7.3,6.8,51.5,48.5,94866,100,320,0.3,3535,3.7,6417,6.8,6840,7.2,6963,7.3,6703,7.1,6656,7.0,6742,7.1,6891,7.3,7357,7.8,7624,8.0,8284,8.7,7200,7.6,6888,7.3,6446,6.8,2111,2.2,71267,75.1,18780,19.8,138,0.1,1148,1.2,88,0.1,1334,1.4,45977,48.5,48889,51.5,65937,69.5,28929,30.5,8090,8.5,4807,5.1,4654,4.9,248,0.3,1163,1.2,177,0.2,327,0.3,77621,81.8,2226,2.3,48980,51.6,4648,4.9,4755,5.0,11202,11.8,95432,65712,4445,11949,14968,42,18,87,545,10908,3122,246,11312,670,2066,15.7,0.0,0.1,0.0,0.3,0.6,11.4,3.3,17.2,15.1,17.3,41738,2243,43665,2376,43520,2522,5001.8,272.5,5904.3,312.4,5843.0,330.3,5550.4,311.0,6081.7,346.3,6193.6,346.1,643.6,15.6,5941.1,324.0,16827,884,48621,2957,18.6,18.4,17.3,41.3,18.3,18.4,18.9,17.7,17.8,17.6,17.9,19.0,16.4,6606.3,1253.4,441.5,239.5,1762.5,372708999.3,80561382.5,34542467.6,24519284.0,508.8,1537.4,1257.7,1948.6,1043.4,310.5,24297185.3,79248049.5,67709138.9,114020261.5,66664993.2,20769371.0,79.1,4826.3,1659.9,41.1,5.9,1.3,8540.7,26,273,13,88,3789.5,14092.7,4.5,15.0,5.0,36.0,157.9,3446.8,2895.6,50.0,1587.0,5019.3,5.5,5133.3,329.8,35.1,298.6,79.3,582.2,148.1,1279.8,6699.8,19.1,7164.6,7.9,12.3,9298.4,88298.3,56247.4,60.6,46.9,8.9,3.1,1.7,12.5,26.9,66.0,1.2,73.1,25.1,0.6,7.7,23.3,19.0,29.5,15.8,4.7,77.7,5.0,0.5,4.5,1.2,8.8,2.2,2.4,43.8,52.2,0.1,0.2,0.5,0.8,24.0,76.0,14.3,47755,51546,53838,58514,63893,66891,56417,64276,78233,102383,6.9,5.9,4.8,4.3,1357,1163,1165,1025,197,241,60.0,62.6,6354,48,18,437,4680,1171,189,4637,1332,10,114,5,67,3843,616,149,2926,0.3,18.4,6.9,73.7,100,3.0,73.0,21.0,0.2,1.8,0.1,1.1,60.5,9.7,2.3,46.0,0.8
3,48466,5944,4516,31835,16631,2714,4368,23856,2117,4154,32947,973,185,105,103,682,103,2449,3478,3497,3401,3390,3418,3368,3591,3667,3897,4175,3643,3306,3083,28604,3556,14793,79,534,23,877,24894,23572,177,26016,0.7,5689,38467,14.8,55890,728,1.3,5944,2916,1185,1161,527,155,49.1,19.9,19.5,8.9,2.6,3.4,3.9,2.0,0.9,0.8,0.7,1.1,1.2,0.7,9.5,10.8,10.4,2.9,0.6,0.2,1.1,0.2,0.7,1.2,11.0,30.5,7.3,59.0,0.2,1.1,0.0,1.8,65.7,34.3,49.2,9.3,12.3,9.0,5.6,4.4,8.6,68.0,2.0,0.4,0.2,0.2,1.4,0.2,5.1,7.2,7.2,7.0,7.0,7.1,6.9,7.4,7.6,8.0,8.6,7.5,6.8,6.4,51.4,48.6,50255,100,224,0.4,2536,5.0,3597,7.2,3645,7.3,3518,7.0,3495,7.0,3512,7.0,3471,6.9,3702,7.4,3802,7.6,4022,8.0,4316,8.6,3785,7.5,3424,6.8,3206,6.4,3716,7.4,29417,58.5,15553,30.9,80,0.2,548,1.1,24,0.0,917,1.8,24407,48.6,25848,51.4,32787,65.2,17468,34.8,4268,8.5,4763,9.5,2173,4.3,106,0.2,993,2.0,209,0.4,106,0.2,33855,67.4,691,1.4,24713,49.2,4607,9.2,2759,5.5,6358,12.7,51085,33606,4292,6640,9091,42,3,49,1019,4943,2793,242,6609,539,1284,17.8,0.1,0.1,0.0,0.5,2.0,9.7,5.5,19.7,12.6,19.3,21076,1288,23047,1352,21717,1447,2313.8,129.7,2984.0,169.7,3086.1,179.2,2982.0,167.3,3042.2,171.9,3013.1,167.7,35.0,1.0,3135.4,175.9,8066,503,24106,1648,16.4,17.0,15.0,35.0,17.8,17.8,17.6,17.2,17.8,17.7,18.0,16.0,14.6,3727.7,599.5,230.1,122.4,1148.6,200844568.6,37523789.0,18259567.8,13134018.6,301.8,850.5,748.9,982.2,646.8,197.6,14215302.4,40543306.1,38272425.3,55169036.8,40114887.4,12529610.7,31.6,3105.7,575.5,14.9,40.3,5.0,4679.7,41,129,10,32,2101.1,7929.3,1.1,4.2,2.0,19.2,169.7,653.4,2862.5,16.7,838.1,2889.6,30.0,2768.4,272.2,49.0,141.1,42.5,333.8,120.7,730.1,3816.0,19.1,4196.4,7.8,12.7,2982.2,53277.8,32552.4,59.0,47.0,7.6,2.9,1.5,14.5,26.5,37.6,0.8,83.3,15.4,0.4,8.1,22.8,20.1,26.3,17.4,5.3,74.3,7.3,1.3,3.8,1.1,9.0,3.2,4.6,76.8,17.5,0.1,0.1,0.5,0.4,22.5,77.5,13.4,47106,47670,51107,56171,62023,63400,53879,62596,79371,107269,6.6,5.4,5.0,3.8,901,736,582,439,136,116,59.4,64.7,3532,0,0,129,2923,480,263,1933,1224,7,50,0,55,1893,337,158,1491,0.0,13.6,3.7,82.8,100,7.4,54.7,34.7,0.2,1.4,0.0,1.6,53.6,9.5,4.5,42.2,0.0
4,1228557,132011,318491,784179,444378,96811,315809,680829,48933,63975,729569,15472,38190,2792,610,24077,3730,49301,82690,87419,86327,87317,87812,89866,91753,96417,96393,109490,91318,87653,81071,637670,228659,236932,4138,87694,1466,31998,627373,601184,1599,583405,0.3,172789,929972,18.6,1266872,6302,0.5,132011,55771,24858,26080,22921,2381,42.2,18.8,19.8,17.4,1.8,1.1,3.5,2.1,1.2,0.8,0.6,0.6,0.6,0.5,11.7,3.2,4.0,2.1,1.1,0.5,0.5,0.5,0.6,0.6,15.5,19.3,18.6,51.9,0.3,7.1,0.1,2.6,63.8,36.2,55.4,25.9,10.7,25.7,7.9,4.0,5.2,59.4,1.3,3.1,0.2,0.0,2.0,0.3,4.0,6.7,7.1,7.0,7.1,7.1,7.3,7.5,7.8,7.8,8.9,7.4,7.1,6.6,51.1,48.9,1232666,100,5210,0.4,49336,4.0,82948,6.7,87694,7.1,86690,7.0,87600,7.1,88174,7.2,90187,7.3,91986,7.5,96386,7.8,96359,7.8,109461,8.9,91301,7.4,87675,7.1,81659,6.6,229643,18.6,639062,51.8,237633,19.3,4157,0.3,88541,7.2,1478,0.1,32152,2.6,602774,48.9,629892,51.1,786102,63.8,446564,36.2,64056,5.2,319114,25.9,49012,4.0,2806,0.2,15522,1.3,38231,3.1,608,0.0,731115,59.3,24142,2.0,682416,55.4,316343,25.7,97006,7.9,134221,10.9,1175598,739890,273269,136250,150064,557,238,4892,38656,74710,26703,4308,105485,35749,19682,12.8,0.0,0.4,0.0,0.4,3.3,6.4,2.3,14.3,13.1,14.4,550113,26261,557079,27524,563406,29128,63522.3,3158.6,68494.5,3253.3,66172.3,3365.7,66355.9,3382.3,64683.5,3382.2,63228.5,3293.2,8661.9,368.9,65637.1,3382.3,211182,10324,603608,33992,20.9,20.2,19.3,23.5,19.4,20.1,21.1,19.7,19.6,19.1,19.2,20.5,17.8,79226.6,20045.7,4493.1,1575.7,16444.7,4958742870.9,1455406118.9,404325531.8,188823981.8,6381.1,22736.1,17000.2,22057.7,9050.0,2001.5,344348896.5,1335993368.2,1048834372.0,1436380604.2,637675045.4,155510584.6,1042.7,57325.6,20012.0,846.3,22.4,4.1,105341.1,217,2599,112,785,43477.8,165263.6,636.9,253.8,130.7,2901.4,17392.6,18310.5,39126.6,1111.1,18365.9,60860.7,16.7,55933.7,3722.7,5730.0,1835.5,1725.3,7122.8,3156.6,13931.4,79285.7,17.6,85127.1,7.0,10.5,98098.1,895369.7,592637.6,63.7,47.9,12.1,2.7,1.0,10.0,26.3,59.4,1.3,72.4,25.3,1.1,8.1,28.7,21.5,27.8,11.4,2.5,70.6,4.7,7.2,2.3,2.2,9.0,4.0,22.0,49.4,23.1,0.2,0.3,3.7,1.4,23.2,76.8,15.5,53963,58761,61696,65119,70461,77698,62589,72604,89989,119836,6.6,5.9,6.0,5.3,9928,8915,18032,15968,1513,3011,65.5,64.1,81318,146,184,3170,63617,14201,14707,40104,17823,274,6743,106,1561,44299,6639,7286,35385,0.2,17.5,3.9,78.2,100,18.1,49.3,21.9,0.3,8.3,0.1,1.9,54.5,8.2,9.0,43.5,0.2
5,83245,9757,9173,52837,30408,4522,9373,40920,4162,7579,61842,1252,687,356,338,1301,292,3787,6205,6389,6038,6185,5926,5939,6204,6424,6321,6964,5817,5552,5202,20218,19906,38454,417,1730,55,2465,42683,40562,155,38776,0.4,10463,62682,16.7,86514,885,1.0,9757,4298,2197,1823,1264,175,44.1,22.5,18.7,13.0,1.8,3.0,5.6,2.4,1.8,1.2,1.1,1.4,1.4,0.8,10.3,8.2,7.3,2.5,1.2,0.9,0.8,1.3,1.0,0.7,8.9,46.2,23.9,24.3,0.5,2.1,0.1,3.0,63.5,36.5,49.2,11.0,11.7,11.3,5.4,5.0,9.1,74.3,1.5,0.8,0.4,0.4,1.6,0.4,4.5,7.5,7.7,7.3,7.4,7.1,7.1,7.5,7.7,7.6,8.4,7.0,6.7,6.2,51.3,48.7,83604,100,550,0.7,3796,4.5,6216,7.4,6396,7.7,6041,7.2,6190,7.4,5931,7.1,5941,7.1,6208,7.4,6426,7.7,6323,7.6,6966,8.3,5820,7.0,5553,6.6,5247,6.3,20033,24.0,20309,24.3,38575,46.1,424,0.5,1733,2.1,55,0.1,2475,3.0,40707,48.7,42897,51.3,53047,63.5,30557,36.5,7591,9.1,9181,11.0,4170,5.0,356,0.4,1272,1.5,688,0.8,340,0.4,61987,74.1,1301,1.6,40982,49.0,9381,11.2,4522,5.4,9902,11.8,78795,49272,7723,9897,11845,56,8,135,3479,2653,5049,465,8165,996,1645,15.0,0.1,0.2,0.0,0.6,4.4,3.4,6.4,16.6,12.9,16.6,33197,1900,35679,2054,36175,2190,4142.7,217.2,4431.8,247.8,4446.7,251.9,4459.7,247.2,4624.0,258.2,4504.7,248.1,131.8,7.6,5090.7,281.3,11985,699,38388,2504,17.5,17.4,16.5,17.3,18.1,19.1,17.9,17.7,18.0,17.9,18.2,17.1,15.3,5858.7,960.0,399.7,176.7,1576.5,312179430.1,61889965.0,31072606.4,18530619.2,545.5,1665.0,998.3,1450.0,853.3,346.6,23911576.2,79647655.0,50868770.7,81346312.7,53103150.4,23301965.0,132.8,4663.5,1034.1,28.3,38.3,1.4,7395.1,25,192,26,44,3180.7,12152.3,136.8,20.7,9.0,55.0,983.3,388.9,4367.1,34.8,1185.4,4673.3,11.9,4459.2,390.6,131.0,180.2,62.5,523.3,111.9,1251.0,6031.2,20.7,6197.8,7.5,11.6,4079.7,72138.3,46590.3,60.9,48.2,7.9,3.3,1.5,13.0,26.2,33.6,2.3,79.6,17.7,0.5,9.3,28.4,17.0,24.7,14.6,5.9,76.1,6.7,2.2,3.1,1.1,8.9,1.9,16.8,74.5,6.6,0.2,0.4,0.9,0.6,20.2,79.8,14.2,43834,47835,50956,56101,62234,67230,53284,64468,77745,104857,5.4,4.6,4.7,4.0,855,737,937,793,159,200,59.4,64.5,4930,25,270,662,3131,842,1189,1008,2438,30,153,5,107,2569,445,183,1841,5.5,17.1,13.4,63.5,100,24.1,20.4,49.5,0.6,3.1,0.1,2.2,52.1,9.0,3.7,37.3,0.5
6,215735,24000,35828,114300,101435,15069,36369,102892,12690,19724,95299,1657,3521,519,220,3233,526,7206,14303,14918,14928,16164,16109,16121,16641,17243,17447,18318,16583,15277,13951,84608,23138,94001,835,6076,286,6791,110374,105361,220,100977,0.2,25667,149974,17.1,218033,2077,1.0,24000,10319,5127,4816,3286,452,43.0,21.4,20.1,13.7,1.9,1.9,2.8,1.4,0.8,0.5,0.4,0.4,0.5,0.4,6.6,4.5,4.6,1.7,0.8,0.7,0.6,0.5,0.6,0.6,11.1,43.6,10.7,39.2,0.4,2.8,0.1,3.1,53.0,47.0,47.7,16.6,11.1,16.9,7.0,5.9,9.1,44.2,0.8,1.6,0.2,0.1,1.5,0.2,3.3,6.6,6.9,6.9,7.5,7.5,7.5,7.7,8.0,8.1,8.5,7.7,7.1,6.5,51.2,48.8,216414,100,872,0.4,7233,3.3,14341,6.6,14944,6.9,14948,6.9,16185,7.5,16127,7.5,16128,7.5,16647,7.7,17255,8.0,17461,8.1,18325,8.5,16591,7.7,15298,7.1,14059,6.5,23181,10.7,84827,39.2,94378,43.6,837,0.4,6087,2.8,288,0.1,6816,3.1,105596,48.8,110818,51.2,114530,52.9,101884,47.1,19738,9.1,35861,16.6,12699,5.9,519,0.2,1660,0.8,3524,1.6,220,0.1,95669,44.2,3237,1.5,103021,47.6,36394,16.8,15071,7.0,24523,11.3,201740,106822,29635,24208,30689,152,68,472,4737,10796,13100,1364,19040,3991,4430,15.2,0.1,0.2,0.0,0.7,2.3,5.4,6.5,17.8,13.5,18.3,92652,4596,93663,4848,92619,5011,12019.1,572.9,11704.4,582.6,11878.1,632.0,11875.9,637.8,11772.8,621.6,11818.9,622.8,135.0,9.1,11624.3,613.7,36063,1857,103682,6076,20.2,19.3,18.5,14.8,18.9,21.0,20.1,18.8,18.6,18.9,19.0,19.4,17.1,14061.3,2630.1,809.0,324.8,3203.8,819346631.4,183972771.4,69939328.0,37075449.7,1003.8,3899.7,2882.3,4029.4,1829.1,416.9,50579388.1,211225874.2,164404023.5,244260678.6,119568885.1,29307781.8,152.0,10562.8,3253.5,93.0,79.0,0.0,17825.3,42,478,23,121,7311.9,28341.0,23.4,46.7,9.7,105.1,855.7,1973.0,10940.0,131.0,2992.7,11068.7,16.1,9539.4,895.0,930.6,371.8,104.7,1573.5,646.2,2594.6,13950.5,18.6,14836.4,6.3,11.2,8866.2,165546.1,94027.9,62.9,49.6,9.3,2.9,1.1,11.3,25.8,31.3,1.1,75.1,23.1,0.7,7.1,27.7,20.5,28.7,13.0,3.0,67.8,6.4,6.6,2.6,0.7,11.2,4.6,6.1,77.8,14.0,0.1,0.3,0.7,0.9,21.3,78.7,15.3,50389,54165,57038,60619,65369,70295,58270,69948,86447,114133,6.4,5.4,6.2,5.2,2054,1733,3010,2504,321,484,64.5,64.5,13874,20,21,403,11476,1954,1413,5064,6577,48,379,19,374,5931,1133,838,5746,0.2,14.1,2.9,82.7,100,10.2,36.5,47.4,0.3,2.7,0.1,2.7,42.7,8.2,6.0,41.4,0.1
