SPSTTOFC,SPSUTOFC,SPSSTOFC,SPSCTOFC,SPSETOFC,SPSTTOST,SPSUTOST,SPSSTOST,SPSCTOST,SPST00FC,SPST01FC,SPST06FC,SPST11FC,SPST20FC,SPST00ST,SPST01ST,SPST06ST,SPST11ST,SPST20ST,SPSTNOFC,SPSTBAFC,SPSTMSFC,SPSTPHFC,SPSPCOFC,SPSECOFC,SPSPTOFC,SPSRTOPC,SPSRTOFC,SPSBTOPC,SPSBTOFC,SPSXTOFC,SPSATOFC,SPSOTOFC,SPSTINFC,SPSTPIFC,SPSTASFC,SPSTBLFC,SPSTHIFC,SPSTWHFC,SPSTTWFC,SPSTMAFC,SPSTFEFC,SPSXCOFC,SPSTREFC,SPSTVOFC,SPSTBIFC,SPSTCOFC,SPSTGIFC,SPSTSPFC,SPSTOPFC,SPSTURNN,SPSTURND,SPSTURNR,SPSTFTEC,SPSTTENA,SPSTEXPA,SPSAMIFC,SPSTEXPT,SPSTTENT,SPCTSOCS,SPCTSOCC,SPCTSCIS,SPCTSCIC,SPCTMATS,SPCTMATC,SPCTG06S,SPCTG06C,SPCTG05S,SPCTG05C,SPCTG04S,SPCTG04C,SPCTG03S,SPCTG03C,SPCTG02S,SPCTG02C,SPCTG01S,SPCTG01C,SPCTGMES,SPCTGMEC,SPCTGKGS,SPCTGKGC,SPCTFLAS,SPCTFLAC,SPCTENGS,SPCTENGC,SPCTSOCA,SPCTSCIA,SPCTMATA,SPCTGMEA,SPCTGKGA,SPCTG06A,SPCTG05A,SPCTG04A,SPCTG03A,SPCTG02A,SPCTG01A,SPCTFLAA,SPCTENGA,SPSPTOFP,SPSTTOFP,SPSUTOFP,SPSSTOFP,SPSCTOFP,SPSETOFP,SPSXTOFP,SPSAMIFP,SPSTNOFP,SPSTBAFP,SPSTMSFP,SPSTPHFP,SPST00FP,SPST01FP,SPST06FP,SPST11FP,SPST20FP,SPSTREFP,SPSTVOFP,SPSTBIFP,SPSTCOFP,SPSTGIFP,SPSTSPFP,SPSTOPFP,SPSTBLFP,SPSTWHFP,SPSTHIFP,SPSTPIFP,SPSTINFP,SPSTASFP,SPSTTWFP,SPSTMAFP,SPSTFEFP,SPSTKIDR,SPST00SA,SPST01SA,SPST06SA,SPST11SA,SPST20SA,SPSTTOSA,SPSUTOSA,SPSSTOSA,SPSCTOSA,SPSHEXPA,SPSHTENA,SPSLEXPA,SPSLTENA,SPSHEXPT,SPSHTENT,SPSLEXPT,SPSLTENT,SPSHFTEC,SPSLFTEC,SPFEIERP,SPSAINHP,SPETALLC,SPETSPEC,SPETLEPC,SPETECOC,SPETNEDC,SPETGIFC,SPETVOCC,SPETBILC,SPETRSKC,SPETDSLC,SPET504C,SPETGEEC,SPETGPKC,SPETGKNC,SPETG01C,SPETG02C,SPETG03C,SPETG04C,SPETG05C,SPETG06C,SPETG07C,SPETG08C,SPETG09C,SPETG10C,SPETG11C,SPETG12C,SPETHISC,SPETBLAC,SPETWHIC,SPETASIC,SPETPCIC,SPETTWOC,SPETINDC,SPERRAKR,SPERRA1R,SPERRA2R,SPERRA3R,SPERRA4R,SPERRA5R,SPERRA6R,SPERRA7R,SPERRA8R,SPERRA9R,SPERSAKR,SPERSA1R,SPERSA2R,SPERSA3R,SPERSA4R,SPERSA5R,SPERSA6R,SPERSA7R,SPERSA8R,SPERSA9R,SPETSIMC,SPETSINC,SPETSPHC,SPETSBHC,SPETSAUC,SPETSNOC,SPETSINP,SPETSPHP,SPETSBHP,SPETSAUP,SPETSNOP,SPEMALLC,SPEMALLT,SPEMALLP,SAUND18D,SAUND18C,SAUND18R,SPETDISD,SPETDISC,SPETDISP,SPETWHIP,SPETBLAP,SPETHISP,SPETINDP,SPETASIP,SPETPCIP,SPETTWOP,SPETECOP,SPETNEDP,SPETRSKP,SPETLEPP,SPETSPEP,SPETVOCP,SPETBILP,SPETGIFP,SPETDSLP,SPET504P,SPETGEEP,SPETGPKP,SPETGKNP,SPETG01P,SPETG02P,SPETG03P,SPETG04P,SPETG05P,SPETG06P,SPETG07P,SPETG08P,SPETG09P,SPETG10P,SPETG11P,SPETG12P,SA0GR18N,SA0GM18N,SA0GH18N,SA0GE18N,SA0GA18N,SA0GN18N,SB0GR18N,SH0GR18N,SW0GR18N,SI0GR18N,S30GR18N,S40GR18N,S20GR18N,SE0GR18N,SS0GR18N,SL0GR18N,SR0GR18N,SA0GH18P,SA0GN18P,SA0GE18P,SA0GA18P,SA0GR18R,SB0GR18R,SH0GR18R,SW0GR18R,SI0GR18R,S30GR18R,S40GR18R,S20GR18R,SE0GR18R,SS0GR18R,SL0GR18R,SR0GR18R,SA0GM18P
358450.1,72848.5,21812.7,8268.8,74292.4,19400034111,4667328912.9,1722051084.5,854998631.2,24953.3,103762.4,68136,105158.7,56439.7,1178249252,5230428159.7,3596657852.2,5893248901.9,3501449945,4932.1,263991.5,87059.6,2466.8,1074.9,189.4,461380.1,1097,12433,572,4414,183830.1,719502.5,6043.6,1236.1,676.7,6037,37875.6,99261.7,209288.6,4074.5,85138.1,273312,411.6,255885.2,17483,23092.5,9548.1,7164,32449.2,12828,58660.5,355837.8,16.5,385890.1,7.2,11.1,362803.7,4273855.8,2790940.9,2253351,116465,2330805,123519,2332180,130707,293265.8,14407,336019.4,15816.3,324591.5,16914.7,308885.8,16316.2,300235.2,16020.7,298994.3,15870,66901.5,2435.1,301266,15979.1,962837,51059,2671552,160891,19.3,18.9,17.8,27.5,18.9,20.4,21.2,19.2,18.9,18.7,18.8,18.9,16.6,64.1,49.8,10.1,3,1.1,10.3,25.5,50.4,1.4,73.6,24.3,0.7,7,28.9,19,29.3,15.7,71.4,4.9,6.4,2.7,2,9.1,3.6,10.6,58.4,27.7,0.2,0.3,1.7,1.1,23.8,76.2,15.1,47218,50408,52786,56041,62039,54122,64069,78947,103400,6.3,5.4,5.3,4.7,54193,46621,65787,58008,8642,12453,62.7,64.5,5416400,521908,1054596,3283812,2132588,436361,1424391,1066099,2713848,194074,354440,15122,238810,373435,386567,387490,395637,411805,417388,417587,406716,404933,436449,400571,372899,350991,2847629,684349,1484069,242247,8254,129490,20362,1.7,3.1,1.8,1.1,0.5,0.5,0.4,0.6,0.4,7.2,6.2,5.5,2.3,0.9,0.5,0.6,0.5,0.6,0.7,12.7,521908,221426,114118,107604,71373,7387,42.4,21.9,20.6,13.7,1.4,809267,5242975,15.4,2410834,6321,0.3,5551522,75963,1.4,27.4,12.6,52.6,0.4,4.5,0.2,2.4,60.6,39.4,50.1,19.5,9.6,26.3,19.7,8.1,3.6,6.5,0.3,4.4,6.9,7.1,7.2,7.3,7.6,7.7,7.7,7.5,7.5,8.1,7.4,6.9,6.5,347893,5855,3538,16542,272526,49432,43502,173272,107052,1226,15589,528,6724,166956,25962,21359,144805,1,14.2,4.8,78.3,100,12.5,49.8,30.8,0.4,4.5,0.2,1.9,48,7.5,6.1,41.6,1.7
