Region Code,TEA Region,County Number,County Name,gender,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,enrolled_out_of_state,enrolled_out_of_state_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
8,Mt. Pleasant,60,DELTA,Male,41,39,0.95,36,0.88,1,0.02,27,0.66,4,0.1,9,0.22,0,0,13,0.32,1,0.02,5,0.12
8,Mt. Pleasant,80,FRANKLIN,Female,55,55,1,50,0.91,4,0.07,44,0.8,7,0.13,32,0.58,0,0,39,0.71,8,0.15,14,0.26
8,Mt. Pleasant,80,FRANKLIN,Male,70,68,0.97,56,0.8,9,0.13,54,0.77,5,0.07,33,0.47,0,0,38,0.54,1,0.01,11,0.16
8,Mt. Pleasant,112,HOPKINS,Female,236,227,0.96,205,0.87,14,0.06,173,0.73,49,0.21,107,0.45,0,0,156,0.66,23,0.1,60,0.25
8,Mt. Pleasant,112,HOPKINS,Male,204,191,0.94,170,0.83,12,0.06,141,0.69,21,0.1,66,0.32,0,0,87,0.43,10,0.05,34,0.17
8,Mt. Pleasant,139,LAMAR,Female,374,350,0.94,319,0.85,26,0.07,246,0.66,31,0.08,218,0.58,0,0,249,0.67,48,0.13,97,0.26
8,Mt. Pleasant,139,LAMAR,Male,362,344,0.95,297,0.82,32,0.09,231,0.64,40,0.11,140,0.39,0,0,180,0.5,33,0.09,73,0.2
8,Mt. Pleasant,155,MARION,Female,60,52,0.87,51,0.85,2,0.03,38,0.63,10,0.17,22,0.37,0,0,32,0.53,3,0.05,11,0.18
8,Mt. Pleasant,155,MARION,Male,52,48,0.92,44,0.85,4,0.08,34,0.65,4,0.08,15,0.29,0,0,19,0.37,0,0,10,0.19
8,Mt. Pleasant,172,MORRIS,Female,111,108,0.97,100,0.9,8,0.07,84,0.76,15,0.14,65,0.59,0,0,80,0.72,11,0.1,44,0.4
8,Mt. Pleasant,172,MORRIS,Male,88,82,0.93,70,0.8,12,0.14,58,0.66,7,0.08,38,0.43,0,0,45,0.51,7,0.08,12,0.14
8,Mt. Pleasant,194,RED RIVER,Female,110,106,0.96,99,0.9,4,0.04,91,0.83,17,0.16,55,0.5,0,0,72,0.66,4,0.04,32,0.29
8,Mt. Pleasant,194,RED RIVER,Male,99,95,0.96,82,0.83,10,0.1,73,0.74,10,0.1,38,0.38,0,0,48,0.49,5,0.05,13,0.13
8,Mt. Pleasant,225,TITUS,Female,234,224,0.96,211,0.9,6,0.03,192,0.82,27,0.12,134,0.57,0,0,161,0.69,11,0.05,61,0.26
8,Mt. Pleasant,225,TITUS,Male,238,226,0.95,209,0.88,12,0.05,170,0.71,15,0.06,111,0.47,0,0,126,0.53,18,0.08,35,0.15
9,Wichita Falls,5,ARCHER,Female,86,84,0.98,80,0.93,1,0.01,74,0.86,35,0.41,19,0.22,0,0,54,0.63,1,0.01,33,0.38
9,Wichita Falls,5,ARCHER,Male,85,80,0.94,70,0.82,7,0.08,67,0.79,27,0.32,12,0.14,0,0,39,0.46,2,0.02,18,0.21
9,Wichita Falls,12,BAYLOR,Female,27,26,0.96,26,0.96,0,0,23,0.85,6,0.22,13,0.48,0,0,19,0.7,0,0,11,0.41
9,Wichita Falls,12,BAYLOR,Male,27,27,1,26,0.96,1,0.04,19,0.7,6,0.22,8,0.3,0,0,14,0.52,1,0.04,10,0.37
9,Wichita Falls,39,CLAY,Female,80,78,0.98,72,0.9,6,0.08,61,0.76,25,0.31,26,0.33,0,0,51,0.64,6,0.08,24,0.3
9,Wichita Falls,39,CLAY,Male,73,72,0.99,69,0.95,3,0.04,59,0.81,19,0.26,12,0.16,0,0,31,0.43,0,0,14,0.19
9,Wichita Falls,78,FOARD,Female,11,11,1,10,0.91,0,0,10,0.91,4,0.36,4,0.36,0,0,8,0.73,1,0.09,4,0.36
9,Wichita Falls,78,FOARD,Male,16,14,0.88,12,0.75,0,0,11,0.69,1,0.06,4,0.25,0,0,5,0.31,0,0,4,0.25
9,Wichita Falls,99,HARDEMAN,Female,37,35,0.95,34,0.92,1,0.03,29,0.78,7,0.19,14,0.38,0,0,21,0.57,4,0.11,9,0.24
9,Wichita Falls,99,HARDEMAN,Male,29,26,0.9,27,0.93,1,0.03,20,0.69,2,0.07,8,0.28,0,0,10,0.35,0,0,5,0.17
9,Wichita Falls,119,JACK,Female,65,63,0.97,57,0.88,2,0.03,51,0.79,14,0.22,21,0.32,0,0,35,0.54,2,0.03,20,0.31
9,Wichita Falls,119,JACK,Male,67,64,0.96,58,0.87,7,0.1,50,0.75,11,0.16,18,0.27,0,0,29,0.43,1,0.01,12,0.18
9,Wichita Falls,138,KNOX,Female,43,43,1,39,0.91,3,0.07,33,0.77,10,0.23,15,0.35,0,0,25,0.58,1,0.02,8,0.19
9,Wichita Falls,138,KNOX,Male,33,33,1,31,0.94,1,0.03,26,0.79,4,0.12,12,0.36,0,0,16,0.49,1,0.03,4,0.12
9,Wichita Falls,169,MONTAGUE,Female,117,108,0.92,102,0.87,4,0.03,88,0.75,17,0.15,63,0.54,0,0,80,0.68,6,0.05,29,0.25
9,Wichita Falls,169,MONTAGUE,Male,135,126,0.93,112,0.83,10,0.07,90,0.67,21,0.16,31,0.23,0,0,52,0.39,4,0.03,16,0.12
9,Wichita Falls,224,THROCKMORTON,Female,16,16,1,16,1,0,0,16,1,4,0.25,12,0.75,0,0,16,1,0,0,6,0.38
9,Wichita Falls,224,THROCKMORTON,Male,17,17,1,16,0.94,1,0.06,16,0.94,5,0.29,7,0.41,0,0,12,0.71,0,0,6,0.35
9,Wichita Falls,243,WICHITA,Female,832,778,0.94,700,0.84,56,0.07,592,0.71,213,0.26,234,0.28,0,0,447,0.54,29,0.03,206,0.25
9,Wichita Falls,243,WICHITA,Male,892,820,0.92,694,0.78,97,0.11,625,0.7,187,0.21,175,0.2,0,0,362,0.41,24,0.03,133,0.15
9,Wichita Falls,244,WILBARGER,Female,100,97,0.97,88,0.88,3,0.03,71,0.71,14,0.14,43,0.43,0,0,57,0.57,7,0.07,25,0.25
9,Wichita Falls,244,WILBARGER,Male,114,104,0.91,89,0.78,7,0.06,80,0.7,20,0.18,31,0.27,0,0,51,0.45,4,0.04,14,0.12
9,Wichita Falls,252,YOUNG,Female,125,119,0.95,105,0.84,12,0.1,95,0.76,36,0.29,28,0.22,0,0,64,0.51,2,0.02,32,0.26
9,Wichita Falls,252,YOUNG,Male,137,127,0.93,114,0.83,17,0.12,102,0.75,41,0.3,33,0.24,0,0,74,0.54,4,0.03,35,0.26
10,Richardson,43,COLLIN,Female,4107,3865,0.94,3628,0.88,128,0.03,3365,0.82,1060,0.26,1577,0.38,0,0,2637,0.64,188,0.05,1331,0.32
10,Richardson,43,COLLIN,Male,4305,4067,0.95,3697,0.86,260,0.06,3374,0.78,969,0.23,1658,0.39,0,0,2627,0.61,243,0.06,1051,0.24
10,Richardson,57,DALLAS,Female,15758,14733,0.94,12449,0.79,1933,0.12,10889,0.69,2806,0.18,5331,0.34,0,0,8137,0.52,884,0.06,3085,0.2
10,Richardson,57,DALLAS,Male,16070,14714,0.92,11423,0.71,3111,0.19,9918,0.62,2219,0.14,4640,0.29,0,0,6859,0.43,827,0.05,2099,0.13
10,Richardson,70,ELLIS,Female,1124,1060,0.94,965,0.86,82,0.07,889,0.79,224,0.2,530,0.47,0,0,754,0.67,62,0.06,347,0.31
10,Richardson,70,ELLIS,Male,1099,1032,0.94,870,0.79,157,0.14,798,0.73,187,0.17,420,0.38,0,0,607,0.55,51,0.05,239,0.22
10,Richardson,74,FANNIN,Female,216,204,0.94,183,0.85,11,0.05,158,0.73,25,0.12,84,0.39,0,0,109,0.51,9,0.04,50,0.23
10,Richardson,74,FANNIN,Male,203,190,0.94,185,0.91,6,0.03,158,0.78,23,0.11,69,0.34,0,0,92,0.45,7,0.03,33,0.16
10,Richardson,91,GRAYSON,Female,859,812,0.95,731,0.85,42,0.05,626,0.73,127,0.15,399,0.46,0,0,526,0.61,68,0.08,219,0.26
10,Richardson,91,GRAYSON,Male,866,817,0.94,721,0.83,68,0.08,600,0.69,97,0.11,359,0.42,0,0,456,0.53,44,0.05,148,0.17
10,Richardson,116,HUNT,Female,554,531,0.96,449,0.81,71,0.13,392,0.71,91,0.16,215,0.39,0,0,306,0.55,26,0.05,127,0.23
10,Richardson,116,HUNT,Male,587,556,0.95,446,0.76,94,0.16,405,0.69,93,0.16,153,0.26,0,0,246,0.42,18,0.03,73,0.12
10,Richardson,129,KAUFMAN,Female,752,696,0.93,622,0.83,63,0.08,578,0.77,132,0.18,329,0.44,0,0,461,0.61,39,0.05,196,0.26
10,Richardson,129,KAUFMAN,Male,750,702,0.94,578,0.77,99,0.13,544,0.73,90,0.12,272,0.36,0,0,362,0.48,25,0.03,117,0.16
10,Richardson,199,ROCKWALL,Female,489,468,0.96,444,0.91,17,0.03,403,0.82,149,0.31,178,0.36,0,0,327,0.67,19,0.04,163,0.33
10,Richardson,199,ROCKWALL,Male,560,535,0.96,489,0.87,31,0.06,439,0.78,142,0.25,214,0.38,0,0,356,0.64,30,0.05,140,0.25
10,Richardson,234,VAN ZANDT,Female,199,182,0.92,163,0.82,16,0.08,152,0.76,36,0.18,87,0.44,0,0,123,0.62,10,0.05,53,0.27
10,Richardson,234,VAN ZANDT,Male,173,160,0.93,128,0.74,28,0.16,120,0.69,20,0.12,60,0.35,0,0,80,0.46,13,0.08,31,0.18
11,Fort Worth,49,COOKE,Female,241,224,0.93,205,0.85,7,0.03,163,0.68,40,0.17,104,0.43,0,0,144,0.6,19,0.08,68,0.28
11,Fort Worth,49,COOKE,Male,245,231,0.94,199,0.81,21,0.09,169,0.69,20,0.08,88,0.36,0,0,108,0.44,2,0.01,41,0.17
11,Fort Worth,61,DENTON,Female,3189,3018,0.95,2616,0.82,333,0.1,2480,0.78,824,0.26,1150,0.36,0,0,1974,0.62,160,0.05,967,0.3
11,Fort Worth,61,DENTON,Male,3222,3020,0.94,2464,0.77,514,0.16,2353,0.73,660,0.21,1110,0.35,0,0,1770,0.55,167,0.05,661,0.21
11,Fort Worth,72,ERATH,Female,218,207,0.95,183,0.84,17,0.08,167,0.77,79,0.36,45,0.21,0,0,124,0.57,5,0.02,66,0.3
11,Fort Worth,72,ERATH,Male,227,215,0.95,184,0.81,28,0.12,174,0.77,75,0.33,36,0.16,0,0,111,0.49,2,0.01,46,0.2
11,Fort Worth,111,HOOD,Female,287,269,0.94,257,0.9,7,0.02,209,0.73,75,0.26,92,0.32,0,0,167,0.58,12,0.04,74,0.26
11,Fort Worth,111,HOOD,Male,295,271,0.92,241,0.82,29,0.1,212,0.72,54,0.18,93,0.32,0,0,147,0.5,9,0.03,45,0.15
11,Fort Worth,126,JOHNSON,Female,1023,961,0.94,846,0.83,89,0.09,718,0.7,183,0.18,389,0.38,0,0,572,0.56,55,0.05,243,0.24
11,Fort Worth,126,JOHNSON,Male,1104,1019,0.92,862,0.78,147,0.13,754,0.68,153,0.14,395,0.36,0,0,548,0.5,58,0.05,194,0.18
11,Fort Worth,182,PALO PINTO,Female,211,201,0.95,191,0.91,8,0.04,158,0.75,41,0.19,75,0.36,0,0,116,0.55,10,0.05,57,0.27
11,Fort Worth,182,PALO PINTO,Male,211,204,0.97,169,0.8,24,0.11,132,0.63,26,0.12,53,0.25,0,0,79,0.37,9,0.04,30,0.14
11,Fort Worth,184,PARKER,Female,718,686,0.96,635,0.88,32,0.04,528,0.74,143,0.2,307,0.43,0,0,450,0.63,36,0.05,221,0.31
11,Fort Worth,184,PARKER,Male,723,688,0.95,628,0.87,64,0.09,533,0.74,114,0.16,289,0.4,0,0,403,0.56,34,0.05,163,0.23
11,Fort Worth,213,SOMERVELL,Female,70,69,0.99,66,0.94,1,0.01,58,0.83,20,0.29,25,0.36,0,0,45,0.64,6,0.09,19,0.27
11,Fort Worth,213,SOMERVELL,Male,63,62,0.98,60,0.95,2,0.03,53,0.84,23,0.37,14,0.22,0,0,37,0.59,1,0.02,11,0.18
11,Fort Worth,220,TARRANT,Female,10943,10246,0.94,8777,0.8,1197,0.11,7686,0.7,2440,0.22,3847,0.35,0,0,6287,0.58,659,0.06,2651,0.24
11,Fort Worth,220,TARRANT,Male,11335,10533,0.93,8503,0.75,1782,0.16,7497,0.66,1961,0.17,3721,0.33,0,0,5682,0.5,624,0.06,1812,0.16
11,Fort Worth,249,WISE,Female,339,320,0.94,298,0.88,11,0.03,241,0.71,64,0.19,132,0.39,0,0,196,0.58,27,0.08,103,0.3
11,Fort Worth,249,WISE,Male,377,357,0.95,329,0.87,20,0.05,298,0.79,69,0.18,123,0.33,0,0,192,0.51,16,0.04,63,0.17
12,Waco,14,BELL,Female,1856,1668,0.9,1348,0.73,216,0.12,1201,0.65,338,0.18,703,0.38,0,0,1041,0.56,140,0.08,406,0.22
12,Waco,14,BELL,Male,2100,1860,0.89,1428,0.68,351,0.17,1316,0.63,294,0.14,710,0.34,0,0,1004,0.48,137,0.07,286,0.14
12,Waco,18,BOSQUE,Female,139,131,0.94,122,0.88,5,0.04,101,0.73,26,0.19,58,0.42,0,0,84,0.6,4,0.03,42,0.3
12,Waco,18,BOSQUE,Male,147,142,0.97,132,0.9,6,0.04,120,0.82,31,0.21,54,0.37,0,0,85,0.58,7,0.05,31,0.21
12,Waco,50,CORYELL,Female,415,378,0.91,310,0.75,46,0.11,279,0.67,71,0.17,157,0.38,0,0,228,0.55,24,0.06,85,0.21
12,Waco,50,CORYELL,Male,375,334,0.89,260,0.69,53,0.14,254,0.68,45,0.12,127,0.34,0,0,172,0.46,15,0.04,38,0.1
12,Waco,73,FALLS,Female,117,113,0.97,94,0.8,14,0.12,82,0.7,15,0.13,61,0.52,0,0,76,0.65,7,0.06,22,0.19
12,Waco,73,FALLS,Male,126,116,0.92,103,0.82,15,0.12,88,0.7,18,0.14,49,0.39,0,0,67,0.53,10,0.08,22,0.18
12,Waco,81,FREESTONE,Female,112,106,0.95,98,0.88,6,0.05,97,0.87,28,0.25,59,0.53,0,0,87,0.78,4,0.04,41,0.37
12,Waco,81,FREESTONE,Male,151,145,0.96,130,0.86,12,0.08,122,0.81,29,0.19,51,0.34,0,0,80,0.53,4,0.03,32,0.21
12,Waco,97,HAMILTON,Female,67,64,0.96,63,0.94,2,0.03,56,0.84,27,0.4,17,0.25,0,0,44,0.66,3,0.04,18,0.27
12,Waco,97,HAMILTON,Male,65,60,0.92,56,0.86,2,0.03,53,0.82,17,0.26,12,0.19,0,0,29,0.45,1,0.02,11,0.17
12,Waco,109,HILL,Female,200,189,0.95,176,0.88,12,0.06,147,0.74,33,0.17,94,0.47,0,0,127,0.64,14,0.07,51,0.26
12,Waco,109,HILL,Male,279,253,0.91,229,0.82,29,0.1,208,0.75,32,0.12,121,0.43,0,0,153,0.55,14,0.05,49,0.18
12,Waco,141,LAMPASAS,Female,144,131,0.91,123,0.85,8,0.06,109,0.76,35,0.24,56,0.39,0,0,91,0.63,6,0.04,36,0.25
12,Waco,141,LAMPASAS,Male,154,144,0.94,129,0.84,12,0.08,117,0.76,16,0.1,58,0.38,0,0,74,0.48,2,0.01,15,0.1
12,Waco,147,LIMESTONE,Female,151,139,0.92,121,0.8,12,0.08,94,0.62,25,0.17,71,0.47,0,0,96,0.64,17,0.11,34,0.23
12,Waco,147,LIMESTONE,Male,174,159,0.91,132,0.76,25,0.14,119,0.68,15,0.09,74,0.43,0,0,89,0.51,9,0.05,28,0.16
12,Waco,161,MCLENNAN,Female,1481,1392,0.94,1236,0.84,119,0.08,1090,0.74,237,0.16,793,0.54,0,0,1030,0.7,119,0.08,411,0.28
12,Waco,161,MCLENNAN,Male,1518,1386,0.91,1191,0.79,205,0.14,1059,0.7,221,0.15,694,0.46,0,0,915,0.6,99,0.07,338,0.22
12,Waco,167,MILLS,Female,40,38,0.95,33,0.83,2,0.05,30,0.75,11,0.28,14,0.35,0,0,25,0.63,3,0.08,11,0.28
12,Waco,167,MILLS,Male,44,39,0.89,34,0.77,4,0.09,24,0.55,7,0.16,8,0.18,0,0,15,0.34,1,0.02,5,0.11
12,Waco,175,NAVARRO,Female,363,341,0.94,300,0.83,37,0.1,255,0.7,39,0.11,206,0.57,0,0,245,0.68,46,0.13,102,0.28
12,Waco,175,NAVARRO,Male,365,343,0.94,294,0.81,38,0.1,248,0.68,23,0.06,179,0.49,0,0,202,0.55,23,0.06,75,0.21
13,Austin,11,BASTROP,Female,462,423,0.92,392,0.85,34,0.07,334,0.72,95,0.21,153,0.33,0,0,248,0.54,24,0.05,89,0.19
13,Austin,11,BASTROP,Male,523,492,0.94,411,0.79,74,0.14,361,0.69,83,0.16,131,0.25,0,0,214,0.41,17,0.03,48,0.09
13,Austin,14,BELL,Female,18,18,1,17,0.94,0,0,16,0.89,2,0.11,6,0.33,0,0,8,0.44,0,0,1,0.06
13,Austin,14,BELL,Male,16,16,1,16,1,0,0,12,0.75,4,0.25,3,0.19,0,0,7,0.44,0,0,2,0.13
13,Austin,16,BLANCO,Female,74,70,0.95,62,0.84,5,0.07,54,0.73,21,0.28,27,0.37,0,0,48,0.65,8,0.11,19,0.26
13,Austin,16,BLANCO,Male,50,49,0.98,46,0.92,2,0.04,44,0.88,14,0.28,15,0.3,0,0,29,0.58,1,0.02,9,0.18
13,Austin,27,BURNET,Female,264,249,0.94,218,0.83,25,0.09,201,0.76,70,0.27,77,0.29,0,0,147,0.56,11,0.04,59,0.22
13,Austin,27,BURNET,Male,248,237,0.96,204,0.82,27,0.11,193,0.78,51,0.21,63,0.25,0,0,114,0.46,4,0.02,42,0.17
13,Austin,28,CALDWELL,Female,245,235,0.96,212,0.87,13,0.05,173,0.71,47,0.19,58,0.24,0,0,105,0.43,8,0.03,30,0.12
13,Austin,28,CALDWELL,Male,256,237,0.93,200,0.78,31,0.12,184,0.72,40,0.16,54,0.21,0,0,94,0.37,5,0.02,22,0.09
13,Austin,46,COMAL,Female,732,670,0.92,601,0.82,70,0.1,560,0.77,227,0.31,200,0.27,0,0,427,0.58,33,0.05,210,0.29
13,Austin,46,COMAL,Male,751,691,0.92,613,0.82,90,0.12,587,0.78,220,0.29,189,0.25,0,0,409,0.55,33,0.04,169,0.23
13,Austin,75,FAYETTE,Female,120,119,0.99,108,0.9,6,0.05,102,0.85,30,0.25,50,0.42,0,0,80,0.67,4,0.03,48,0.4
13,Austin,75,FAYETTE,Male,155,149,0.96,133,0.86,14,0.09,123,0.79,26,0.17,62,0.4,0,0,88,0.57,6,0.04,44,0.28
13,Austin,86,GILLESPIE,Female,134,125,0.93,122,0.91,1,0.01,109,0.81,62,0.46,22,0.16,0,0,84,0.63,3,0.02,44,0.33
13,Austin,86,GILLESPIE,Male,135,129,0.96,122,0.9,3,0.02,114,0.84,40,0.3,23,0.17,0,0,63,0.47,1,0.01,30,0.22
13,Austin,89,GONZALES,Female,128,116,0.91,102,0.8,12,0.09,86,0.67,13,0.1,42,0.33,0,0,55,0.43,9,0.07,18,0.14
13,Austin,89,GONZALES,Male,174,160,0.92,125,0.72,34,0.2,115,0.66,25,0.14,30,0.17,0,0,55,0.32,2,0.01,17,0.1
13,Austin,94,GUADALUPE,Female,686,646,0.94,554,0.81,77,0.11,513,0.75,167,0.24,188,0.27,0,0,355,0.52,27,0.04,162,0.24
13,Austin,94,GUADALUPE,Male,683,632,0.93,491,0.72,127,0.19,479,0.7,146,0.21,153,0.22,0,0,299,0.44,22,0.03,116,0.17
13,Austin,105,HAYS,Female,800,762,0.95,678,0.85,82,0.1,606,0.76,254,0.32,215,0.27,0,0,469,0.59,40,0.05,186,0.23
13,Austin,105,HAYS,Male,793,758,0.96,630,0.79,121,0.15,585,0.74,194,0.25,211,0.27,0,0,405,0.51,22,0.03,121,0.15
13,Austin,130,KENDALL,Female,38,36,0.95,33,0.87,3,0.08,32,0.84,13,0.34,11,0.29,0,0,24,0.63,2,0.05,15,0.4
13,Austin,130,KENDALL,Male,49,47,0.96,38,0.78,7,0.14,37,0.76,10,0.2,7,0.14,0,0,17,0.35,2,0.04,7,0.14
13,Austin,144,LEE,Female,102,95,0.93,89,0.87,6,0.06,84,0.82,24,0.24,42,0.41,0,0,66,0.65,3,0.03,29,0.28
13,Austin,144,LEE,Male,104,94,0.9,79,0.76,18,0.17,82,0.79,17,0.16,41,0.39,0,0,58,0.56,2,0.02,19,0.18
13,Austin,150,LLANO,Female,72,70,0.97,64,0.89,4,0.06,52,0.72,23,0.32,17,0.24,0,0,40,0.56,3,0.04,22,0.31
13,Austin,150,LLANO,Male,77,74,0.96,63,0.82,10,0.13,58,0.75,22,0.29,17,0.22,0,0,39,0.51,3,0.04,17,0.22
13,Austin,166,MILAM,Female,20,19,0.95,18,0.9,1,0.05,16,0.8,5,0.25,7,0.35,0,0,12,0.6,1,0.05,8,0.4
13,Austin,166,MILAM,Male,26,25,0.96,24,0.92,1,0.04,24,0.92,6,0.23,12,0.46,0,0,18,0.69,0,0,7,0.27
13,Austin,227,TRAVIS,Female,4374,4093,0.94,3443,0.79,520,0.12,3027,0.69,1105,0.25,1278,0.29,0,0,2383,0.55,259,0.06,999,0.23
13,Austin,227,TRAVIS,Male,4632,4271,0.92,3413,0.74,732,0.16,3028,0.65,953,0.21,1256,0.27,0,0,2209,0.48,240,0.05,753,0.16
13,Austin,246,WILLIAMSON,Female,2716,2596,0.96,2356,0.87,167,0.06,2154,0.79,875,0.32,881,0.32,0,0,1756,0.65,138,0.05,886,0.33
13,Austin,246,WILLIAMSON,Male,2820,2702,0.96,2413,0.86,231,0.08,2217,0.79,810,0.29,930,0.33,0,0,1740,0.62,117,0.04,699,0.25
14,Abilene,30,CALLAHAN,Female,114,105,0.92,93,0.82,8,0.07,82,0.72,33,0.29,38,0.33,0,0,71,0.62,6,0.05,35,0.31
14,Abilene,30,CALLAHAN,Male,106,100,0.94,91,0.86,6,0.06,83,0.78,17,0.16,33,0.31,0,0,50,0.47,3,0.03,20,0.19
14,Abilene,47,COMANCHE,Female,93,91,0.98,82,0.88,5,0.05,75,0.81,36,0.39,24,0.26,0,0,60,0.65,0,0,38,0.41
14,Abilene,47,COMANCHE,Male,104,99,0.95,82,0.79,17,0.16,75,0.72,17,0.16,30,0.29,0,0,47,0.45,1,0.01,20,0.19
14,Abilene,67,EASTLAND,Female,116,111,0.96,99,0.85,11,0.09,89,0.77,19,0.16,55,0.47,0,0,74,0.64,5,0.04,38,0.33
14,Abilene,67,EASTLAND,Male,132,123,0.93,107,0.81,11,0.08,102,0.77,14,0.11,53,0.4,0,0,67,0.51,3,0.02,23,0.17
14,Abilene,76,FISHER,Female,19,19,1,19,1,0,0,17,0.9,1,0.05,12,0.63,0,0,13,0.68,0,0,6,0.32
14,Abilene,76,FISHER,Male,29,29,1,29,1,0,0,25,0.86,4,0.14,12,0.41,0,0,16,0.55,0,0,8,0.28
14,Abilene,104,HASKELL,Female,47,44,0.94,41,0.87,2,0.04,38,0.81,10,0.21,13,0.28,0,0,23,0.49,2,0.04,6,0.13
14,Abilene,104,HASKELL,Male,40,38,0.95,37,0.93,1,0.03,34,0.85,12,0.3,16,0.4,0,0,28,0.7,1,0.03,10,0.25
14,Abilene,127,JONES,Female,107,106,0.99,96,0.9,6,0.06,80,0.75,33,0.31,27,0.25,0,0,60,0.56,3,0.03,22,0.21
14,Abilene,127,JONES,Male,107,103,0.96,94,0.88,9,0.08,80,0.75,19,0.18,31,0.29,0,0,50,0.47,3,0.03,16,0.15
14,Abilene,168,MITCHELL,Female,54,50,0.93,47,0.87,3,0.06,40,0.74,9,0.17,21,0.39,0,0,30,0.56,4,0.07,5,0.09
14,Abilene,168,MITCHELL,Male,57,52,0.91,51,0.9,2,0.04,47,0.83,10,0.18,21,0.37,0,0,31,0.54,0,0,8,0.14
14,Abilene,177,NOLAN,Female,109,105,0.96,93,0.85,10,0.09,76,0.7,29,0.27,30,0.28,0,0,59,0.54,5,0.05,28,0.26
14,Abilene,177,NOLAN,Male,116,111,0.96,89,0.77,17,0.15,80,0.69,32,0.28,28,0.24,0,0,60,0.52,2,0.02,26,0.22
14,Abilene,208,SCURRY,Female,89,87,0.98,81,0.91,3,0.03,67,0.75,10,0.11,47,0.53,0,0,57,0.64,3,0.03,27,0.3
14,Abilene,208,SCURRY,Male,109,101,0.93,93,0.85,11,0.1,74,0.68,16,0.15,38,0.35,0,0,54,0.5,2,0.02,28,0.26
14,Abilene,209,SHACKELFORD,Female,24,24,1,24,1,0,0,22,0.92,11,0.46,9,0.38,0,0,20,0.83,0,0,9,0.38
14,Abilene,209,SHACKELFORD,Male,40,40,1,35,0.88,2,0.05,28,0.7,10,0.25,9,0.23,0,0,19,0.48,1,0.03,8,0.2
14,Abilene,215,STEPHENS,Female,56,54,0.96,49,0.88,4,0.07,39,0.7,7,0.13,14,0.25,0,0,21,0.38,2,0.04,12,0.21
14,Abilene,215,STEPHENS,Male,66,60,0.91,50,0.76,9,0.14,40,0.61,8,0.12,17,0.26,0,0,25,0.38,1,0.02,7,0.11
14,Abilene,217,STONEWALL,Female,9,9,1,9,1,0,0,8,0.89,1,0.11,6,0.67,0,0,7,0.78,0,0,4,0.44
14,Abilene,217,STONEWALL,Male,11,11,1,11,1,0,0,10,0.91,4,0.36,4,0.36,0,0,8,0.73,0,0,3,0.27
14,Abilene,221,TAYLOR,Female,833,770,0.92,664,0.8,72,0.09,598,0.72,245,0.29,241,0.29,0,0,486,0.58,32,0.04,241,0.29
14,Abilene,221,TAYLOR,Male,922,827,0.9,668,0.73,139,0.15,591,0.64,216,0.23,213,0.23,0,0,429,0.47,40,0.04,192,0.21
15,San Angelo,25,BROWN,Female,250,238,0.95,214,0.86,18,0.07,172,0.69,71,0.28,68,0.27,0,0,139,0.56,19,0.08,61,0.24
15,San Angelo,25,BROWN,Male,278,259,0.93,228,0.82,28,0.1,198,0.71,79,0.28,53,0.19,0,0,132,0.48,7,0.03,53,0.19
15,San Angelo,41,COKE,Female,23,23,1,23,1,0,0,22,0.96,7,0.3,11,0.48,0,0,18,0.78,1,0.04,9,0.39
15,San Angelo,41,COKE,Male,29,28,0.97,29,1,0,0,22,0.76,8,0.28,6,0.21,0,0,14,0.48,0,0,7,0.24
15,San Angelo,42,COLEMAN,Female,58,56,0.97,50,0.86,3,0.05,41,0.71,27,0.47,11,0.19,0,0,38,0.66,4,0.07,13,0.22
15,San Angelo,42,COLEMAN,Male,63,59,0.94,50,0.79,6,0.1,48,0.76,17,0.27,16,0.25,0,0,33,0.52,1,0.02,8,0.13
15,San Angelo,48,CONCHO,Female,19,16,0.84,16,0.84,2,0.11,14,0.74,9,0.47,1,0.05,0,0,10,0.53,0,0,4,0.21
15,San Angelo,48,CONCHO,Male,19,16,0.84,14,0.74,3,0.16,13,0.68,5,0.26,3,0.16,0,0,8,0.42,0,0,4,0.21
15,San Angelo,53,CROCKETT,Female,30,27,0.9,28,0.93,1,0.03,27,0.9,7,0.23,8,0.27,0,0,15,0.5,0,0,10,0.33
15,San Angelo,53,CROCKETT,Male,32,27,0.84,27,0.84,2,0.06,22,0.69,4,0.13,6,0.19,0,0,10,0.31,0,0,4,0.13
15,San Angelo,69,EDWARDS,Female,23,21,0.91,20,0.87,1,0.04,17,0.74,6,0.26,9,0.39,0,0,15,0.65,2,0.09,6,0.26
15,San Angelo,69,EDWARDS,Male,36,34,0.94,31,0.86,3,0.08,27,0.75,7,0.19,14,0.39,0,0,21,0.58,0,0,9,0.25
15,San Angelo,118,IRION,Female,11,11,1,11,1,0,0,10,0.91,8,0.73,2,0.18,0,0,10,0.91,0,0,5,0.46
