Region Code,TEA Region,County Number,County Name,ethnicity,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,enrolled_out_of_state,enrolled_out_of_state_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
2,Corpus Christi,205,SAN PATRICIO,Hispanic,651,613,0.94,512,0.79,92,0.14,442,0.68,108,0.17,164,0.25,0,0.00,272,0.42,23,0.04,72,0.11
2,Corpus Christi,205,SAN PATRICIO,White,445,401,0.90,347,0.78,35,0.08,313,0.70,125,0.28,100,0.23,0,0.00,225,0.51,17,0.04,93,0.21
2,Corpus Christi,205,SAN PATRICIO,Others,18,17,0.94,12,0.67,2,0.11,11,0.61,4,0.22,1,0.06,0,0.00,5,0.28,0,0.00,1,0.06
3,Victoria,29,CALHOUN,African American,8,7,0.88,7,0.88,0,0.00,7,0.88,2,0.25,3,0.38,0,0.00,5,0.63,0,0.00,2,0.25
3,Victoria,29,CALHOUN,Hispanic,162,154,0.95,135,0.83,16,0.10,107,0.66,8,0.05,51,0.32,0,0.00,59,0.36,7,0.04,15,0.09
3,Victoria,29,CALHOUN,White,118,112,0.95,109,0.92,3,0.03,100,0.85,25,0.21,52,0.44,0,0.00,77,0.65,6,0.05,33,0.28
3,Victoria,29,CALHOUN,Others,14,14,1.00,14,1.00,0,0.00,13,0.93,9,0.64,4,0.29,0,0.00,13,0.93,1,0.07,9,0.64
3,Victoria,45,COLORADO,Hispanic,96,86,0.90,73,0.76,12,0.13,68,0.71,5,0.05,32,0.33,0,0.00,37,0.39,3,0.03,9,0.09
3,Victoria,45,COLORADO,White,152,145,0.95,134,0.88,10,0.07,127,0.84,31,0.20,74,0.49,0,0.00,105,0.69,4,0.03,56,0.37
3,Victoria,45,COLORADO,Other Ethnicities,48,46,0.96,45,0.94,2,0.04,37,0.77,6,0.13,17,0.35,0,0.00,23,0.48,2,0.04,6,0.13
3,Victoria,62,DE WITT,African American,37,37,1.00,30,0.81,4,0.11,22,0.60,4,0.11,10,0.27,0,0.00,14,0.38,0,0.00,2,0.05
3,Victoria,62,DE WITT,Hispanic,117,109,0.93,88,0.75,25,0.21,75,0.64,12,0.10,25,0.21,0,0.00,37,0.32,2,0.02,14,0.12
3,Victoria,62,DE WITT,White,197,189,0.96,169,0.86,19,0.10,146,0.74,58,0.29,66,0.34,0,0.00,124,0.63,7,0.04,69,0.35
3,Victoria,88,GOLIAD,African American,8,8,1.00,5,0.63,3,0.38,7,0.88,3,0.38,5,0.63,0,0.00,8,1.00,1,0.13,1,0.13
3,Victoria,88,GOLIAD,Hispanic,47,47,1.00,32,0.68,11,0.23,33,0.70,1,0.02,15,0.32,0,0.00,16,0.34,0,0.00,1,0.02
3,Victoria,88,GOLIAD,Other Ethnicities,61,58,0.95,48,0.79,10,0.16,54,0.89,15,0.25,30,0.49,0,0.00,45,0.74,5,0.08,19,0.31
3,Victoria,120,JACKSON,Hispanic,67,64,0.96,57,0.85,5,0.07,42,0.63,2,0.03,22,0.33,0,0.00,24,0.36,1,0.01,8,0.12
3,Victoria,120,JACKSON,White,149,146,0.98,140,0.94,2,0.01,129,0.87,36,0.24,66,0.44,0,0.00,102,0.69,2,0.01,51,0.34
3,Victoria,120,JACKSON,Other Ethnicities,15,14,0.93,14,0.93,0,0.00,13,0.87,2,0.13,5,0.33,0,0.00,7,0.47,0,0.00,1,0.07
3,Victoria,128,KARNES,Hispanic,118,115,0.98,101,0.86,7,0.06,91,0.77,8,0.07,34,0.29,0,0.00,42,0.36,1,0.01,10,0.08
3,Victoria,128,KARNES,Other Ethnicities,77,77,1.00,73,0.95,2,0.03,73,0.95,28,0.36,32,0.42,0,0.00,60,0.78,1,0.01,32,0.42
3,Victoria,143,LAVACA,African American,22,20,0.91,18,0.82,3,0.14,15,0.68,4,0.18,5,0.23,0,0.00,9,0.41,1,0.05,1,0.05
3,Victoria,143,LAVACA,Hispanic,15,15,1.00,14,0.93,0,0.00,11,0.73,1,0.07,4,0.27,0,0.00,5,0.33,0,0.00,4,0.27
3,Victoria,143,LAVACA,White,143,139,0.97,132,0.92,3,0.02,124,0.87,35,0.25,65,0.46,0,0.00,100,0.70,3,0.02,62,0.43
3,Victoria,158,MATAGORDA,African American,103,102,0.99,77,0.75,17,0.17,69,0.67,20,0.19,30,0.29,0,0.00,50,0.49,4,0.04,13,0.13
3,Victoria,158,MATAGORDA,Hispanic,243,227,0.93,175,0.72,48,0.20,163,0.67,16,0.07,81,0.33,0,0.00,97,0.40,5,0.02,33,0.14
3,Victoria,158,MATAGORDA,White,256,243,0.95,222,0.87,12,0.05,193,0.75,45,0.18,117,0.46,0,0.00,162,0.63,14,0.05,82,0.32
3,Victoria,158,MATAGORDA,Others,16,16,1.00,15,0.94,1,0.06,15,0.94,5,0.31,8,0.50,0,0.00,13,0.81,0,0.00,7,0.44
3,Victoria,196,REFUGIO,Hispanic,64,60,0.94,44,0.69,13,0.20,48,0.75,7,0.11,22,0.34,0,0.00,29,0.45,0,0.00,8,0.13
3,Victoria,196,REFUGIO,White,51,48,0.94,42,0.82,6,0.12,42,0.82,15,0.29,20,0.39,0,0.00,35,0.69,2,0.04,18,0.35
3,Victoria,196,REFUGIO,Other Ethnicities,11,11,1.00,10,0.91,1,0.09,11,1.00,2,0.18,5,0.46,0,0.00,7,0.64,0,0.00,0,0.00
3,Victoria,235,VICTORIA,African American,94,90,0.96,60,0.64,27,0.29,50,0.53,16,0.17,31,0.33,0,0.00,47,0.50,6,0.06,15,0.16
3,Victoria,235,VICTORIA,Hispanic,618,570,0.92,382,0.62,174,0.28,294,0.48,39,0.06,184,0.30,0,0.00,223,0.36,51,0.08,56,0.09
3,Victoria,235,VICTORIA,White,451,412,0.91,353,0.78,55,0.12,320,0.71,90,0.20,191,0.42,0,0.00,281,0.62,42,0.09,121,0.27
3,Victoria,235,VICTORIA,Others,18,15,0.83,12,0.67,2,0.11,9,0.50,4,0.22,4,0.22,0,0.00,8,0.44,3,0.17,6,0.33
3,Victoria,241,WHARTON,Hispanic,289,278,0.96,243,0.84,29,0.10,193,0.67,10,0.03,112,0.39,0,0.00,122,0.42,11,0.04,40,0.14
3,Victoria,241,WHARTON,White,263,254,0.97,244,0.93,7,0.03,217,0.83,49,0.19,135,0.51,0,0.00,184,0.70,13,0.05,117,0.45
3,Victoria,241,WHARTON,Other Ethnicities,131,125,0.95,111,0.85,14,0.11,95,0.73,13,0.10,60,0.46,0,0.00,73,0.56,8,0.06,21,0.16
4,Houston,20,BRAZORIA,African American,443,431,0.97,382,0.86,45,0.10,331,0.75,133,0.30,150,0.34,0,0.00,283,0.64,32,0.07,90,0.20
4,Houston,20,BRAZORIA,Hispanic,1130,1088,0.96,884,0.78,173,0.15,769,0.68,83,0.07,457,0.40,0,0.00,540,0.48,58,0.05,193,0.17
4,Houston,20,BRAZORIA,White,2317,2203,0.95,1979,0.85,172,0.07,1785,0.77,464,0.20,1024,0.44,0,0.00,1488,0.64,125,0.05,677,0.29
4,Houston,20,BRAZORIA,Others,123,120,0.98,111,0.90,4,0.03,102,0.83,41,0.33,37,0.30,0,0.00,78,0.63,3,0.02,46,0.37
4,Houston,36,CHAMBERS,Hispanic,68,65,0.96,55,0.81,6,0.09,42,0.62,4,0.06,23,0.34,0,0.00,27,0.40,4,0.06,10,0.15
4,Houston,36,CHAMBERS,White,314,300,0.96,267,0.85,25,0.08,238,0.76,61,0.19,144,0.46,0,0.00,205,0.65,15,0.05,83,0.26
4,Houston,36,CHAMBERS,Other Ethnicities,34,33,0.97,30,0.88,3,0.09,24,0.71,9,0.27,12,0.35,0,0.00,21,0.62,3,0.09,7,0.21
4,Houston,79,FORT BEND,African American,1823,1726,0.95,1492,0.82,235,0.13,1325,0.73,580,0.32,565,0.31,0,0.00,1145,0.63,142,0.08,346,0.19
4,Houston,79,FORT BEND,Hispanic,1669,1557,0.93,1217,0.73,327,0.20,1033,0.62,198,0.12,542,0.33,0,0.00,740,0.44,110,0.07,237,0.14
4,Houston,79,FORT BEND,White,2370,2228,0.94,2069,0.87,128,0.05,1921,0.81,878,0.37,852,0.36,0,0.00,1730,0.73,154,0.07,973,0.41
4,Houston,79,FORT BEND,Others,952,905,0.95,864,0.91,34,0.04,847,0.89,506,0.53,227,0.24,0,0.00,733,0.77,37,0.04,482,0.51
4,Houston,84,GALVESTON,African American,860,818,0.95,653,0.76,151,0.18,512,0.60,169,0.20,308,0.36,0,0.00,477,0.56,96,0.11,122,0.14
4,Houston,84,GALVESTON,Hispanic,1061,989,0.93,747,0.70,207,0.20,638,0.60,111,0.11,404,0.38,0,0.00,515,0.49,91,0.09,172,0.16
4,Houston,84,GALVESTON,White,3304,3098,0.94,2657,0.80,364,0.11,2438,0.74,853,0.26,1397,0.42,0,0.00,2250,0.68,271,0.08,1141,0.35
4,Houston,84,GALVESTON,Others,294,276,0.94,256,0.87,13,0.04,242,0.82,122,0.42,83,0.28,0,0.00,205,0.70,21,0.07,139,0.47
4,Houston,101,HARRIS,African American,11885,11027,0.93,8628,0.73,2243,0.19,7231,0.61,2708,0.23,3433,0.29,0,0.00,6141,0.52,1109,0.09,1491,0.13
4,Houston,101,HARRIS,Hispanic,21333,19880,0.93,14679,0.69,4621,0.22,12594,0.59,1966,0.09,6381,0.30,0,0.00,8347,0.39,1174,0.06,2477,0.12
4,Houston,101,HARRIS,White,15687,14830,0.95,13305,0.85,1204,0.08,12256,0.78,4414,0.28,5935,0.38,0,0.00,10349,0.66,956,0.06,5020,0.32
4,Houston,101,HARRIS,Others,2419,2305,0.95,2134,0.88,132,0.05,2050,0.85,990,0.41,718,0.30,0,0.00,1708,0.71,101,0.04,985,0.41
4,Houston,146,LIBERTY,Hispanic,168,148,0.88,117,0.70,33,0.20,92,0.55,12,0.07,37,0.22,0,0.00,49,0.29,6,0.04,16,0.10
4,Houston,146,LIBERTY,White,834,762,0.91,613,0.74,125,0.15,555,0.67,113,0.14,274,0.33,0,0.00,387,0.46,42,0.05,130,0.16
4,Houston,146,LIBERTY,Other Ethnicities,140,130,0.93,109,0.78,22,0.16,91,0.65,30,0.21,57,0.41,0,0.00,87,0.62,15,0.11,20,0.14
4,Houston,237,WALLER,African American,145,140,0.97,116,0.80,19,0.13,96,0.66,35,0.24,45,0.31,0,0.00,80,0.55,15,0.10,14,0.10
4,Houston,237,WALLER,Hispanic,198,191,0.97,149,0.75,35,0.18,131,0.66,14,0.07,59,0.30,0,0.00,73,0.37,7,0.04,16,0.08
4,Houston,237,WALLER,White,270,255,0.94,212,0.79,38,0.14,191,0.71,51,0.19,92,0.34,0,0.00,143,0.53,9,0.03,57,0.21
4,Houston,237,WALLER,Others,6,6,1.00,4,0.67,1,0.17,5,0.83,3,0.50,2,0.33,0,0.00,5,0.83,1,0.17,1,0.17
5,Beaumont,84,GALVESTON,White,21,20,0.95,16,0.76,1,0.05,12,0.57,3,0.14,5,0.24,0,0.00,8,0.38,0,0.00,1,0.05
5,Beaumont,100,HARDIN,African American,86,80,0.93,75,0.87,9,0.11,72,0.84,23,0.27,22,0.26,0,0.00,45,0.52,2,0.02,14,0.16
5,Beaumont,100,HARDIN,White,729,685,0.94,605,0.83,67,0.09,550,0.75,218,0.30,161,0.22,0,0.00,379,0.52,26,0.04,169,0.23
5,Beaumont,100,HARDIN,Other Ethnicities,26,23,0.89,19,0.73,4,0.15,15,0.58,4,0.15,9,0.35,0,0.00,13,0.50,4,0.15,2,0.08
5,Beaumont,121,JASPER,African American,122,121,0.99,111,0.91,7,0.06,78,0.64,26,0.21,29,0.24,0,0.00,55,0.45,13,0.11,15,0.12
5,Beaumont,121,JASPER,White,366,343,0.94,292,0.80,30,0.08,268,0.73,70,0.19,106,0.29,0,0.00,176,0.48,13,0.04,67,0.18
5,Beaumont,121,JASPER,Other Ethnicities,21,21,1.00,21,1.00,0,0.00,15,0.71,7,0.33,3,0.14,0,0.00,10,0.48,1,0.05,4,0.19
5,Beaumont,123,JEFFERSON,African American,1482,1402,0.95,1147,0.77,219,0.15,932,0.63,352,0.24,413,0.28,0,0.00,765,0.52,126,0.09,163,0.11
5,Beaumont,123,JEFFERSON,Hispanic,398,381,0.96,317,0.80,26,0.07,229,0.58,39,0.10,94,0.24,0,0.00,133,0.33,13,0.03,53,0.13
5,Beaumont,123,JEFFERSON,White,1252,1193,0.95,1019,0.81,134,0.11,894,0.71,409,0.33,338,0.27,0,0.00,747,0.60,78,0.06,375,0.30
5,Beaumont,123,JEFFERSON,Others,135,126,0.93,119,0.88,2,0.01,108,0.80,51,0.38,51,0.38,0,0.00,102,0.76,7,0.05,54,0.40
5,Beaumont,176,NEWTON,White,146,135,0.93,107,0.73,20,0.14,103,0.71,17,0.12,41,0.28,0,0.00,58,0.40,5,0.03,21,0.14
5,Beaumont,176,NEWTON,Other Ethnicities,59,56,0.95,45,0.76,11,0.19,47,0.80,12,0.20,21,0.36,0,0.00,33,0.56,1,0.02,4,0.07
5,Beaumont,181,ORANGE,African American,131,122,0.93,95,0.73,26,0.20,76,0.58,21,0.16,52,0.40,0,0.00,73,0.56,9,0.07,13,0.10
5,Beaumont,181,ORANGE,Hispanic,47,46,0.98,41,0.87,3,0.06,31,0.66,6,0.13,15,0.32,0,0.00,21,0.45,1,0.02,8,0.17
5,Beaumont,181,ORANGE,White,1059,999,0.94,859,0.81,86,0.08,750,0.71,185,0.18,352,0.33,0,0.00,537,0.51,52,0.05,220,0.21
5,Beaumont,181,ORANGE,Others,14,13,0.93,10,0.71,2,0.14,11,0.79,3,0.21,5,0.36,0,0.00,8,0.57,0,0.00,4,0.29
5,Beaumont,229,TYLER,White,223,205,0.92,190,0.85,12,0.05,160,0.72,40,0.18,51,0.23,0,0.00,91,0.41,4,0.02,37,0.17
5,Beaumont,229,TYLER,Other Ethnicities,47,44,0.94,42,0.89,2,0.04,37,0.79,9,0.19,17,0.36,0,0.00,26,0.55,0,0.00,8,0.17
6,Huntsville,8,AUSTIN,Hispanic,105,100,0.95,91,0.87,5,0.05,77,0.73,6,0.06,25,0.24,0,0.00,31,0.30,2,0.02,8,0.08
6,Huntsville,8,AUSTIN,White,273,255,0.93,240,0.88,13,0.05,228,0.84,92,0.34,99,0.36,0,0.00,191,0.70,12,0.04,108,0.40
6,Huntsville,8,AUSTIN,Other Ethnicities,54,52,0.96,49,0.91,4,0.07,43,0.80,18,0.33,17,0.32,0,0.00,35,0.65,2,0.04,10,0.19
6,Huntsville,21,BRAZOS,African American,339,314,0.93,247,0.73,69,0.20,186,0.55,44,0.13,96,0.28,0,0.00,140,0.41,19,0.06,18,0.05
6,Huntsville,21,BRAZOS,Hispanic,462,424,0.92,349,0.76,66,0.14,275,0.60,33,0.07,124,0.27,0,0.00,157,0.34,6,0.01,42,0.09
6,Huntsville,21,BRAZOS,White,798,762,0.96,694,0.87,47,0.06,641,0.80,212,0.27,338,0.42,0,0.00,550,0.69,37,0.05,270,0.34
6,Huntsville,21,BRAZOS,Others,59,47,0.80,44,0.75,1,0.02,42,0.71,15,0.25,7,0.12,0,0.00,22,0.37,1,0.02,12,0.20
6,Huntsville,26,BURLESON,African American,46,45,0.98,34,0.74,8,0.17,30,0.65,3,0.07,21,0.46,0,0.00,24,0.52,3,0.07,3,0.07
6,Huntsville,26,BURLESON,White,150,142,0.95,123,0.82,15,0.10,105,0.70,12,0.08,63,0.42,0,0.00,75,0.50,3,0.02,39,0.26
6,Huntsville,26,BURLESON,Other Ethnicities,46,44,0.96,33,0.72,7,0.15,33,0.72,2,0.04,15,0.33,0,0.00,17,0.37,1,0.02,4,0.09
6,Huntsville,93,GRIMES,African American,85,77,0.91,61,0.72,20,0.24,54,0.64,16,0.19,20,0.24,0,0.00,36,0.42,5,0.06,11,0.13
6,Huntsville,93,GRIMES,Hispanic,59,49,0.83,42,0.71,15,0.25,36,0.61,5,0.08,15,0.25,0,0.00,20,0.34,1,0.02,8,0.14
6,Huntsville,93,GRIMES,White,187,168,0.90,151,0.81,24,0.13,144,0.77,38,0.20,70,0.37,0,0.00,108,0.58,5,0.03,37,0.20
6,Huntsville,113,HOUSTON,African American,99,96,0.97,77,0.78,17,0.17,69,0.70,17,0.17,24,0.24,0,0.00,41,0.41,3,0.03,10,0.10
6,Huntsville,113,HOUSTON,White,128,122,0.95,111,0.87,7,0.05,94,0.73,30,0.23,39,0.31,0,0.00,69,0.54,6,0.05,32,0.25
6,Huntsville,113,HOUSTON,Other Ethnicities,27,27,1.00,25,0.93,2,0.07,19,0.70,3,0.11,7,0.26,0,0.00,10,0.37,1,0.04,4,0.15
6,Huntsville,145,LEON,Hispanic,31,29,0.94,25,0.81,2,0.06,16,0.52,1,0.03,7,0.23,0,0.00,8,0.26,2,0.06,4,0.13
6,Huntsville,145,LEON,White,197,192,0.98,178,0.90,7,0.04,156,0.79,33,0.17,83,0.42,0,0.00,116,0.59,6,0.03,40,0.20
6,Huntsville,145,LEON,Other Ethnicities,26,26,1.00,22,0.85,0,0.00,15,0.58,2,0.08,8,0.31,0,0.00,10,0.39,1,0.04,2,0.08
6,Huntsville,154,MADISON,Hispanic,35,34,0.97,32,0.91,1,0.03,25,0.71,5,0.14,2,0.06,0,0.00,7,0.20,1,0.03,4,0.11
6,Huntsville,154,MADISON,White,132,123,0.93,116,0.88,3,0.02,101,0.77,30,0.23,31,0.24,0,0.00,61,0.46,3,0.02,27,0.21
6,Huntsville,154,MADISON,Other Ethnicities,32,32,1.00,31,0.97,1,0.03,28,0.88,7,0.22,12,0.38,0,0.00,19,0.59,0,0.00,5,0.16
6,Huntsville,166,MILAM,Hispanic,90,87,0.97,73,0.81,15,0.17,64,0.71,5,0.06,32,0.36,0,0.00,37,0.41,1,0.01,15,0.17
6,Huntsville,166,MILAM,White,176,172,0.98,153,0.87,16,0.09,146,0.83,34,0.19,85,0.48,0,0.00,119,0.68,5,0.03,54,0.31
6,Huntsville,166,MILAM,Other Ethnicities,47,43,0.92,37,0.79,7,0.15,29,0.62,11,0.23,6,0.13,0,0.00,17,0.36,3,0.06,4,0.09
6,Huntsville,170,MONTGOMERY,African American,278,264,0.95,207,0.75,49,0.18,198,0.71,60,0.22,86,0.31,0,0.00,146,0.53,18,0.06,37,0.13
6,Huntsville,170,MONTGOMERY,Hispanic,900,832,0.92,647,0.72,153,0.17,592,0.66,86,0.10,277,0.31,0,0.00,363,0.40,33,0.04,110,0.12
6,Huntsville,170,MONTGOMERY,White,4106,3771,0.92,3310,0.81,415,0.10,2987,0.73,922,0.23,1440,0.35,0,0.00,2362,0.58,234,0.06,1039,0.25
6,Huntsville,170,MONTGOMERY,Others,112,100,0.89,90,0.80,11,0.10,88,0.79,36,0.32,34,0.30,0,0.00,70,0.63,9,0.08,42,0.38
6,Huntsville,187,POLK,Hispanic,86,81,0.94,71,0.83,5,0.06,60,0.70,8,0.09,23,0.27,0,0.00,31,0.36,2,0.02,10,0.12
6,Huntsville,187,POLK,White,365,351,0.96,315,0.86,21,0.06,251,0.69,55,0.15,102,0.28,0,0.00,157,0.43,15,0.04,49,0.13
6,Huntsville,187,POLK,Other Ethnicities,89,86,0.97,80,0.90,5,0.06,68,0.76,10,0.11,33,0.37,0,0.00,43,0.48,2,0.02,8,0.09
6,Huntsville,198,ROBERTSON,African American,101,95,0.94,84,0.83,17,0.17,86,0.85,11,0.11,31,0.31,0,0.00,42,0.42,0,0.00,10,0.10
6,Huntsville,198,ROBERTSON,White,105,104,0.99,96,0.91,6,0.06,91,0.87,23,0.22,41,0.39,0,0.00,64,0.61,1,0.01,31,0.30
6,Huntsville,198,ROBERTSON,Other Ethnicities,62,57,0.92,42,0.68,10,0.16,38,0.61,2,0.03,18,0.29,0,0.00,20,0.32,0,0.00,6,0.10
6,Huntsville,204,SAN JACINTO,African American,49,49,1.00,48,0.98,0,0.00,38,0.78,9,0.18,11,0.22,0,0.00,20,0.41,2,0.04,5,0.10
6,Huntsville,204,SAN JACINTO,White,203,189,0.93,169,0.83,13,0.06,128,0.63,39,0.19,43,0.21,0,0.00,82,0.40,10,0.05,28,0.14
6,Huntsville,204,SAN JACINTO,Other Ethnicities,32,30,0.94,27,0.84,1,0.03,22,0.69,1,0.03,8,0.25,0,0.00,9,0.28,2,0.06,2,0.06
